name	lon	lat	ele	lon_DEM	lat_DEM	ele_DEM	diff	mark
IT_VDA_AO_FENIS-LAVODILEC_1240	7.48514	45.6448	2250	7.48666666666667	45.6466666666667	2146.828125	103.171875	ok
IT_VDA_AO_GRESSAN-PILA_LEISSE_1250	7.30885	45.6643	2280	7.30888888888889	45.6644444444444	2256.26953125	23.73046875	ok
IT_VDA_AO_GRESSONEY-LA_TRINITE_ESELBODE_1270	7.82587	45.8306	1642	7.82444444444444	45.8288888888889	1633.53515625	8.46484375	ok
IT_VDA_AO_GRESSONEY-SAINT_JEAN_WEISSMATTEN_1300	7.82505	45.7484	2038	7.82444444444444	45.7488888888889	2024.640625	13.359375	ok
IT_VDA_AO_LA_THUILE-LA_GRANDE_TETE_1340	6.91591	45.6837	2430	6.91777777777778	45.6822222222222	2397.6953125	32.3046875	ok
IT_VDA_AO_LA_THUILE-VILLARET_1360	6.95609	45.7095	1488	6.95777777777778	45.7088888888889	1566.60546875	-78.60546875	ok
IT_VDA_AO_MORGEX-LAVANCHER_1390	7.02014	45.7952	2842	7.02	45.7933333333333	2696.63671875	145.36328125	ok
IT_VDA_AO_OLLOMONT-BY_1440	7.30066	45.8814	2017	7.3	45.8822222222222	2026.96875	-9.96875	ok
IT_VDA_AO_PRE_SAINT_DIDIER-PLAN_PRAZ_1500	6.95213	45.7547	2177	6.95333333333333	45.7533333333333	2078.8125	98.1875	ok
IT_VDA_AO_RHEMES_NOTRE_DAME-CHANAVEY_1520	7.12338	45.5788	1690	7.12222222222222	45.58	1724.51171875	-34.51171875	ok
IT_VDA_AO_RHEMES_SAINT_GEORGES-FELEUMAZ_1530	7.12436	45.6078	2362	7.12222222222222	45.6066666666667	2382.54296875	-20.54296875	ok
IT_VDA_AO_SAINT_RHEMY_EN_BOSSES-CREVACOL_1590	7.15589	45.8291	2018	7.15777777777778	45.8288888888889	2015.4296875	2.5703125	ok
IT_VDA_AO_SAINT_RHEMY_EN_BOSSES-GRAN_SAN_BERNARDO_1600	7.15363	45.8695	2360	7.15333333333333	45.8688888888889	2369.921875	-9.921875	ok
IT_VDA_AO_VALGRISENCHE-MENTHIEU_1620	7.0525	45.6137	1859	7.05111111111111	45.6155555555556	1929.00390625	-70.00390625	ok
IT_VDA_AO_VALPELLINE-CHOSOZ_1630	7.33963	45.8269	1029	7.34	45.8288888888889	1083.9140625	-54.9140625	ok
IT_VDA_AO_VALSAVARENCHE-ORVIEILLE_1670	7.19196	45.5799	2170	7.19333333333333	45.58	2147.1640625	22.8359375	ok
IT_VDA_AO_VALTOURNENCHE-LAGO_GOILLET_1700	7.66271	45.9313	2541	7.66444444444444	45.9311111111111	2509.84375	31.15625	ok
IT_VDA_AO_VALTOURNENCHE-GRANDES_MURAILLES_1710	7.60298	45.9295	2566	7.60222222222222	45.9311111111111	2544.72265625	21.27734375	ok
IT_VDA_AO_AYAS-ALPE_AVENTINE_1730	7.71959	45.8742	2045	7.71777777777778	45.8733333333333	2032.26171875	12.73828125	ok
IT_VDA_AO_SAINT_PIERRE-LAGO_DELLE_RANE_2530	7.19172	45.7636	2370	7.19333333333333	45.7622222222222	2355.34765625	14.65234375	ok
IT_VDA_AO_GRESSONEY_SAINT_JEAN-LAGO_DI_SEEBNA_2560	7.90497	45.741	2270	7.90444444444444	45.74	2250.48046875	19.51953125	ok
IT_VDA_AO_GRESSONEY_SAINT_JEAN-BIELTSCHOCKE_3040	7.83305	45.7674	1370	7.83333333333333	45.7666666666667	1378.21484375	-8.21484375	ok
IT_VDA_AO_CHAMPORCHER-PETIT_MONT_BLANC_3050	7.60947	45.6247	1640	7.61111111111111	45.6244444444444	1587.80859375	52.19140625	ok
IT_VDA_AO_RHEMES_NOTRE_DAME-CHAUDANNE_3060	7.11374	45.5604	1794	7.11333333333333	45.5622222222222	1802.6484375	-8.6484375	ok
IT_VDA_AO_VALSAVARENCHE-PONT_3070	7.20093	45.5268	1951	7.20222222222222	45.5266666666667	1956.45703125	-5.45703125	ok
