DE_DWD_Kohlgrub_Bad_Rosshof_ OK
DE_DWD_Konigsbach_Stein OK
DE_DWD_Konigsmoos_Ludwigsmoos OK
DE_DWD_Konigsmoos_Untermaxfeld OK
DE_DWD_Konstanz OK
DE_DWD_Kosching OK
DE_DWD_Kraftisried OK
DE_DWD_Kraiburg_am_Inn OK
DE_DWD_Krailling OK
DE_DWD_Krauchenwies OK
DE_DWD_Kressbronn OK
DE_DWD_Kreuth_A_ NO
DE_DWD_Kreuth_Glashutte OK
DE_DWD_Kronburg OK
DE_DWD_Kroning_Leisteneck OK
DE_DWD_Krozingen_Bad_Hausen OK
DE_DWD_Krumbach_Edenhausen OK
DE_DWD_Krun OK
DE_DWD_Kumhausen OK
DE_DWD_Lahr OK
DE_DWD_Lalling OK
DE_DWD_Landau_Isar OK
DE_DWD_Landsberg_Lech OK
DE_DWD_Landshut OK
DE_DWD_Landshut_Schonbrunn OK
DE_DWD_Langenaltheim_Buttelbronn OK
DE_DWD_Langenargen_Oberdorf OK
DE_DWD_Langenbach OK
DE_DWD_Langenenslingen_Ittenhausen OK
DE_DWD_Langenneufnach_Unterrothan OK
DE_DWD_Langerringen_Schwabmuhlhausen OK
DE_DWD_Langquaid OK
DE_DWD_Lauben_Unterallgau_Frickenhausen OK
DE_DWD_Laufen_Obb_Lebenau_Haftanstalt_ OK
DE_DWD_Lechbruck OK
DE_DWD_Legau OK
DE_DWD_Leiblfing OK
DE_DWD_Leinau OK
DE_DWD_Lenggries OK
DE_DWD_Lenggries_Fall OK
DE_DWD_Lenggries_Rissbachwehr_ OK
DE_DWD_Lenggries_Vorderriss OK
DE_DWD_Lenningen_Schopfloch OK
DE_DWD_Lenzkirch_Ruhbuhl OK
DE_DWD_Leonberg_Hofingen NO
DE_DWD_Leutenbach_Weiler_zum_Stein NO
DE_DWD_Leutkirch OK
DE_DWD_Liebenzell_Bad_LUBW_ OK
DE_DWD_Liliental OK
DE_DWD_Lindau_Bodensee_ OK
DE_DWD_Lindenberg_Allgau OK
DE_DWD_Locherberg NO
DE_DWD_Loffingen_Dittishausen OK
DE_DWD_Loiching OK
DE_DWD_Lonsee_Ettlenschiess OK
DE_DWD_Lorch_Kreis_Ostalb_Waldhausen OK
DE_DWD_Lossburg OK
DE_DWD_Lottstetten_Nack OK
DE_DWD_Maierhofen OK
DE_DWD_Mainburg OK
DE_DWD_Maisach_Gernlinden OK
DE_DWD_Maisach_Rottbach OK
DE_DWD_Mallersdorf_Pfaffenberg_Niederbayern OK
DE_DWD_Malsburg_Marzell_Friedrichsheim OK
DE_DWD_Malsch_Volkersbach OK
DE_DWD_Mamming_Schneiderberg OK
DE_DWD_Mariaposching OK
DE_DWD_Markdorf OK
DE_DWD_Markgroningen OK
DE_DWD_Marklkofen_Betriebsstelle_Vilstalsee_ OK
DE_DWD_Markt_Wald OK
DE_DWD_Marktoberdorf OK
DE_DWD_Marktoberdorf_Sulzschneid OK
DE_DWD_Marktschellenberg OK
DE_DWD_Marktschellenberg_Ettenberg OK
DE_DWD_Marxzell_Schielberg OK
DE_DWD_Mauth OK
DE_DWD_Mauth_Finsterau OK
DE_DWD_Meersburg NO
DE_DWD_Megesheim OK
DE_DWD_Mehring_Kr_Altotting_Niederholz OK
DE_DWD_Memmingen OK
DE_DWD_Mengen_Ennetach OK
DE_DWD_Mengkofen_Hofdorf OK
DE_DWD_Mengkofen_Puchhausen NO
DE_DWD_Mering_Bauhof_ OK
DE_DWD_Merklingen OK
DE_DWD_Mertingen OK
DE_DWD_Messkirch_Rohrdorf OK
DE_DWD_Messstetten_Appental OK
DE_DWD_Messstetten_Tieringen OK
DE_DWD_Metten OK
DE_DWD_Metzingen OK
DE_DWD_Mindelheim OK
DE_DWD_Mindelstetten OK
DE_DWD_Mittbach OK
DE_DWD_Mittenwald_Buckelwiesen OK
DE_DWD_Monheim NO
DE_DWD_Monheim_Itzing OK
DE_DWD_Moorenweis_Grunertshofen OK
DE_DWD_Moosburg_Isar_Pfrombach OK
DE_DWD_Mottingen OK
