name year month day tmin tmax
HSD_FR_METEOFRANCE_L_alpe_d_huez_2350 1991 4 5 -5.9 -6
HSD_FR_METEOFRANCE_L_alpe_d_huez_2350 1991 9 1 7.7 6.7
HSD_FR_METEOFRANCE_L_alpe_d_huez_2350 1992 5 2 -0.9 -1.4
HSD_FR_METEOFRANCE_L_alpe_d_huez_2350 1992 6 19 1.9 1.2
HSD_FR_METEOFRANCE_L_alpe_d_huez_2350 1992 7 1 4.6 4
HSD_FR_METEOFRANCE_L_alpe_d_huez_2350 1992 10 3 1.8 1.3
HSD_FR_METEOFRANCE_L_alpe_d_huez_2350 1992 10 7 1.3 0.9
HSD_FR_METEOFRANCE_L_alpe_d_huez_2350 1992 10 21 -2.3 -2.9
HSD_FR_METEOFRANCE_L_alpe_d_huez_2350 1993 4 2 -7.5 -8.2
HSD_FR_METEOFRANCE_L_alpe_d_huez_2350 1993 7 19 7.9 7.8
HSD_FR_METEOFRANCE_L_alpe_d_huez_2350 1993 9 25 2.1 1.5
HSD_FR_METEOFRANCE_L_alpe_d_huez_2350 1994 4 25 -3.2 -3.9
HSD_FR_METEOFRANCE_L_alpe_d_huez_2350 1994 5 18 0.4 0.3
HSD_FR_METEOFRANCE_L_alpe_d_huez_2350 1994 9 2 3.9 3.2
HSD_FR_METEOFRANCE_L_alpe_d_huez_2350 1994 9 15 -0.6 -1
HSD_FR_METEOFRANCE_L_alpe_d_huez_2350 2005 4 9 -9.2 -9.5
HSD_FR_METEOFRANCE_L_alpe_d_huez_2350 2005 10 2 -1.3 -1.8
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1950 2 12 -6 -6.9
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1950 2 14 -7.2 -7.3
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1950 4 14 -5.6 -8.1
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1950 4 16 -8.2 -8.5
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1950 4 23 -4.6 -5.2
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1950 5 18 1.1 0.7
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1950 8 2 7.3 7
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1950 8 3 4.2 3.7
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1950 8 17 5.2 3.5
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1950 9 1 0.9 -1.7
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1950 9 6 5.7 5.1
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1950 9 15 6.5 3.3
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1950 9 26 1.9 -0.7
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1950 10 25 0.5 -0.5
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1950 10 26 -4 -6.5
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1950 10 28 -7.2 -7.7
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1951 2 5 -6.9 -8.2
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1951 2 11 -3.8 -4.2
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1951 3 18 -1 -2.5
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1951 3 24 -5.9 -6.2
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1951 3 28 -5.2 -7.3
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1951 4 26 -1.5 -1.6
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1951 5 17 -4.6 -5.2
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1951 5 26 3.5 0.2
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1951 5 27 0.2 -0.8
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1951 6 8 0.7 0.5
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1951 6 23 4.9 3.6
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1951 7 16 3 0.8
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1951 7 23 7.7 7.6
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1951 8 8 5.7 4.4
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1951 8 21 4 -0.7
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1951 9 18 3.2 2.3
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1951 10 22 -0.4 -0.5
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1952 2 12 -7.3 -7.4
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1952 3 9 -4.3 -4.9
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1952 3 21 -3.4 -3.5
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1952 3 26 -6.5 -6.7
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1952 3 30 -3.7 -4.4
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1952 4 2 -10.5 -11
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1952 4 23 -3.6 -3.8
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1952 4 24 -4.7 -5.4
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1952 7 28 7.2 6.3
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1952 8 19 4.1 3.1
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1952 8 24 3 1.8
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1952 8 31 6.2 5.7
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1952 9 19 -0.8 -1.2
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1952 9 27 -1.3 -2
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1952 10 31 -5.3 -6.5
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1953 4 14 -7.5 -7.9
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1953 4 27 -1.3 -2
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1953 5 28 0.3 -0.5
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1953 6 9 3 1
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1953 6 10 1.3 1.1
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1953 6 17 2.2 2.1
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1953 6 21 3.4 1.6
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1953 6 23 4 1.5
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1953 7 30 6.3 5.5
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1953 9 27 4.5 2.1
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1953 9 28 3.5 1.5
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1953 9 29 1.1 0.7
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1953 9 30 0.4 0
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1953 10 19 2.9 2.6
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1953 11 3 -4.6 -4.9
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1954 4 5 -1.7 -3.2
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1954 4 9 -5.1 -5.2
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1954 4 10 -5.2 -7.1
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1954 5 3 -4.9 -6
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1954 5 18 -2.2 -2.3
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1954 5 19 -3.6 -5.1
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1954 6 4 1.3 0.6
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1954 6 6 1.4 1.2
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1954 7 1 2.6 -0.3
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1954 7 13 3 2.2
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1954 8 9 4.8 4.3
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1954 8 20 5.1 3.9
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1954 8 21 4.3 2.4
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1954 8 22 0.2 -0.6
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1954 8 25 -0.2 -0.6
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1954 9 25 0 -0.5
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1955 2 1 -2.8 -3
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1955 2 9 -2.1 -5.5
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1955 4 7 -3.1 -3.8
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1955 5 14 -0.1 -1.4
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1955 6 4 1.6 0.1
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1955 6 7 3.7 1.8
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1955 6 9 1.1 -0.3
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1955 6 20 4.4 3.6
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1955 8 12 4 3.5
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1955 8 31 6 4.4
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1956 1 18 -2.7 -3.2
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1956 2 1 -10.6 -10.9
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1956 4 14 -3.6 -6.2
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1956 4 16 -2.6 -3.4
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1956 4 22 -5.6 -7
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1956 7 1 4.9 3.3
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1956 7 2 4.7 1.3
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1956 7 14 4.5 4.3
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1956 8 23 1.1 0.9
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1956 9 2 4.2 3.8
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1956 10 26 -5.5 -8
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1956 11 2 -7 -7.4
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1956 11 14 -5.1 -5.6
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1956 11 29 -9.3 -9.8
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1957 4 10 -5.2 -5.9
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1957 4 11 -6.6 -8.9
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1957 5 2 -1.6 -2
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1957 5 16 -0.1 -0.5
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1957 5 19 -3.5 -3.7
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1957 6 16 3.8 2.3
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1957 6 24 4.3 1.3
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1957 8 13 5.3 4.7
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1957 11 6 -2.5 -3.6
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1958 2 18 -5.9 -7.6
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1958 3 17 -6.9 -7.1
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1958 4 5 -8.7 -9.8
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1958 4 16 -7.3 -8.3
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1958 5 16 -4.4 -6.7
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1958 6 10 3.3 -1.5
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1958 6 11 0.6 -0.4
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1958 6 26 1.6 1
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1958 6 27 -2.4 -2.7
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1958 7 16 7.6 5.3
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1958 7 22 5.5 4.8
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1958 8 3 7.8 6.6
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1958 8 19 9.6 8.8
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1958 8 22 1.1 -0.1
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1958 9 1 6.5 5.2
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1958 9 2 6.2 5.9
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1958 9 22 6.3 2.8
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1958 10 7 -0.8 -1.2
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1958 10 12 2 0.4
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1958 11 10 -4.1 -5.5
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1959 3 7 -3.5 -5.2
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1959 4 29 -2.9 -5.1
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1959 5 1 -6.2 -7.2
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1959 8 22 4.1 2.3
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1959 8 23 2.3 2
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1959 8 24 3.8 3.5
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1959 9 27 4.9 4.4
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1959 9 28 5 3.5
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1959 10 29 -6.4 -7.7
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1960 6 25 4.2 2.6
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1960 9 16 1.7 1.1
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1960 9 19 1.4 -1.1
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1960 10 10 -1.6 -2.2
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1960 12 18 -3.1 -3.2
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1961 3 19 -5.8 -6.1
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1961 4 23 -4 -6.5
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1961 4 26 -4.2 -4.7
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1961 5 18 -1.7 -3.4
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1961 5 27 -0.4 -1.3
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1961 6 2 -0.8 -1.1
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1961 6 27 6.2 4.9
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1961 7 13 1.4 0.9
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1961 7 15 2.4 1.3
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1961 7 17 1.7 1.3
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1961 8 12 6.3 4.8
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1961 9 5 5.9 4
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1961 9 30 4.7 1
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1961 10 7 0.9 -2.7
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1961 10 18 -2.4 -4.5
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1961 11 27 -2.6 -3.2
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1962 1 2 -0.4 -1.1
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1962 2 14 -12.9 -15.2
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1962 3 5 -4.1 -5.2
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1962 3 9 -8.1 -8.8
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1962 3 13 -9.1 -9.8
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1962 3 31 -2.6 -3.9
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1962 4 5 -8.3 -11.3
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1962 5 13 -4.3 -4.8
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1962 5 19 0.5 -3.6
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1962 6 1 2.9 -1.4
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1962 6 14 4 3.9
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1962 6 15 3.6 1.9
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1962 8 15 8.6 7.7
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1962 9 16 5.4 4.4
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1962 9 17 1.6 1.4
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1962 9 26 1.2 -0.2
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1962 9 27 1.3 -1.1
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1962 10 8 2 1.6
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1962 10 9 0.2 0.1
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1962 10 27 -1.6 -2.4
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1962 10 29 -5.9 -7.3
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1962 11 6 -0.9 -1.7
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1963 1 12 -9.1 -9.7
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1963 3 12 -6.9 -8.4
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1963 3 18 -4.7 -5.2
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1963 3 20 -7.4 -8
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1963 3 22 -7.2 -8.5
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1963 4 5 -7.3 -7.8
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1963 4 6 -6.3 -7.9
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1963 5 23 -1 -2.6
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1963 6 23 5.3 4.6
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1963 8 7 6.2 4.5
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1963 8 15 5.2 4.7
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1963 8 17 2.1 1.1
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1963 8 21 2 0.1
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1963 8 27 6 3.8
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1963 8 28 1 0.8
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1963 9 1 3.4 1.4
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1963 9 5 3.6 1.8
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1963 9 19 5.5 2.8
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1963 9 20 3.6 2.3
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1963 9 21 4.7 4.2
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1963 9 24 4.9 4.2
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1963 9 25 3.6 2.8
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1963 11 6 -0.6 -0.8
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1963 11 12 1.1 0.4
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1963 11 16 -1.2 -2.5
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1964 2 15 -6.1 -6.6
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1964 2 25 -3.7 -3.9
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1964 2 27 -3.3 -3.7
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1964 3 5 -9 -11
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1964 3 15 -6 -6.3
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1964 3 16 -7 -7.3
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1964 3 25 -4.7 -5
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1964 4 5 -5.6 -6.5
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1964 4 7 -6.8 -8.5
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1964 4 19 -0.3 -3.2
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1964 5 25 1.3 -0.1
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1964 6 1 4.5 2.5
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1964 6 20 2.8 2
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1964 8 18 5.5 2.9
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1964 8 21 2.4 2
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1964 9 5 4.3 1.9
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1964 9 27 3.1 2.9
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1964 10 3 3.6 3.4
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1964 10 8 2 -0.3
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1964 10 24 -8.2 -8.3
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1964 11 29 -6.6 -8
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1965 3 2 -7.9 -9.3
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1965 3 16 -4.9 -5.5
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1965 3 23 -4 -4.6
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1965 4 6 -3.2 -3.4
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1965 4 8 -5 -5.1
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1965 4 9 -5.7 -6.1
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1965 5 5 -5.3 -6.6
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1965 5 19 -2.6 -3.6
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1965 6 7 -1.2 -1.9
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1965 7 5 1.4 0.4
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1965 8 14 4.6 2.1
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1965 8 22 5.1 1.8
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1965 9 1 2.5 0.7
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1965 9 5 0.5 -1.1
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1965 9 10 0.3 -1.4
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1965 9 27 -1.1 -1.9
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1965 10 17 1.9 1.6
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1965 11 13 -6.5 -6.7
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1965 11 30 -8.7 -9.6
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1966 1 23 -4.6 -5.2
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1966 2 21 -2.5 -4.2
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1966 3 25 -11.3 -12.2
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1966 3 28 -4.5 -5.2
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1966 4 20 -3.7 -5
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1966 5 6 -1.4 -4.7
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1966 5 18 1.2 0.6
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1966 6 9 4.5 4.1
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1966 6 20 -1.1 -1.5
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1966 7 5 6.8 6.5
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1966 7 17 3.5 -0.2
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1966 7 18 0.7 -3.5
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1966 7 20 0.3 -0.1
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1966 8 8 4.5 3.6
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1966 8 15 9.3 8.6
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1966 9 30 3 0.4
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1966 10 9 5.9 5.2
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1966 10 19 0.3 -1.8
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1966 10 26 -0.7 -2.8
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1966 10 30 -5.9 -6.3
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1966 11 29 -9.7 -9.9
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1966 12 2 -2.5 -3.9
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1966 12 13 -7.5 -8
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1967 3 1 -4.2 -5
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1967 3 10 -1.5 -4.5
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1967 3 11 -2.8 -4
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1967 3 13 -7.2 -9.7
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1967 3 18 -7.7 -8.3
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1967 3 28 -6.1 -6.5
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1967 5 3 -7.5 -7.6
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1967 6 8 2.5 0.5
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1967 6 9 -1 -2.8
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1967 8 30 5.5 4.9
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1967 9 4 5.5 1.3
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1967 12 25 -6.2 -7.6
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1967 12 26 -6.8 -9
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1968 1 6 -6.6 -6.9
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1968 1 10 -10.9 -11.2
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 1968 4 3 -3.7 -5.4
