name	lon	lat	ele	lon_DEM	lat_DEM	ele_DEM	diff	mark
CH_SLFEGH	8.0833	46.4167	2495	8.08333333333333	46.4166666666667	2738.515625	-243.515625	NO
CH_SLFEL2	9.7167	46.5833	2725	9.71666666666667	46.5833333333333	2656.703125	68.296875	ok
CH_SLFEM2	9.1333	46.9333	2050	9.13222222222222	46.9322222222222	2036.203125	13.796875	ok
CH_ENG	8.4167	46.8167	1035	8.41666666666667	46.8166666666667	1017.9375	17.0625	ok
CH_DLFEB	8	47.8667	1490	8.00111111111111	47.8677777777778	1327.84375	162.15625	NO
CH_SLFFN2	6.9667	46.1	2240	6.96777777777778	46.1011111111111	2251.78125	-11.78125	ok
CH_SLFFLU	9.95	46.75	2390	9.95	46.75	2447.78125	-57.78125	ok
CH_SLFFRA	8.85	46.3333	2100	8.85	46.3322222222222	2164.546875	-64.546875	ok
CH_SLFES2	7.6333	46.5333	2140	7.63222222222222	46.5322222222222	2064.90625	75.09375	ok
CH_SLFOTT	7.5667	46.5333	2020	7.56777777777778	46.5322222222222	1829.5	190.5	NO
CH_SLFFU2	7.0833	46.2	2610	7.08333333333333	46.2011111111111	2663.140625	-53.140625	ok
CH_MFOFKP	8.4167	46.5833	2425	8.41666666666667	46.5833333333333	2637.84375	-212.84375	NO
CH_SLFFUS	8.6167	46.4333	2390	8.61666666666667	46.4322222222222	2356.1875	33.8125	ok
CH_SLFFA2	7.5	46.5167	1970	7.50111111111111	46.5166666666667	1991.796875	-21.796875	ok
CH_SLFGAD	8.4	46.75	2060	8.40111111111111	46.75	1740.953125	319.046875	NO
CH_PERGEM	8.6167	46.6	2865	8.61666666666667	46.6011111111111	2698.421875	166.578125	NO
CH_SLFGL2	9.0333	47	1630	9.03222222222222	46.9988888888889	1755.046875	-125.046875	NO
CH_SLFGO2	8.2333	46.4167	2450	8.23222222222222	46.4166666666667	2574.5625	-124.5625	NO
CH_SLFGO3	8.2333	46.4833	2430	8.23222222222222	46.4833333333333	2039.65625	390.34375	NO
CH_SLFGOR	7.7833	45.9833	2950	7.78333333333333	45.9833333333333	3078.921875	-128.921875	NO
CH_SLFGR2	6.7833	46.35	1984	6.78333333333333	46.35	1875.65625	108.34375	NO
CH_IYGRS	10.5	46.8	2040	10.5011111111111	46.7988888888889	2141.375	-101.375	NO
CH_GRH	8.3333	46.5667	1980	8.33222222222222	46.5677777777778	1926.359375	53.640625	ok
CH_SLFFIR	8.0667	46.6667	2110	8.06777777777778	46.6677777777778	2124.65625	-14.65625	ok
CH_IYGSP	12.2167	46.85	2152	12.2166666666667	46.85	2278.34375	-126.34375	NO
CH_IYGSR	12.2	46.85	2747	12.2011111111111	46.85	2512.25	234.75	NO
CH_SLFOBM	7.2167	46.4167	2110	7.21666666666667	46.4166666666667	2160.9375	-50.9375	ok
