HSD_IT_PIE_CN_COLLE_LOMBARDA	7.14778	44.20778	2305
HSD_IT_PIE_CN_CUNEO_CASCINA_VECCHIA	7.52722	44.37	575
HSD_IT_PIE_CN_DIGA_DEL_CHIOTAS	7.33417	44.16111	2020
HSD_IT_PIE_CN_ELVA	7.08917	44.54611	1770
HSD_IT_PIE_CN_FEISOGLIO	8.11222	44.54583	770
HSD_IT_PIE_CN_GARDETTA	7.01194	44.40917	2337
HSD_IT_PIE_CN_LIMONE_PANCANI_2008m	7.59528	44.1575	2008
HSD_IT_PIE_CN_MONVISO_FINO_2010	7.08827	44.66025	3325
HSD_IT_PIE_CN_ORMEA_STANTI	7.8544	44.1872	1928
HSD_IT_PIE_CN_PAESANA	7.26276	44.66148	1257
HSD_IT_PIE_CN_PALANFRE	7.48861	44.19333	1625
HSD_IT_PIE_CN_PIAGGIA	7.73139	44.07167	1645
HSD_IT_PIE_CN_PIAN_DELLE_BARACCHE	7.13333	44.54889	2135
HSD_IT_PIE_CN_PIAN_GIASSET	7.12861	44.68944	2150
HSD_IT_PIE_CN_PONTECHIANALE	7.0525	44.61194	1575
HSD_IT_PIE_CN_PRIERO	8.10806	44.37722	610
HSD_IT_PIE_CN_RIFUGIO_MONDOVI	7.73222	44.19167	1760
HSD_IT_PIE_CN_VALDIERI	7.26806	44.20472	1390
HSD_IT_PIE_TO_BARCENISIO	6.985	45.19167	1525
HSD_IT_PIE_TO_BARDONECCHIA_PRANUDIN	6.70803	45.10627	2045
HSD_IT_PIE_TO_CALUSO	7.85028	45.28833	257
HSD_IT_PIE_TO_CAMINI_FREJUS	6.68861	45.11722	1740
HSD_IT_PIE_TO_CERESOLE_VILLA	7.21083	45.44028	1581
HSD_IT_PIE_TO_CLAVIERE	6.75556	44.93361	2030
HSD_IT_PIE_TO_CLOT_DELLA_SOMA	6.94167	44.98278	2150
HSD_IT_PIE_TO_COLLE_BARANT	7.06056	44.77444	2294
HSD_IT_PIE_TO_COLLE_BERCIA	6.78306	44.92111	2200
HSD_IT_PIE_TO_COLLERETTO	7.65944	45.44222	1240
HSD_IT_PIE_TO_FORNO_ALPI_GRAIE	7.22417	45.36056	1215
HSD_IT_PIE_TO_GRANGE_MARTINA	6.975	45.15778	1967
HSD_IT_PIE_TO_LAGO_AGNEL	7.13917	45.46778	2304
HSD_IT_PIE_TO_LAGO_DIETRO_LA_TORRE	7.16417	45.25917	2360
HSD_IT_PIE_TO_LAGO_PILONE	6.87611	45.00222	2280
HSD_IT_PIE_TO_LE_SELLE	6.91722	45.05444	1980
HSD_IT_PIE_TO_PIAMPRATO	7.57306	45.55694	1555
HSD_IT_PIE_TO_PRAGELATO	6.92306	44.99139	1620
HSD_IT_PIE_TO_PRALY	7.0575	44.90472	1385
HSD_IT_PIE_TO_RIFUGIO_GASTALDI	7.14333	45.29806	2659
HSD_IT_PIE_TO_RIFUGIO_VACCARONE	6.91639	45.15417	2745
HSD_IT_PIE_TO_SALBERTRAND	6.89389	45.07111	1010
HSD_IT_PIE_TO_SAN_SICARIO	6.83611	44.9675	2087
HSD_IT_PIE_TO_SESTRIERE	6.87472	44.95111	2020
HSD_IT_PIE_TO_SESTRIERE_BANCHETTA	6.91111	44.95444	2480
HSD_IT_PIE_TO_TORINO_BUON_PASTORE	7.6725	45.07944	240
HSD_IT_PIE_TO_TORINO_GIARDINI_REALI	7.69194	45.07167	239
HSD_IT_PIE_VB_ALPE_CHEGGIO	8.11556	46.085	1460
HSD_IT_PIE_VB_ALPE_DEVERO	8.26	46.31611	1634
HSD_IT_PIE_VB_FORMAZZA	8.35833	46.43333	2453
HSD_IT_PIE_VB_FORMAZZA_BRUGGI	8.42889	46.34778	1226
HSD_IT_PIE_VB_LARECCHIO	8.43139	46.20472	1860
HSD_IT_PIE_VB_MACUGNAGA_PECETTO	7.95778	45.97222	1360
HSD_IT_PIE_VB_MACUGNAGA_RIFUGIO_ZAMBONI	7.91694	45.95139	2075
HSD_IT_PIE_VB_PASSO_DEL_MORO	7.97639	45.99694	2820
HSD_IT_PIE_VC_ALAGNA	7.93611	45.87444	1347
HSD_IT_PIE_VC_ALBANO_VERCELLESE	8.38833	45.43806	155
HSD_IT_PIE_VC_BOCCHETTA_DELLE_PISSE	7.90111	45.87556	2410
HSD_IT_FVG_Cave_del_Predil	13.5714	46.4403	910
HSD_IT_FVG_Claut	12.5142	46.2661	610
HSD_IT_FVG_Collina	12.8508	46.5886	1250
HSD_IT_FVG_Gilberti	13.462498	46.37167	1840
HSD_IT_FVG_Lussari	13.52	46.48194	1770
HSD_IT_FVG_Passo_del_Predil	13.578135	46.41851	1156
HSD_IT_FVG_Paularo	13.113888	46.53111	690
HSD_IT_FVG_Piancavallo	12.5161	46.1069	1280
HSD_IT_FVG_Pontebba	13.300555	46.49722	545
HSD_IT_FVG_Prescudin	12.488888	46.19222	640
HSD_IT_FVG_Rutte_Piccolo	13.5992	46.4956	800
HSD_IT_FVG_Sauris_di_Sopra	12.679722	46.46833	1425
