station year duration start flag
HSD_IT_PIE_TO_LAGO_AGNEL 2014 202 70 OK
HSD_IT_PIE_TO_LAGO_AGNEL 2015 178 66 OK
HSD_IT_PIE_TO_LAGO_AGNEL 2016 103 118 OK
HSD_IT_PIE_TO_LAGO_AGNEL 2017 180 66 OK
HSD_IT_PIE_TO_LAGO_AGNEL 2018 159 66 OK
HSD_IT_PIE_TO_LAGO_AGNEL 2019 208 60 OK
HSD_IT_PIE_TO_LAGO_AGNEL 2020 132 119 OK
HSD_IT_PIE_TO_LAGO_AGNEL 2021 145 91 OK
HSD_IT_PIE_TO_LAGO_AGNEL 2022 101 62 OK
HSD_IT_PIE_TO_LAGO_DI_VALSOERA 2001 199 66 REV
HSD_IT_PIE_TO_LAGO_DI_VALSOERA 2002 34 169 REV
HSD_IT_PIE_TO_LAGO_DI_VALSOERA 2003 150 77 REV
HSD_IT_PIE_TO_LAGO_DI_VALSOERA 2004 218 51 REV
HSD_IT_PIE_TO_LAGO_DI_VALSOERA 2005 58 136 REV
HSD_IT_PIE_TO_LAGO_DI_VALSOERA 2006 71 149 REV
HSD_IT_PIE_TO_LAGO_DI_VALSOERA 2007 42 79 REV
HSD_IT_PIE_TO_LAGO_DI_VALSOERA 2008 87 83 REV
HSD_IT_PIE_TO_LAGO_DI_VALSOERA 2009 215 58 REV
HSD_IT_PIE_TO_LAGO_DIETRO_LA_TORRE 2009 222 63 OK
HSD_IT_PIE_TO_LAGO_DIETRO_LA_TORRE 2010 185 90 OK
HSD_IT_PIE_TO_LAGO_DIETRO_LA_TORRE 2011 193 54 OK
HSD_IT_PIE_TO_LAGO_DIETRO_LA_TORRE 2012 146 129 OK
HSD_IT_PIE_TO_LAGO_DIETRO_LA_TORRE 2013 200 57 OK
HSD_IT_PIE_TO_LAGO_DIETRO_LA_TORRE 2014 198 70 OK
HSD_IT_PIE_TO_LAGO_DIETRO_LA_TORRE 2015 164 90 OK
HSD_IT_PIE_TO_LAGO_DIETRO_LA_TORRE 2016 116 165 OK
HSD_IT_PIE_TO_LAGO_DIETRO_LA_TORRE 2017 184 82 OK
HSD_IT_PIE_TO_LAGO_DIETRO_LA_TORRE 2018 189 91 OK
HSD_IT_PIE_TO_LAGO_DIETRO_LA_TORRE 2019 150 64 OK
HSD_IT_PIE_TO_LAGO_DIETRO_LA_TORRE 2020 201 63 OK
HSD_IT_PIE_TO_LAGO_PILONE 2001 201 64 OK
HSD_IT_PIE_TO_LAGO_PILONE 2002 106 71 OK
HSD_IT_PIE_TO_LAGO_PILONE 2003 174 74 OK
HSD_IT_PIE_TO_LAGO_PILONE 2004 211 50 OK
HSD_IT_PIE_TO_LAGO_PILONE 2005 157 91 OK
HSD_IT_PIE_TO_LAGO_PILONE 2006 175 84 OK
HSD_IT_PIE_TO_LAGO_PILONE 2007 158 78 OK
HSD_IT_PIE_TO_LAGO_PILONE 2008 186 76 OK
HSD_IT_PIE_TO_LAGO_PILONE 2009 201 62 OK
HSD_IT_PIE_TO_LAGO_PILONE 2010 116 91 OK
HSD_IT_PIE_TO_LAGO_PILONE 2011 166 76 OK
HSD_IT_PIE_TO_LAGO_PILONE 2012 136 66 OK
HSD_IT_PIE_TO_LAGO_PILONE 2013 215 57 OK
HSD_IT_PIE_TO_LAGO_PILONE 2014 186 71 OK
HSD_IT_PIE_TO_LAGO_PILONE 2015 168 66 OK
HSD_IT_PIE_TO_LAGO_PILONE 2016 104 125 OK
HSD_IT_PIE_TO_LAGO_PILONE 2017 197 66 OK
HSD_IT_PIE_TO_LAGO_PILONE 2018 204 66 OK
HSD_IT_PIE_TO_LAGO_PILONE 2019 208 59 OK
HSD_IT_PIE_TO_LAGO_PILONE 2020 175 63 OK
HSD_IT_PIE_TO_LAGO_PILONE 2021 88 93 OK
HSD_IT_PIE_TO_LAGO_PILONE 2022 116 59 OK
HSD_IT_PIE_TO_LE_SELLE 2001 133 62 OK
HSD_IT_PIE_TO_LE_SELLE 2002 35 168 OK
HSD_IT_PIE_TO_LE_SELLE 2003 61 74 OK
HSD_IT_PIE_TO_LE_SELLE 2004 81 89 OK
HSD_IT_PIE_TO_LE_SELLE 2005 19 222 OK
HSD_IT_PIE_TO_LE_SELLE 2006 30 162 OK
HSD_IT_PIE_TO_LE_SELLE 2007 17 97 OK
HSD_IT_PIE_TO_LE_SELLE 2008 47 111 OK
HSD_IT_PIE_TO_LE_SELLE 2009 122 86 OK
HSD_IT_PIE_TO_LE_SELLE 2010 79 157 OK
HSD_IT_PIE_TO_LE_SELLE 2011 56 76 OK
HSD_IT_PIE_TO_LE_SELLE 2012 34 103 OK
HSD_IT_PIE_TO_LE_SELLE 2013 61 72 OK
HSD_IT_PIE_TO_LE_SELLE 2014 73 147 OK
HSD_IT_PIE_TO_LE_SELLE 2015 71 138 OK
HSD_IT_PIE_TO_LE_SELLE 2016 53 161 OK
HSD_IT_PIE_TO_LE_SELLE 2017 36 142 OK
HSD_IT_PIE_TO_LE_SELLE 2018 146 93 OK
HSD_IT_PIE_TO_LE_SELLE 2019 18 154 OK
HSD_IT_PIE_TO_LE_SELLE 2020 50 77 OK
HSD_IT_PIE_TO_LE_SELLE 2021 38 139 OK
HSD_IT_PIE_TO_LE_SELLE 2022 9 73 OK
HSD_IT_PIE_TO_LOCANA_EUGIO_MAN 2001 154 67 NO
HSD_IT_PIE_TO_LOCANA_EUGIO_MAN 2002 34 169 NO
HSD_IT_PIE_TO_LOCANA_EUGIO_MAN 2003 118 81 NO
HSD_IT_PIE_TO_LOCANA_EUGIO_MAN 2004 200 70 NO
HSD_IT_PIE_TO_LOCANA_EUGIO_MAN 2005 55 92 NO
HSD_IT_PIE_TO_LOCANA_EUGIO_MAN 2006 72 149 NO
HSD_IT_PIE_TO_LOCANA_EUGIO_MAN 2007 29 97 NO
HSD_IT_PIE_TO_LOCANA_EUGIO_MAN 2008 82 83 NO
HSD_IT_PIE_TO_LOCANA_EUGIO_MAN 2009 210 58 NO
HSD_IT_PIE_TO_LOCANA_EUGIO_MAN 2010 155 91 NO
HSD_IT_PIE_TO_LOCANA_EUGIO_MAN 2011 159 62 NO
HSD_IT_PIE_TO_LOCANA_EUGIO_MAN 2012 32 108 NO
HSD_IT_PIE_TO_LOCANA_EUGIO_MAN 2013 190 88 NO
HSD_IT_PIE_TO_LOCANA_EUGIO_MAN 2014 150 75 NO
HSD_IT_PIE_TO_LOCANA_EUGIO_MAN 2015 167 66 NO
HSD_IT_PIE_TO_LOCANA_EUGIO_MAN 2016 58 171 NO
HSD_IT_PIE_TO_LOCANA_EUGIO_MAN 2017 139 84 NO
HSD_IT_PIE_TO_LOCANA_EUGIO_MAN 2018 180 93 NO
HSD_IT_PIE_TO_LOCANA_EUGIO_MAN 2019 57 65 NO
HSD_IT_PIE_TO_LOCANA_EUGIO_MAN 2020 121 82 NO
HSD_IT_PIE_TO_LOCANA_EUGIO_MAN 2021 84 98 NO
HSD_IT_PIE_TO_LOCANA_ROSONE_MAN 2001 8 181 NO
HSD_IT_PIE_TO_LOCANA_ROSONE_MAN 2002 5 169 NO
HSD_IT_PIE_TO_LOCANA_ROSONE_MAN 2003 8 98 NO
HSD_IT_PIE_TO_LOCANA_ROSONE_MAN 2004 18 174 NO
HSD_IT_PIE_TO_LOCANA_ROSONE_MAN 2005 4 117 NO
HSD_IT_PIE_TO_LOCANA_ROSONE_MAN 2006 5 150 NO
HSD_IT_PIE_TO_LOCANA_ROSONE_MAN 2007 0 NA NO
HSD_IT_PIE_TO_LOCANA_ROSONE_MAN 2008 5 125 NO
HSD_IT_PIE_TO_LOCANA_ROSONE_MAN 2009 28 98 NO
HSD_IT_PIE_TO_LOCANA_ROSONE_MAN 2010 8 131 NO
HSD_IT_PIE_TO_LOCANA_ROSONE_MAN 2011 7 92 NO
HSD_IT_PIE_TO_LOCANA_ROSONE_MAN 2012 7 154 NO
HSD_IT_PIE_TO_LOCANA_ROSONE_MAN 2013 5 176 NO
HSD_IT_PIE_TO_LOCANA_ROSONE_MAN 2014 5 135 NO
HSD_IT_PIE_TO_LOCANA_ROSONE_MAN 2015 5 159 NO
HSD_IT_PIE_TO_LOCANA_ROSONE_MAN 2016 2 199 NO
HSD_IT_PIE_TO_LOCANA_ROSONE_MAN 2017 0 NA NO
HSD_IT_PIE_TO_LOCANA_ROSONE_MAN 2018 11 102 NO
HSD_IT_PIE_TO_LOCANA_ROSONE_MAN 2019 0 NA NO
HSD_IT_PIE_TO_LOCANA_ROSONE_MAN 2020 4 104 NO
HSD_IT_PIE_TO_LOCANA_ROSONE_MAN 2021 11 125 NO
HSD_IT_PIE_TO_LOCANA_ROSONE_MAN 2022 0 NA NO
HSD_IT_PIE_TO_LOCANA_TELESSIO_MAN 2001 164 67 OK
HSD_IT_PIE_TO_LOCANA_TELESSIO_MAN 2002 70 158 OK
HSD_IT_PIE_TO_LOCANA_TELESSIO_MAN 2003 152 78 OK
HSD_IT_PIE_TO_LOCANA_TELESSIO_MAN 2004 219 50 OK
HSD_IT_PIE_TO_LOCANA_TELESSIO_MAN 2005 39 92 OK
HSD_IT_PIE_TO_LOCANA_TELESSIO_MAN 2006 80 149 OK
HSD_IT_PIE_TO_LOCANA_TELESSIO_MAN 2007 27 201 OK
HSD_IT_PIE_TO_LOCANA_TELESSIO_MAN 2008 90 83 OK
HSD_IT_PIE_TO_LOCANA_TELESSIO_MAN 2009 207 58 OK
HSD_IT_PIE_TO_LOCANA_TELESSIO_MAN 2010 172 91 OK
HSD_IT_PIE_TO_LOCANA_TELESSIO_MAN 2011 161 62 OK
HSD_IT_PIE_TO_LOCANA_TELESSIO_MAN 2012 29 151 OK
HSD_IT_PIE_TO_LOCANA_TELESSIO_MAN 2013 200 77 OK
HSD_IT_PIE_TO_LOCANA_TELESSIO_MAN 2014 166 75 OK
HSD_IT_PIE_TO_LOCANA_TELESSIO_MAN 2015 115 119 OK
HSD_IT_PIE_TO_LOCANA_TELESSIO_MAN 2016 64 171 OK
HSD_IT_PIE_TO_LOCANA_TELESSIO_MAN 2017 144 82 OK
HSD_IT_PIE_TO_LOCANA_TELESSIO_MAN 2018 170 92 OK
HSD_IT_PIE_TO_LOCANA_TELESSIO_MAN 2019 54 65 OK
HSD_IT_PIE_TO_LOCANA_TELESSIO_MAN 2020 140 82 OK
HSD_IT_PIE_TO_LOCANA_TELESSIO_MAN 2021 86 95 OK
HSD_IT_PIE_TO_LOCANA_TELESSIO_MAN 2022 37 73 OK
HSD_IT_PIE_TO_LOCANA_VAL_SOERA_MAN 2001 199 66 OK
HSD_IT_PIE_TO_LOCANA_VAL_SOERA_MAN 2002 34 169 OK
HSD_IT_PIE_TO_LOCANA_VAL_SOERA_MAN 2003 150 77 OK
HSD_IT_PIE_TO_LOCANA_VAL_SOERA_MAN 2004 218 51 OK
HSD_IT_PIE_TO_LOCANA_VAL_SOERA_MAN 2005 58 136 OK
HSD_IT_PIE_TO_LOCANA_VAL_SOERA_MAN 2006 71 149 OK
HSD_IT_PIE_TO_LOCANA_VAL_SOERA_MAN 2007 42 79 OK
HSD_IT_PIE_TO_LOCANA_VAL_SOERA_MAN 2008 87 83 OK
HSD_IT_PIE_TO_LOCANA_VAL_SOERA_MAN 2009 215 58 OK
HSD_IT_PIE_TO_LOCANA_VAL_SOERA_MAN 2010 184 91 OK
HSD_IT_PIE_TO_LOCANA_VAL_SOERA_MAN 2011 160 62 OK
HSD_IT_PIE_TO_LOCANA_VAL_SOERA_MAN 2012 70 67 OK
HSD_IT_PIE_TO_LOCANA_VAL_SOERA_MAN 2013 155 137 OK
HSD_IT_PIE_TO_LOCANA_VAL_SOERA_MAN 2014 154 73 OK
HSD_IT_PIE_TO_LOCANA_VAL_SOERA_MAN 2015 182 66 OK
HSD_IT_PIE_TO_LOCANA_VAL_SOERA_MAN 2016 96 169 OK
HSD_IT_PIE_TO_LOCANA_VAL_SOERA_MAN 2017 152 82 OK
HSD_IT_PIE_TO_LOCANA_VAL_SOERA_MAN 2018 173 92 OK
HSD_IT_PIE_TO_LOCANA_VAL_SOERA_MAN 2019 140 65 OK
HSD_IT_PIE_TO_LOCANA_VAL_SOERA_MAN 2020 174 63 OK
HSD_IT_PIE_TO_LOCANA_VAL_SOERA_MAN 2021 115 93 OK
HSD_IT_PIE_TO_MONCENISIO_LAGO_MAN 2001 0 NA OK
HSD_IT_PIE_TO_MONCENISIO_LAGO_MAN 2002 0 NA OK
HSD_IT_PIE_TO_MONCENISIO_LAGO_MAN 2003 0 NA OK
HSD_IT_PIE_TO_MONCENISIO_LAGO_MAN 2004 0 NA OK
HSD_IT_PIE_TO_MONCENISIO_LAGO_MAN 2005 0 NA OK
HSD_IT_PIE_TO_MONCENISIO_LAGO_MAN 2006 0 NA OK
HSD_IT_PIE_TO_MONCENISIO_LAGO_MAN 2007 0 NA OK
HSD_IT_PIE_TO_MONCENISIO_LAGO_MAN 2008 0 NA OK
HSD_IT_PIE_TO_MONCENISIO_LAGO_MAN 2009 0 NA OK
HSD_IT_PIE_TO_MONCENISIO_LAGO_MAN 2010 0 NA OK
HSD_IT_PIE_TO_MONCENISIO_LAGO_MAN 2011 0 NA OK
HSD_IT_PIE_TO_MONCENISIO_LAGO_MAN 2012 0 NA OK
HSD_IT_PIE_TO_PIAMPRATO 2001 102 110 OK
HSD_IT_PIE_TO_PIAMPRATO 2002 42 159 OK
HSD_IT_PIE_TO_PIAMPRATO 2003 33 91 OK
HSD_IT_PIE_TO_PIAMPRATO 2004 79 85 OK
HSD_IT_PIE_TO_PIAMPRATO 2005 21 104 OK
HSD_IT_PIE_TO_PIAMPRATO 2006 57 150 OK
HSD_IT_PIE_TO_PIAMPRATO 2007 18 205 OK
HSD_IT_PIE_TO_PIAMPRATO 2008 41 110 OK
HSD_IT_PIE_TO_PIAMPRATO 2009 158 89 OK
HSD_IT_PIE_TO_PIAMPRATO 2010 138 91 OK
HSD_IT_PIE_TO_PIAMPRATO 2011 57 82 OK
HSD_IT_PIE_TO_PIAMPRATO 2012 42 138 OK
HSD_IT_PIE_TO_PIAMPRATO 2013 60 164 OK
HSD_IT_PIE_TO_PIAMPRATO 2014 117 102 OK
HSD_IT_PIE_TO_PIAMPRATO 2015 52 141 OK
HSD_IT_PIE_TO_PIAMPRATO 2016 48 162 OK
HSD_IT_PIE_TO_PIAMPRATO 2017 12 111 OK
HSD_IT_PIE_TO_PIAMPRATO 2018 156 92 OK
HSD_IT_PIE_TO_PIAMPRATO 2019 23 67 OK
HSD_IT_PIE_TO_PIAMPRATO 2020 73 82 OK
HSD_IT_PIE_TO_PIAMPRATO 2021 78 94 OK
HSD_IT_PIE_TO_PIAMPRATO 2022 21 84 OK
HSD_IT_PIE_TO_PRAGELATO_TRAMPOLINO_A_VALLE 2003 28 157 REV
HSD_IT_PIE_TO_PRAGELATO_TRAMPOLINO_A_VALLE 2004 115 84 REV
HSD_IT_PIE_TO_PRAGELATO_TRAMPOLINO_A_VALLE 2005 45 91 REV
HSD_IT_PIE_TO_PRAGELATO_TRAMPOLINO_A_VALLE 2006 59 150 REV
HSD_IT_PIE_TO_PRAGELATO_TRAMPOLINO_A_VALLE 2007 11 97 REV
HSD_IT_PIE_TO_PRAGELATO_TRAMPOLINO_A_VALLE 2008 29 83 REV
HSD_IT_PIE_TO_PRAGELATO_TRAMPOLINO_A_VALLE 2009 132 84 REV
HSD_IT_PIE_TO_PRAGELATO_TRAMPOLINO_A_VALLE 2010 129 91 REV
HSD_IT_PIE_TO_PRAGELATO_TRAMPOLINO_A_VALLE 2011 129 76 REV
HSD_IT_PIE_TO_PRAGELATO_TRAMPOLINO_A_VALLE 2012 24 152 REV
HSD_IT_PIE_TO_PRAGELATO_TRAMPOLINO_A_VALLE 2013 62 72 REV
HSD_IT_PIE_TO_PRAGELATO_TRAMPOLINO_A_VALLE 2014 108 104 REV
HSD_IT_PIE_TO_PRAGELATO_TRAMPOLINO_A_VALLE 2015 72 137 REV
HSD_IT_PIE_TO_PRAGELATO_TRAMPOLINO_A_VALLE 2016 42 171 REV
HSD_IT_PIE_TO_PRAGELATO_TRAMPOLINO_A_VALLE 2017 30 111 REV
HSD_IT_PIE_TO_PRAGELATO_TRAMPOLINO_A_VALLE 2018 106 125 REV
HSD_IT_PIE_TO_PRAGELATO_TRAMPOLINO_A_VALLE 2019 22 151 REV
HSD_IT_PIE_TO_PRAGELATO_TRAMPOLINO_A_VALLE 2020 76 84 REV
HSD_IT_PIE_TO_PRAGELATO_TRAMPOLINO_A_VALLE 2021 43 125 REV
HSD_IT_PIE_TO_PRAGELATO_TRAMPOLINO_A_VALLE 2022 35 74 REV
HSD_IT_PIE_TO_PRAGELATO_TRAVERSES_MAN 2007 26 97 OK
HSD_IT_PIE_TO_PRAGELATO_TRAVERSES_MAN 2008 51 100 OK
HSD_IT_PIE_TO_PRAGELATO_TRAVERSES_MAN 2009 137 84 OK
HSD_IT_PIE_TO_PRAGELATO_TRAVERSES_MAN 2010 113 100 OK
HSD_IT_PIE_TO_PRAGELATO_TRAVERSES_MAN 2011 90 76 OK
HSD_IT_PIE_TO_PRAGELATO_TRAVERSES_MAN 2012 37 143 OK
HSD_IT_PIE_TO_PRAGELATO_TRAVERSES_MAN 2013 66 72 OK
HSD_IT_PIE_TO_PRAGELATO_TRAVERSES_MAN 2014 112 104 OK
HSD_IT_PIE_TO_PRAGELATO_TRAVERSES_MAN 2015 75 137 OK
HSD_IT_PIE_TO_PRAGELATO_TRAVERSES_MAN 2016 43 171 OK
HSD_IT_PIE_TO_PRAGELATO_TRAVERSES_MAN 2017 63 131 OK
HSD_IT_PIE_TO_PRAGELATO_TRAVERSES_MAN 2018 145 92 OK
HSD_IT_PIE_TO_PRAGELATO_TRAVERSES_MAN 2019 27 151 OK
HSD_IT_PIE_TO_PRAGELATO_TRAVERSES_MAN 2020 92 76 OK
HSD_IT_PIE_TO_PRAGELATO_TRAVERSES_MAN 2021 49 119 OK
HSD_IT_PIE_TO_PRALY 2001 37 117 OK
HSD_IT_PIE_TO_PRALY 2002 22 169 OK
HSD_IT_PIE_TO_PRALY 2003 20 100 OK
HSD_IT_PIE_TO_PRALY 2004 80 84 OK
HSD_IT_PIE_TO_PRALY 2005 13 118 OK
HSD_IT_PIE_TO_PRALY 2006 61 147 OK
HSD_IT_PIE_TO_PRALY 2007 13 207 OK
HSD_IT_PIE_TO_PRALY 2008 20 125 OK
HSD_IT_PIE_TO_PRALY 2009 111 89 OK
HSD_IT_PIE_TO_PRALY 2010 128 104 OK
HSD_IT_PIE_TO_PRALY 2011 30 176 OK
HSD_IT_PIE_TO_PRALY 2012 23 153 OK
HSD_IT_PIE_TO_PRALY 2013 39 174 OK
HSD_IT_PIE_TO_PRALY 2014 53 137 OK
HSD_IT_PIE_TO_PRALY 2015 48 138 OK
HSD_IT_PIE_TO_PRALY 2016 42 171 OK
HSD_IT_PIE_TO_PRALY 2017 32 146 OK
HSD_IT_PIE_TO_PRALY 2018 71 130 OK
HSD_IT_PIE_TO_PRALY 2019 14 154 OK
HSD_IT_PIE_TO_PRALY 2020 49 77 OK
HSD_IT_PIE_TO_PRALY 2021 45 125 OK
HSD_IT_PIE_TO_PRALY 2022 15 74 OK
HSD_IT_PIE_TO_PRERICHARD 2001 52 117 REV
HSD_IT_PIE_TO_PRERICHARD 2002 16 169 REV
HSD_IT_PIE_TO_PRERICHARD 2003 11 155 REV
HSD_IT_PIE_TO_PRERICHARD 2004 21 136 REV
HSD_IT_PIE_TO_PRERICHARD 2005 12 114 REV
HSD_IT_PIE_TO_PRERICHARD 2006 23 170 REV
HSD_IT_PIE_TO_PRERICHARD 2007 8 97 REV
HSD_IT_PIE_TO_PRERICHARD 2008 18 127 REV
HSD_IT_PIE_TO_PRERICHARD 2009 105 91 REV
HSD_IT_PIE_TO_PRERICHARD 2010 96 111 REV
HSD_IT_PIE_TO_PRERICHARD 2011 36 103 REV
HSD_IT_PIE_TO_PRERICHARD 2012 22 152 REV
HSD_IT_PIE_TO_PRERICHARD 2013 29 86 REV
HSD_IT_PIE_TO_PRERICHARD 2014 77 114 REV
HSD_IT_PIE_TO_PRERICHARD 2015 47 140 REV
HSD_IT_PIE_TO_PRERICHARD 2016 35 161 REV
HSD_IT_PIE_TO_PRERICHARD 2017 10 161 REV
HSD_IT_PIE_TO_PRERICHARD 2018 45 101 REV
HSD_IT_PIE_TO_PRERICHARD 2019 14 154 REV
HSD_IT_PIE_TO_PRERICHARD 2020 16 104 REV
HSD_IT_PIE_TO_PRERICHARD 2021 55 96 REV
HSD_IT_PIE_TO_RIFUGIO_GASTALDI 2001 256 31 OK
HSD_IT_PIE_TO_RIFUGIO_GASTALDI 2002 126 159 OK
HSD_IT_PIE_TO_RIFUGIO_GASTALDI 2003 198 63 OK
HSD_IT_PIE_TO_RIFUGIO_GASTALDI 2004 228 51 OK
HSD_IT_PIE_TO_RIFUGIO_GASTALDI 2005 208 57 OK
HSD_IT_PIE_TO_RIFUGIO_GASTALDI 2006 120 145 OK
HSD_IT_PIE_TO_RIFUGIO_GASTALDI 2007 188 78 OK
HSD_IT_PIE_TO_RIFUGIO_GASTALDI 2008 146 126 OK
HSD_IT_PIE_TO_RIFUGIO_GASTALDI 2009 240 58 OK
HSD_IT_PIE_TO_RIFUGIO_GASTALDI 2010 207 89 OK
HSD_IT_PIE_TO_RIFUGIO_GASTALDI 2011 219 62 OK
HSD_IT_PIE_TO_RIFUGIO_GASTALDI 2012 218 63 OK
HSD_IT_PIE_TO_RIFUGIO_GASTALDI 2013 249 57 OK
HSD_IT_PIE_TO_RIFUGIO_GASTALDI 2014 141 141 OK
HSD_IT_PIE_TO_RIFUGIO_GASTALDI 2015 205 66 OK
HSD_IT_PIE_TO_RIFUGIO_GASTALDI 2016 166 123 OK
HSD_IT_PIE_TO_RIFUGIO_GASTALDI 2017 217 66 OK
HSD_IT_PIE_TO_RIFUGIO_GASTALDI 2018 207 90 OK
HSD_IT_PIE_TO_RIFUGIO_GASTALDI 2019 242 59 OK
HSD_IT_PIE_TO_RIFUGIO_GASTALDI 2020 238 45 OK
HSD_IT_PIE_TO_RIFUGIO_GASTALDI 2021 188 93 OK
HSD_IT_PIE_TO_RIFUGIO_GASTALDI 2022 197 60 OK
HSD_IT_PIE_TO_RIFUGIO_VACCARONE 2001 252 44 OK
HSD_IT_PIE_TO_RIFUGIO_VACCARONE 2002 221 71 OK
HSD_IT_PIE_TO_RIFUGIO_VACCARONE 2003 222 52 OK
HSD_IT_PIE_TO_RIFUGIO_VACCARONE 2004 202 94 OK
HSD_IT_PIE_TO_RIFUGIO_VACCARONE 2005 219 60 OK
HSD_IT_PIE_TO_RIFUGIO_VACCARONE 2006 121 151 OK
HSD_IT_PIE_TO_RIFUGIO_VACCARONE 2007 196 78 OK
HSD_IT_PIE_TO_RIFUGIO_VACCARONE 2008 120 55 OK
HSD_IT_PIE_TO_RIFUGIO_VACCARONE 2009 233 59 OK
HSD_IT_PIE_TO_RIFUGIO_VACCARONE 2010 232 64 OK
HSD_IT_PIE_TO_RIFUGIO_VACCARONE 2011 206 62 OK
HSD_IT_PIE_TO_RIFUGIO_VACCARONE 2012 226 55 OK
HSD_IT_PIE_TO_RIFUGIO_VACCARONE 2013 247 57 OK
HSD_IT_PIE_TO_RIFUGIO_VACCARONE 2014 218 63 OK
HSD_IT_PIE_TO_RIFUGIO_VACCARONE 2015 209 66 OK
HSD_IT_PIE_TO_RIFUGIO_VACCARONE 2016 167 118 OK
HSD_IT_PIE_TO_RIFUGIO_VACCARONE 2017 200 73 OK
HSD_IT_PIE_TO_RIFUGIO_VACCARONE 2018 193 106 OK
HSD_IT_PIE_TO_RIFUGIO_VACCARONE 2019 233 60 OK
HSD_IT_PIE_TO_RIFUGIO_VACCARONE 2020 231 45 OK
HSD_IT_PIE_TO_ROCHEMOLLES_LAGO_MAN 2001 180 64 NO
HSD_IT_PIE_TO_ROCHEMOLLES_LAGO_MAN 2002 46 157 NO
HSD_IT_PIE_TO_ROCHEMOLLES_LAGO_MAN 2003 135 77 NO
HSD_IT_PIE_TO_ROCHEMOLLES_LAGO_MAN 2004 187 50 NO
HSD_IT_PIE_TO_ROCHEMOLLES_LAGO_MAN 2005 104 95 NO
HSD_IT_PIE_TO_ROCHEMOLLES_LAGO_MAN 2006 150 88 NO
HSD_IT_PIE_TO_ROCHEMOLLES_LAGO_MAN 2007 72 159 NO
HSD_IT_PIE_TO_ROCHEMOLLES_LAGO_MAN 2008 115 73 NO
HSD_IT_PIE_TO_ROCHEMOLLES_LAGO_MAN 2009 188 59 NO
HSD_IT_PIE_TO_ROCHEMOLLES_LAGO_MAN 2010 151 89 NO
HSD_IT_PIE_TO_ROCHEMOLLES_LAGO_MAN 2011 137 73 NO
HSD_IT_PIE_TO_ROCHEMOLLES_LAGO_MAN 2012 107 95 NO
HSD_IT_PIE_TO_ROCHEMOLLES_LAGO_MAN 2013 174 71 NO
HSD_IT_PIE_TO_ROCHEMOLLES_LAGO_MAN 2014 149 71 NO
HSD_IT_PIE_TO_ROCHEMOLLES_LAGO_MAN 2015 84 140 NO
HSD_IT_PIE_TO_ROCHEMOLLES_LAGO_MAN 2016 111 125 NO
HSD_IT_PIE_TO_ROCHEMOLLES_LAGO_MAN 2017 161 66 NO
HSD_IT_PIE_TO_ROCHEMOLLES_LAGO_MAN 2018 157 91 NO
HSD_IT_PIE_TO_ROCHEMOLLES_LAGO_MAN 2019 133 78 NO
HSD_IT_PIE_TO_ROCHEMOLLES_LAGO_MAN 2020 159 64 NO
HSD_IT_PIE_TO_ROCHEMOLLES_LAGO_MAN 2021 93 96 NO
HSD_IT_PIE_TO_ROCHEMOLLES_LAGO_MAN 2022 86 76 NO
HSD_IT_PIE_TO_ROSONE 2006 5 150 REV
HSD_IT_PIE_TO_ROSONE 2007 0 NA REV
HSD_IT_PIE_TO_ROSONE 2008 5 125 REV
HSD_IT_PIE_TO_ROSONE 2009 28 98 REV
HSD_IT_PIE_TO_ROSONE 2010 8 131 REV
HSD_IT_PIE_TO_ROSONE 2011 7 92 REV
HSD_IT_PIE_TO_ROSONE 2012 7 154 REV
HSD_IT_PIE_TO_ROSONE 2013 5 176 REV
HSD_IT_PIE_TO_ROSONE 2014 5 135 REV
HSD_IT_PIE_TO_ROSONE 2015 5 159 REV
HSD_IT_PIE_TO_ROSONE 2016 2 199 REV
HSD_IT_PIE_TO_ROSONE 2017 0 NA REV
HSD_IT_PIE_TO_ROSONE 2018 11 102 REV
HSD_IT_PIE_TO_ROSONE 2019 0 NA REV
HSD_IT_PIE_TO_ROSONE 2020 4 104 REV
HSD_IT_PIE_TO_ROSONE 2021 11 125 REV
HSD_IT_PIE_TO_ROSONE 2022 0 NA REV
HSD_IT_PIE_TO_SALBERTRAND 2001 44 119 OK
HSD_IT_PIE_TO_SALBERTRAND 2002 16 169 OK
HSD_IT_PIE_TO_SALBERTRAND 2003 26 155 OK
HSD_IT_PIE_TO_SALBERTRAND 2004 46 113 OK
HSD_IT_PIE_TO_SALBERTRAND 2005 11 143 OK
HSD_IT_PIE_TO_SALBERTRAND 2006 42 150 OK
HSD_IT_PIE_TO_SALBERTRAND 2007 3 123 OK
HSD_IT_PIE_TO_SALBERTRAND 2008 17 101 OK
HSD_IT_PIE_TO_SALBERTRAND 2009 109 88 OK
HSD_IT_PIE_TO_SALBERTRAND 2010 104 103 OK
HSD_IT_PIE_TO_SALBERTRAND 2011 29 86 OK
HSD_IT_PIE_TO_SALBERTRAND 2012 25 153 OK
HSD_IT_PIE_TO_SALBERTRAND 2013 16 99 OK
HSD_IT_PIE_TO_SALBERTRAND 2014 77 113 OK
HSD_IT_PIE_TO_SALBERTRAND 2015 46 138 OK
HSD_IT_PIE_TO_SALBERTRAND 2016 18 176 OK
