HSD_IT_PIE_CN_PONTECHIANALE 7.05250 44.61194 1575. 7.05299 44.61132 1547.
HSD_IT_PIE_CN_PRIERO 8.10806 44.37722 610. 8.10715 44.37798 564.
HSD_IT_PIE_CN_RIFUGIO_MONDOVI 7.73222 44.19167 1760. 7.73215 44.19257 1738.
HSD_IT_PIE_CN_VALDIERI 7.26806 44.20472 1390. 7.26757 44.20507 1422.
HSD_IT_PIE_SV_SETTEPANI 8.19472 44.23611 1375. 8.19465 44.23632 1100.
HSD_IT_PIE_TO_BARCENISIO 6.98500 45.19167 1525. 6.98424 45.19257 1554.
HSD_IT_PIE_TO_BARDONECCHIA_PIAN_DEL_SOLE 6.70472 45.06333 1585. 6.70507 45.06340 1611.
HSD_IT_PIE_TO_BARDONECCHIA_PRANUDIN 6.70803 45.10627 2045. 6.70715 45.10715 2021.
HSD_IT_PIE_TO_CALUSO 7.85028 45.28833 257. 7.85090 45.28840 257.
HSD_IT_PIE_TO_CAMINI_FREJUS 6.68861 45.11722 1740. 6.68840 45.11757 1752.
HSD_IT_PIE_TO_CERESOLE_VILLA 7.21083 45.44028 1581. 7.21132 45.44048 1577.
HSD_IT_PIE_TO_CHATEAU_BEAULARD 6.75557 45.02810 1789. 6.75507 45.02798 1810.
HSD_IT_PIE_TO_CLAVIERE 6.75556 44.93361 2030. 6.75507 44.93423 1964.
HSD_IT_PIE_TO_CLOT_DELLA_SOMA 6.94167 44.98278 2150. 6.94257 44.98215 2140.
HSD_IT_PIE_TO_COLLE_BARANT 7.06056 44.77444 2294. 7.06132 44.77382 2294.
HSD_IT_PIE_TO_COLLE_BERCIA 6.78306 44.92111 2200. 6.78215 44.92173 2227.
HSD_IT_PIE_TO_COLLERETTO 7.65944 45.44222 1240. 7.65924 45.44257 1241.
HSD_IT_PIE_TO_FORNO_ALPI_GRAIE 7.22417 45.36056 1215. 7.22382 45.36132 1222.
HSD_IT_PIE_TO_GRANGE_MARTINA 6.97500 45.15778 1967. 6.97590 45.15715 1915.
HSD_IT_PIE_TO_LAGO_AGNEL 7.13917 45.46778 2304. 7.13840 45.46757 2311.
HSD_IT_PIE_TO_LAGO_DI_VALSOERA 7.39278 45.48528 2365. 7.39257 45.48632 2386.
HSD_IT_PIE_TO_LAGO_DIETRO_LA_TORRE 7.16417 45.25917 2360. 7.16340 45.25924 2369.
HSD_IT_PIE_TO_LAGO_PILONE 6.87611 45.00222 2280. 6.87590 45.00298 2263.
HSD_IT_PIE_TO_LE_SELLE 6.91722 45.05444 1980. 6.91757 45.05507 1992.
HSD_IT_PIE_TO_MALCIAUSSIA 7.14833 45.20778 1800. 7.14882 45.20715 1772.
HSD_IT_PIE_TO_PIAMPRATO 7.57306 45.55694 1555. 7.57382 45.55715 1586.
HSD_IT_PIE_TO_PRAGELATO 6.92306 44.99139 1620. 6.92382 44.99049 1638.
HSD_IT_PIE_TO_PRAGELATO_TRAMPOLINO_A_VALLE 6.94139 45.00889 1525. 6.94049 45.00924 1530.
HSD_IT_PIE_TO_PRALY 7.05750 44.90472 1385. 7.05715 44.90507 1387.
HSD_IT_PIE_TO_PRERICHARD 6.71639 45.07500 1290. 6.71549 45.07590 1296.
HSD_IT_PIE_TO_RIFUGIO_GASTALDI 7.14333 45.29806 2659. 7.14257 45.29882 2665.
HSD_IT_PIE_TO_RIFUGIO_VACCARONE 6.91639 45.15417 2745. 6.91549 45.15507 2710.
HSD_IT_PIE_TO_ROSONE 7.41833 45.43361 701. 7.41757 45.43423 693.
HSD_IT_PIE_TO_SALBERTRAND 6.89389 45.07111 1010. 6.89465 45.07174 1017.
HSD_IT_PIE_TO_SAN_SICARIO 6.83611 44.96750 2087. 6.83632 44.96757 2094.
HSD_IT_PIE_TO_SAUZE_CESANA 6.91889 44.89444 1840. 6.91965 44.89465 1857.
HSD_IT_PIE_TO_SESTRIERE 6.87472 44.95111 2020. 6.87382 44.95090 2013.
HSD_IT_PIE_TO_SESTRIERE_BANCHETTA 6.91111 44.95444 2480. 6.91132 44.95507 2461.
HSD_IT_PIE_TO_SOMMEILLER 6.84278 45.13167 2981. 6.84257 45.13215 2968.
HSD_IT_PIE_TO_TORINO_BUON_PASTORE 7.67250 45.07944 240. 7.67174 45.08007 247.
HSD_IT_PIE_TO_TORINO_GIARDINI_REALI 7.69194 45.07167 239. 7.69257 45.07174 234.
HSD_IT_PIE_TO_VAL_CLAREA 6.96340 45.14074 1068. 6.96340 45.14048 1041.
HSD_IT_PIE_VB_ALPE_CHEGGIO 8.11556 46.08500 1460. 8.11549 46.08424 1452.
HSD_IT_PIE_VB_ALPE_DEVERO 8.26000 46.31611 1634. 8.25924 46.31548 1636.
HSD_IT_PIE_VB_ALPE_VEGLIA 8.14139 46.27500 1740. 8.14049 46.27590 1775.
HSD_IT_PIE_VB_FORMAZZA 8.35833 46.43333 2453. 8.35924 46.43423 2458.
HSD_IT_PIE_VB_FORMAZZA_BRUGGI 8.42889 46.34778 1226. 8.42799 46.34882 1226.
HSD_IT_PIE_VB_LARECCHIO 8.43139 46.20472 1860. 8.43215 46.20507 1876.
HSD_IT_PIE_VB_MACUGNAGA_PECETTO 7.95778 45.97222 1360. 7.95715 45.97173 1357.
HSD_IT_PIE_VB_MACUGNAGA_RIFUGIO_ZAMBONI 7.91694 45.95139 2075. 7.91757 45.95090 2085.
HSD_IT_PIE_VB_PASSO_DEL_MORO 7.97639 45.99694 2820. 7.97590 45.99673 2792.
HSD_IT_PIE_VC_ALAGNA 7.93611 45.87444 1347. 7.93632 45.87382 1335.
HSD_IT_PIE_VC_ALBANO_VERCELLESE 8.38833 45.43806 155. 8.38840 45.43840 155.
HSD_IT_PIE_VC_BOCCHETTA_DELLE_PISSE 7.90111 45.87556 2410. 7.90090 45.87590 2397.
HSD_IT_FVG_Aupa 13.29988 46.50518 900. 13.30090 46.50507 623.
HSD_IT_FVG_Casetta_in_Canada 12.95530 46.59190 1000. 12.95507 46.59257 998.
HSD_IT_FVG_Cave_del_Predil 13.57140 46.44030 910. 13.57174 46.44048 906.
HSD_IT_FVG_Claut 12.51420 46.26610 610. 12.51340 46.26548 589.
HSD_IT_FVG_Collina 12.85080 46.58860 1250. 12.85090 46.58840 1265.
HSD_IT_FVG_Florianca 13.56278 46.50611 1658. 13.56340 46.50715 773.
HSD_IT_FVG_Forni_di_Sopra 12.57580 46.42360 910. 12.57590 46.42382 896.
HSD_IT_FVG_Fusine_Val_Romana 13.67390 46.48920 850. 13.67382 46.48840 886.
HSD_IT_FVG_Gilberti 13.46250 46.37167 1840. 13.46340 46.37173 1823.
HSD_IT_FVG_Lussari 13.52000 46.48194 1770. 13.51965 46.48215 1730.
HSD_IT_FVG_Monte_Zoncolan 12.93170 46.50720 1750. 12.93215 46.50715 1692.
HSD_IT_FVG_Paluzza 13.01142 46.52504 610. 13.01132 46.52590 574.
HSD_IT_FVG_Passo_Pramollo 13.27810 46.55690 1500. 13.27799 46.55715 1525.
HSD_IT_FVG_Passo_del_Predil 13.57813 46.41851 1156. 13.57799 46.41757 1168.
HSD_IT_FVG_Paularo 13.11389 46.53111 690. 13.11340 46.53215 687.
HSD_IT_FVG_Piancavallo 12.51610 46.10690 1280. 12.51549 46.10715 1279.
HSD_IT_FVG_Pontebba 13.30055 46.49722 545. 13.30090 46.49673 549.
HSD_IT_FVG_Pradibosco 12.68889 46.50944 1230. 12.68840 46.50924 1172.
HSD_IT_FVG_Prescudin 12.48889 46.19222 640. 12.48840 46.19257 654.
HSD_IT_FVG_Ravascletto 12.92080 46.52080 880. 12.92174 46.52174 905.
HSD_IT_FVG_Rifugio_Arneri 12.49670 46.10934 1610. 12.49674 46.10923 1649.
HSD_IT_FVG_Rifugio_Zacchi 13.68429 46.45924 1380. 13.68424 46.45924 1394.
HSD_IT_FVG_Rutte_Piccolo 13.59920 46.49560 800. 13.59882 46.49465 800.
HSD_IT_FVG_Sauris_di_Sopra 12.67972 46.46833 1425. 12.68007 46.46757 1410.
HSD_IT_FVG_Sauris_di_Sopra_2 12.68194 46.46722 1420. 12.68215 46.46757 1407.
HSD_IT_FVG_Sella_Lius 13.08530 46.53750 1010. 13.08632 46.53840 1028.
HSD_IT_FVG_Sella_Nevea 13.47220 46.38610 1200. 13.47174 46.38632 1149.
HSD_IT_FVG_Tarvisio 13.56278 46.50611 777. 13.56340 46.50715 773.
HSD_IT_FVG_Val_Saisera 13.48222 46.46000 1000. 13.48215 46.45924 936.
HSD_IT_FVG_Varmost 12.56139 46.45000 1440. 12.56132 46.45090 1739.
HSD_IT_BZ_Alliz_Maso_Strimo_Osservatore 10.69607 46.65021 1754. 10.69674 46.65090 1753.
HSD_IT_BZ_Anterivo_Osservatore 11.36775 46.27735 1209. 11.36757 46.27798 1214.
HSD_IT_BZ_Anterselva_di_Mezzo_Osservatore 12.10090 46.86072 1236. 12.10090 46.86132 1250.
HSD_IT_BZ_Braies_Ferrara_Osservatore 12.12879 46.71924 1221. 12.12799 46.71965 1247.
HSD_IT_BZ_Bronzolo_Osservatore 11.31825 46.40558 250. 11.31757 46.40507 223.
HSD_IT_BZ_Casere_di_Fuori_Osservatore 10.92670 46.73510 1705. 10.92590 46.73423 1717.
HSD_IT_BZ_Corona_Cortaccia_Osservatore 11.20675 46.32075 890. 11.20715 46.32174 932.
HSD_IT_BZ_Costalovara_Osservatore 11.42930 46.52749 1250. 11.43007 46.52798 1263.
HSD_IT_BZ_Diga_di_Gioveretto_Osservatore 10.72507 46.50906 1851. 10.72590 46.50924 1842.
HSD_IT_BZ_Diga_di_Neves_Osservatore 11.78709 46.94142 1860. 11.78632 46.94048 1805.
HSD_IT_BZ_Diga_di_Quaira_Osservatore 10.89376 46.55203 2252. 10.89465 46.55299 2235.
HSD_IT_BZ_Diga_di_Valdaora_Osservatore 12.05366 46.75974 1057. 12.05299 46.75924 1073.
HSD_IT_BZ_Diga_di_Vizze_Osservatore 11.52467 46.92499 1365. 11.52382 46.92590 1373.
HSD_IT_BZ_Diga_di_Zoccolo_Osservatore 10.98836 46.54187 1144. 10.98840 46.54257 1154.
HSD_IT_BZ_Favogna_di_sotto_Osservatore 11.17926 46.27162 1060. 11.18007 46.27174 1046.
HSD_IT_BZ_Fie_allo_Sciliar_Osservatore 11.50597 46.51315 835. 11.50507 46.51340 832.
HSD_IT_BZ_Fleres_Osservatore 11.34703 46.96521 1245. 11.34674 46.96548 1251.
HSD_IT_BZ_Fontana_Bianca 10.83181 46.48685 1900. 10.83215 46.48632 1869.
HSD_IT_BZ_Fortezza_Osservatore 11.63225 46.77830 725. 11.63215 46.77798 732.
HSD_IT_BZ_Fundres_Osservatore 11.70510 46.88647 1150. 11.70507 46.88632 1150.
HSD_IT_BZ_La_Villa_in_Badia_Osservatore 11.90708 46.58363 1390. 11.90715 46.58424 1401.
HSD_IT_BZ_Lago_Verde_Osservatore 10.79940 46.48233 2560. 10.79882 46.48215 2535.
HSD_IT_BZ_Lazfons_Osservatore 11.54614 46.67240 1190. 11.54674 46.67173 1177.
HSD_IT_BZ_Longiaru_Osservatore 11.86088 46.63934 1396. 11.86132 46.63840 1410.
HSD_IT_BZ_Luson_Osservatore 11.76389 46.74503 981. 11.76340 46.74465 994.
HSD_IT_BZ_Maia_Alta_Osservatore 11.18323 46.65782 334. 11.18424 46.65715 322.
HSD_IT_BZ_Mazia_Osservatore 10.61753 46.69432 1570. 10.61757 46.69465 1571.
HSD_IT_BZ_Melago_Osservatore 10.65658 46.83743 1915. 10.65715 46.83840 1932.
HSD_IT_BZ_Meltina_Osservatore 11.25169 46.58577 1133. 11.25090 46.58632 1131.
HSD_IT_BZ_Molini_di_Tures_Osservatore 11.94157 46.89782 850. 11.94257 46.89882 859.
HSD_IT_BZ_Monte_Maria_Osservatore 10.52100 46.70625 1335. 10.52174 46.70715 1313.
HSD_IT_BZ_Nova_Levante_Osservatore 11.53740 46.43058 1180. 11.53840 46.43007 1171.
HSD_IT_BZ_Nova_Ponente_Maso_di_sopra_Osservatore 11.41254 46.41913 1415. 11.41340 46.41965 1413.
HSD_IT_BZ_Ora_Osservatore 11.30502 46.34689 250. 11.30507 46.34673 258.
HSD_IT_BZ_Ortisei_Osservatore 11.67296 46.57404 1180. 11.67382 46.57382 1223.
HSD_IT_BZ_Pennes_Osservatore 11.42689 46.78149 1487. 11.42590 46.78215 1479.
HSD_IT_BZ_Plata_Osservatore 11.17697 46.82285 1130. 11.17799 46.82382 1093.
HSD_IT_BZ_Prato_allo_Stelvio_Osservatore 10.59715 46.62478 900. 10.59674 46.62382 899.
HSD_IT_BZ_Racines_di_Dentro_Osservatore 11.31720 46.86603 1260. 11.31757 46.86549 1260.
HSD_IT_BZ_Redagno_Osservatore 11.39825 46.34736 1575. 11.39882 46.34673 1563.
HSD_IT_BZ_Ridanna_Osservatore 11.29949 46.91074 1350. 11.29882 46.91132 1350.
HSD_IT_BZ_Rifiano_Beobachter 11.18361 46.70503 500. 11.18424 46.70507 486.
HSD_IT_BZ_Roia_di_Fuori_Osservatore 10.48411 46.80959 1833. 10.48424 46.80923 1859.
HSD_IT_BZ_S_Cassiano_Osservatore 11.93646 46.56871 1545. 11.93632 46.56965 1536.
HSD_IT_BZ_S_Genesio_Atesino_Osservatore 11.32948 46.53911 1140. 11.33007 46.53840 1139.
HSD_IT_BZ_S_Leonardo_in_Passiria_Osservatore 11.24713 46.80906 644. 11.24674 46.80923 699.
HSD_IT_BZ_S_Maddalena_in_Casies_Osservatore 12.23982 46.83497 1403. 12.24049 46.83424 1393.
HSD_IT_BZ_S_Martino_in_Passiria_Osservatore 11.22791 46.78268 588. 11.22799 46.78215 589.
HSD_IT_BZ_S_Pancrazio_Osservatore 11.05568 46.56489 810. 11.05507 46.56548 852.
HSD_IT_BZ_S_Valentino_alla_Muta_Osservatore 10.52722 46.77469 1525. 10.52799 46.77382 1506.
HSD_IT_BZ_S_Valpurga_d_Ultimo_Osservatore 11.00285 46.54793 1105. 11.00299 46.54882 1137.
HSD_IT_BZ_S_Vito_di_Braies_Osservatore 12.10002 46.71188 1285. 12.10090 46.71132 1371.
HSD_IT_BZ_San_Candido_Osservatore 12.27986 46.73299 1236. 12.28007 46.73215 1177.
HSD_IT_BZ_San_Martino_Osservatore 11.41450 46.70105 1365. 11.41549 46.70090 1411.
HSD_IT_BZ_Scena_Osservatore 11.19083 46.68960 680. 11.19049 46.69048 627.
HSD_IT_BZ_Sesto_Osservatore 12.34996 46.70305 1310. 12.35090 46.70298 1338.
HSD_IT_BZ_Silandro_Convento_Osservatore 10.77479 46.62765 718. 10.77382 46.62798 716.
HSD_IT_BZ_Slingia_Osservatore 10.47392 46.70413 1690. 10.47382 46.70507 1711.
HSD_IT_BZ_Terento_Osservatore 11.79377 46.83212 1240. 11.79465 46.83215 1250.
HSD_IT_BZ_Terme_di_Brennero_Osservatore 11.48893 46.98113 1330. 11.48840 46.98215 1398.
HSD_IT_BZ_Valles_osservatore 11.63070 46.83866 1352. 11.63007 46.83840 1341.
HSD_IT_BZ_Valluzza_Osservatore 11.66281 46.62357 1350. 11.66340 46.62382 1377.
HSD_IT_BZ_Vanga_Osservatore 11.39747 46.55179 920. 11.39674 46.55090 911.
HSD_IT_BZ_Vipiteno_osservatore 11.42939 46.89782 948. 11.43007 46.89882 951.
HSD_FR_METEOFRANCE_Abries_rm 6.94100 44.78950 2020. 6.94049 44.79049 1821.
HSD_FR_METEOFRANCE_Agnieres_en_devoluy 5.87150 44.68783 1262. 5.87174 44.68840 1306.
HSD_FR_METEOFRANCE_Aigleton_nivose 6.03617 45.22533 2240. 6.03632 45.22590 2087.
HSD_FR_METEOFRANCE_Aiguilles_rouges_nivose 6.89150 45.98517 2365. 6.89049 45.98423 2428.
HSD_FR_METEOFRANCE_Aiguines 6.24033 43.77167 800. 6.24049 43.77174 764.
HSD_FR_METEOFRANCE_Aiguines_sapc 6.24017 43.79000 563. 6.24049 43.79049 559.
HSD_FR_METEOFRANCE_Albertville_jo 6.36983 45.65733 335. 6.36965 45.65715 330.
HSD_FR_METEOFRANCE_Albiez 6.33800 45.20933 1540. 6.33840 45.20924 1638.
HSD_FR_METEOFRANCE_Allant_nivose 6.20717 45.65833 1684. 6.20715 45.65923 1582.
HSD_FR_METEOFRANCE_Allemond 6.03750 45.20200 1270. 6.03840 45.20298 1338.
HSD_FR_METEOFRANCE_Allos 6.62567 44.22267 1370. 6.62590 44.22173 1695.
HSD_FR_METEOFRANCE_Alpe_d_huez 6.08467 45.08600 1860. 6.08424 45.08632 1829.
HSD_FR_METEOFRANCE_Ancelle 6.20367 44.62117 1345. 6.20299 44.62173 1332.
HSD_FR_METEOFRANCE_Antibes_garoupe 7.12650 43.55883 75. 7.12590 43.55923 27.
HSD_FR_METEOFRANCE_Areches 6.53767 45.66950 1209. 6.53840 45.66965 1290.
HSD_FR_METEOFRANCE_Arvieux_la_chalp 6.73533 44.77533 1690. 6.73632 44.77590 1631.
HSD_FR_METEOFRANCE_Auris 6.06667 45.02567 730. 6.06757 45.02590 748.
HSD_FR_METEOFRANCE_Auris_en_oisans 6.07250 45.05433 1600. 6.07174 45.05507 1764.
HSD_FR_METEOFRANCE_Auron 6.90817 44.20917 1910. 6.90715 44.20924 2168.
HSD_FR_METEOFRANCE_Aussois 6.72633 45.24200 2166. 6.72590 45.24257 1871.
HSD_FR_METEOFRANCE_Aussois_clim 6.74000 45.22450 1467. 6.74049 45.22382 1460.
HSD_FR_METEOFRANCE_Autrans 5.55267 45.17650 1090. 5.55299 45.17590 1064.
HSD_FR_METEOFRANCE_Autrans_nivo 5.57533 45.22300 1260. 5.57590 45.22382 1378.
HSD_FR_METEOFRANCE_Avoriaz 6.77450 46.18500 1768. 6.77382 46.18423 1722.
HSD_FR_METEOFRANCE_Avrieux 6.71733 45.20867 1102. 6.71757 45.20924 1215.
HSD_FR_METEOFRANCE_Ayze 6.42550 46.07433 449. 6.42590 46.07382 449.
HSD_FR_METEOFRANCE_Beaufort_sur_doron 6.56783 45.68800 1030. 6.56757 45.68840 1018.
HSD_FR_METEOFRANCE_Bellecote_nivose 6.76867 45.48733 3000. 6.76965 45.48632 2929.
HSD_FR_METEOFRANCE_Bernex 6.70483 46.33800 1535. 6.70507 46.33840 1639.
HSD_FR_METEOFRANCE_Bessans 6.99050 45.31900 1713. 6.99049 45.31965 1704.
HSD_FR_METEOFRANCE_Bessans_clim 6.99050 45.31900 1715. 6.99049 45.31965 1704.
HSD_FR_METEOFRANCE_Besse 6.16833 45.06917 1536. 6.16757 45.06965 1482.
HSD_FR_METEOFRANCE_Beuil_obs 6.98667 44.09050 1464. 6.98632 44.09048 1495.
HSD_FR_METEOFRANCE_Boege 6.39033 46.20800 750. 6.39049 46.20715 791.
HSD_FR_METEOFRANCE_Bonneval_nivose 7.05067 45.35100 2740. 7.05090 45.35090 2732.
HSD_FR_METEOFRANCE_Bonneval_sur_arc 7.05433 45.37083 1830. 7.05507 45.37173 1852.
HSD_FR_METEOFRANCE_Bourg_d_oisans 6.17467 45.02467 730. 6.17382 45.02382 2409.
HSD_FR_METEOFRANCE_Bourg_st_maurice 6.75800 45.60767 865. 6.75715 45.60715 903.
HSD_FR_METEOFRANCE_Bouvante 5.32067 44.95183 1089. 5.31965 44.95090 1150.
HSD_FR_METEOFRANCE_Bozel 6.64267 45.43617 865. 6.64257 45.43632 1009.
HSD_FR_METEOFRANCE_Briancon 6.63433 44.90500 1324. 6.63424 44.90507 1298.
HSD_FR_METEOFRANCE_Cannes 6.95033 43.55383 2. 6.95090 43.55299 0.
HSD_FR_METEOFRANCE_Cap_ferrat 7.32367 43.68333 138. 7.32382 43.68423 20.
HSD_FR_METEOFRANCE_Carpentras 5.05300 44.08350 99. 5.05299 44.08424 89.
HSD_FR_METEOFRANCE_Ceillac 6.77233 44.66933 1665. 6.77174 44.66965 1648.
HSD_FR_METEOFRANCE_Ceillac_nivo 6.77233 44.66933 1665. 6.77174 44.66965 1648.
HSD_FR_METEOFRANCE_Cervieres 6.72017 44.85967 1637. 6.71965 44.85923 1932.
HSD_FR_METEOFRANCE_Chambery_aix 5.87350 45.63817 235. 5.87382 45.63840 236.
HSD_FR_METEOFRANCE_Chamonix 6.87317 45.92433 1042. 6.87382 45.92382 1041.
HSD_FR_METEOFRANCE_Chamonix_obs 6.85967 45.91733 1025. 6.85924 45.91757 1042.
HSD_FR_METEOFRANCE_Champcella 6.56867 44.72367 1100. 6.56965 44.72382 1213.
HSD_FR_METEOFRANCE_Chamrousse_arselle 5.87233 45.09250 1650. 5.87174 45.09257 1625.
HSD_FR_METEOFRANCE_Chamrousse_niverolles 5.89067 45.11900 2022. 5.89049 45.11965 1956.
HSD_FR_METEOFRANCE_Chapelle_en_valgaudemar 6.19050 44.80600 1270. 6.19049 44.80507 1517.
HSD_FR_METEOFRANCE_Chapelle_en_ver 5.42000 44.95683 879. 5.41965 44.95715 886.
HSD_FR_METEOFRANCE_Chateau_ville_vieille 6.79200 44.75517 1355. 6.79257 44.75507 1368.
HSD_FR_METEOFRANCE_Chatel 6.82000 46.25417 1135. 6.81965 46.25507 1134.
HSD_FR_METEOFRANCE_Chatel_nivo_74063405 6.79167 46.22183 1700. 6.79257 46.22173 1504.
HSD_FR_METEOFRANCE_Chatillon_en_di 5.47567 44.68933 570. 5.47590 44.68840 546.
HSD_FR_METEOFRANCE_Chedde 6.72467 45.92067 610. 6.72382 45.91965 597.
HSD_FR_METEOFRANCE_Clusaz_la_ 6.42300 45.88567 1180. 6.42382 45.88632 1302.
HSD_FR_METEOFRANCE_Col_agnel_nivose 6.97467 44.68733 2630. 6.97382 44.68632 2600.
HSD_FR_METEOFRANCE_Col_de_l_arzelier 5.58983 44.98717 1156. 5.59049 44.98632 1112.
HSD_FR_METEOFRANCE_Col_de_porte 5.76867 45.30000 1325. 5.76965 45.30090 1257.
HSD_FR_METEOFRANCE_Col_des_saisies_73132003 6.53450 45.75317 1614. 6.53424 45.75298 1625.
HSD_FR_METEOFRANCE_Col_du_barioz 6.04167 45.32150 1424. 6.04257 45.32174 1455.
HSD_FR_METEOFRANCE_Col_du_rousset 5.40400 44.83650 1260. 5.40299 44.83632 1376.
HSD_FR_METEOFRANCE_Combloux 6.62267 45.88900 1183. 6.62174 45.88840 1273.
HSD_FR_METEOFRANCE_Contamines_mj 6.72400 45.82000 1180. 6.72382 45.81965 1155.
HSD_FR_METEOFRANCE_Corps 5.94100 44.81850 935. 5.94049 44.81757 870.
HSD_FR_METEOFRANCE_Courchevel 6.62600 45.40800 1780. 6.62590 45.40715 1944.
HSD_FR_METEOFRANCE_Digne_les_bains 6.18533 44.06867 554. 6.18632 44.06965 552.
HSD_FR_METEOFRANCE_Eau_d_olle 6.06867 45.11867 1920. 6.06965 45.11965 1640.
HSD_FR_METEOFRANCE_Embrun 6.50133 44.55933 871. 6.50090 44.55923 791.
HSD_FR_METEOFRANCE_Estenc 6.75183 44.23683 1850. 6.75090 44.23632 1794.
HSD_FR_METEOFRANCE_Flaine 6.69167 46.00217 1620. 6.69257 46.00298 1586.
HSD_FR_METEOFRANCE_Font_d_urle 5.33400 44.90433 1425. 5.33424 44.90507 1438.
HSD_FR_METEOFRANCE_Freissinieres 6.50200 44.74233 1320. 6.50299 44.74257 1555.
HSD_FR_METEOFRANCE_Frejus 6.73617 43.42083 7. 6.73632 43.42173 2.
HSD_FR_METEOFRANCE_Galibier_nivose 6.37300 45.05417 2559. 6.37382 45.05507 2601.
HSD_FR_METEOFRANCE_Gap_bayard 6.08400 44.61950 1240. 6.08424 44.61965 1252.
HSD_FR_METEOFRANCE_Gets_les_ 6.66883 46.15517 1172. 6.66965 46.15507 1208.
HSD_FR_METEOFRANCE_Glandage_sapc 5.60933 44.67133 1000. 5.60924 44.67173 1036.
HSD_FR_METEOFRANCE_Grand_bornand 6.44017 45.96883 1300. 6.44049 45.96965 1370.
HSD_FR_METEOFRANCE_Grande_chartreuse 5.78900 45.35867 945. 5.78840 45.35923 930.
HSD_FR_METEOFRANCE_Grande_parei_nivose 6.64167 45.60883 2240. 6.64257 45.60923 2228.
HSD_FR_METEOFRANCE_Grenoble_st_geoirs 5.30800 45.35833 384. 5.30715 45.35923 368.
HSD_FR_METEOFRANCE_Greolieres 6.96667 43.83333 1380. 6.96757 43.83424 1458.
HSD_FR_METEOFRANCE_Gresse 5.55883 44.89300 1220. 5.55924 44.89257 1290.
HSD_FR_METEOFRANCE_Gresse_en_vercors 5.54167 44.88917 1254. 5.54257 44.88840 1292.
HSD_FR_METEOFRANCE_Hauteluce 6.63667 45.77000 1215. 6.63632 45.76965 1279.
HSD_FR_METEOFRANCE_Houches_les_ 6.80050 45.88900 1005. 6.80090 45.88840 1056.
HSD_FR_METEOFRANCE_Isola 7.14267 44.18700 1912. 7.14257 44.18632 2211.
HSD_FR_METEOFRANCE_Isola_2000 7.14267 44.18700 1912. 7.14257 44.18632 2211.
HSD_FR_METEOFRANCE_Jarrier 6.30517 45.27433 1200. 6.30507 45.27382 1144.
HSD_FR_METEOFRANCE_Jausiers 6.75700 44.40300 1510. 6.75715 44.40298 1380.
HSD_FR_METEOFRANCE_L_alpe_d_huez_2350 6.10000 45.10000 2350. 6.10090 45.10090 2342.
HSD_FR_METEOFRANCE_L_alpe_d_huez_2700 6.10000 45.10000 2700. 6.10090 45.10090 2342.
HSD_FR_METEOFRANCE_L_alpe_d_huez_sata_ 6.07033 45.09200 1860. 6.06965 45.09257 1827.
HSD_FR_METEOFRANCE_L_alpe_d_huez_sata_1860 6.05000 45.07467 1850. 6.05090 45.07382 1174.
HSD_FR_METEOFRANCE_L_alpe_du_grand_serre 5.85750 45.01917 1382. 5.85715 45.01965 1515.
HSD_FR_METEOFRANCE_La_berarde 6.28850 44.92633 1738. 6.28840 44.92590 2324.
HSD_FR_METEOFRANCE_La_clusaz 6.44067 45.88950 1597. 6.44049 45.89048 1493.
HSD_FR_METEOFRANCE_La_flegere 6.88683 45.95750 1850. 6.88632 45.95715 1736.
HSD_FR_METEOFRANCE_La_foux_d_allos 6.55700 44.28717 1900. 6.55715 44.28632 2040.
HSD_FR_METEOFRANCE_La_giettaz 6.52133 45.87400 1210. 6.52174 45.87382 1264.
HSD_FR_METEOFRANCE_La_lechere 6.50700 45.55400 1340. 6.50715 45.55299 1197.
HSD_FR_METEOFRANCE_La_mure_argens 6.51883 43.97283 920. 6.51965 43.97382 905.
HSD_FR_METEOFRANCE_La_mure_radome 5.78500 44.93433 885. 5.78424 44.93423 886.
HSD_FR_METEOFRANCE_La_norma 6.69267 45.18650 1960. 6.69257 45.18632 1857.
HSD_FR_METEOFRANCE_La_plagne 6.66967 45.50300 1970. 6.66965 45.50298 2100.
HSD_FR_METEOFRANCE_La_rosiere 6.84233 45.62450 1867. 6.84257 45.62382 1644.
HSD_FR_METEOFRANCE_La_salette_38469001 5.97367 44.85600 1770. 5.97382 44.85507 1530.
HSD_FR_METEOFRANCE_La_salette_38469400 5.97467 44.85000 1770. 5.97382 44.85090 1361.
HSD_FR_METEOFRANCE_Lambruisse 6.44067 44.03900 1123. 6.44049 44.03840 1144.
HSD_FR_METEOFRANCE_Lans_en_vercors 5.60550 45.10683 1400. 5.60507 45.10715 1307.
HSD_FR_METEOFRANCE_Lanslebourg_mt 6.94017 45.22083 2000. 6.94049 45.22173 2041.
HSD_FR_METEOFRANCE_Lauzet_le_ 6.42267 44.43833 1070. 6.42174 44.43840 905.
HSD_FR_METEOFRANCE_Lavaldens 5.88333 44.98767 1070. 5.88424 44.98840 1057.
HSD_FR_METEOFRANCE_Le_biot 6.61933 46.27350 690. 6.61965 46.27382 680.
HSD_FR_METEOFRANCE_Le_chevril_nivose 6.95600 45.50000 2560. 6.95507 45.50090 2560.
