name year mark los_MOD los_STA
HSD_IT_PIE_TO_PRALY 2019 OK 32 84
HSD_IT_PIE_TO_PRALY 2020 OK 81 144
HSD_IT_PIE_TO_PRALY 2021 OK 63 123
HSD_IT_PIE_TO_PRALY 2022 OK 35 111
HSD_IT_PIE_TO_PRERICHARD 2002 NO 22 32
HSD_IT_PIE_TO_PRERICHARD 2003 NO 42 78
HSD_IT_PIE_TO_PRERICHARD 2004 NO 49 80
HSD_IT_PIE_TO_PRERICHARD 2005 NO 32 96
HSD_IT_PIE_TO_PRERICHARD 2006 NO 61 113
HSD_IT_PIE_TO_PRERICHARD 2007 NO 8 29
HSD_IT_PIE_TO_PRERICHARD 2008 NO 50 97
HSD_IT_PIE_TO_PRERICHARD 2011 NO 67 108
HSD_IT_PIE_TO_PRERICHARD 2013 NO 66 95
HSD_IT_PIE_TO_PRERICHARD 2020 NO 57 81
HSD_IT_PIE_TO_PRERICHARD 2021 NO 61 87
HSD_IT_PIE_TO_PRERICHARD 2022 NO 14 49
HSD_IT_PIE_TO_ROCHEMOLLES_LAGO 2002 NO 107 149
HSD_IT_PIE_TO_ROSONE 2006 NO 5 57
HSD_IT_PIE_TO_ROSONE 2008 NO 5 49
HSD_IT_PIE_TO_ROSONE 2009 NO 68 107
HSD_IT_PIE_TO_ROSONE 2010 NO 19 97
HSD_IT_PIE_TO_ROSONE 2011 NO 8 68
HSD_IT_PIE_TO_ROSONE 2012 NO 16 40
HSD_IT_PIE_TO_ROSONE 2013 NO 8 41
HSD_IT_PIE_TO_ROSONE 2014 NO 10 39
HSD_IT_PIE_TO_ROSONE 2015 NO 11 56
HSD_IT_PIE_TO_ROSONE 2016 NO 2 27
HSD_IT_PIE_TO_ROSONE 2017 NO 0 43
HSD_IT_PIE_TO_ROSONE 2018 NO 19 61
HSD_IT_PIE_TO_ROSONE 2019 NO 0 40
HSD_IT_PIE_TO_ROSONE 2020 NO 6 19
HSD_IT_PIE_TO_ROSONE 2021 NO 11 58
HSD_IT_PIE_TO_ROSONE 2022 NO 0 31
HSD_IT_PIE_TO_SALBERTRAND 2002 OK 37 52
HSD_IT_PIE_TO_SALBERTRAND 2005 OK 42 78
HSD_IT_PIE_TO_SALBERTRAND 2007 OK 4 11
HSD_IT_PIE_TO_SALBERTRAND 2008 OK 37 62
HSD_IT_PIE_TO_SALBERTRAND 2011 OK 73 109
HSD_IT_PIE_TO_SALBERTRAND 2017 OK 41 68
HSD_IT_PIE_TO_SALBERTRAND 2019 OK 30 41
HSD_IT_PIE_TO_SAN_SICARIO 2002 OK 114 191
HSD_IT_PIE_TO_SAN_SICARIO 2005 OK 133 173
HSD_IT_PIE_TO_SAN_SICARIO 2007 OK 104 168
HSD_IT_PIE_TO_SAN_SICARIO 2011 OK 134 192
HSD_IT_PIE_TO_SAN_SICARIO 2012 OK 116 208
HSD_IT_PIE_TO_SAN_SICARIO 2016 OK 102 142
HSD_IT_PIE_TO_SAN_SICARIO 2017 OK 163 220
HSD_IT_PIE_TO_SAN_SICARIO 2019 OK 120 190
HSD_IT_PIE_TO_SAN_SICARIO 2021 OK 107 160
HSD_IT_PIE_TO_SAN_SICARIO 2022 OK 105 180
HSD_IT_PIE_TO_SAUZE_CESANA 2012 NO 109 164
HSD_IT_PIE_TO_SAUZE_CESANA 2016 NO 112 181
HSD_IT_PIE_TO_SESTRIERE 2012 OK 131 187
HSD_IT_PIE_TO_SESTRIERE 2016 OK 103 143
HSD_IT_PIE_TO_SESTRIERE 2019 OK 132 184
HSD_IT_PIE_TO_SESTRIERE 2021 OK 106 162
HSD_IT_PIE_TO_SESTRIERE 2022 OK 109 168
HSD_IT_PIE_TO_TORINO_GIARDINI_REALI 2006 OK 3 14
HSD_IT_PIE_TO_TORINO_GIARDINI_REALI 2009 OK 11 45
HSD_IT_PIE_TO_TORINO_GIARDINI_REALI 2012 OK 18 27
HSD_IT_PIE_TO_TORINO_GIARDINI_REALI 2013 OK 1 16
HSD_IT_PIE_TO_TORINO_GIARDINI_REALI 2018 OK 3 10
HSD_IT_PIE_TO_VAL_CLAREA 2007 NO 17 38
HSD_IT_PIE_TO_VAL_CLAREA 2008 NO 16 47
HSD_IT_PIE_TO_VAL_CLAREA 2011 NO 36 107
HSD_IT_PIE_TO_VAL_CLAREA 2012 NO 25 94
HSD_IT_PIE_TO_VAL_CLAREA 2013 NO 27 44
HSD_IT_PIE_TO_VAL_CLAREA 2014 NO 55 84
HSD_IT_PIE_TO_VAL_CLAREA 2015 NO 30 51
HSD_IT_PIE_TO_VAL_CLAREA 2017 NO 7 36
HSD_IT_PIE_TO_VAL_CLAREA 2018 NO 36 76
HSD_IT_PIE_TO_VAL_CLAREA 2021 NO 38 53
HSD_IT_PIE_TO_VAL_CLAREA 2022 NO 9 27
HSD_IT_PIE_VB_ALPE_CHEGGIO 2005 OK 80 134
HSD_IT_PIE_VB_ALPE_CHEGGIO 2006 OK 93 144
HSD_IT_PIE_VB_ALPE_CHEGGIO 2007 OK 81 107
HSD_IT_PIE_VB_ALPE_CHEGGIO 2008 OK 87 149
HSD_IT_PIE_VB_ALPE_CHEGGIO 2012 OK 29 98
HSD_IT_PIE_VB_ALPE_CHEGGIO 2013 OK 107 158
HSD_IT_PIE_VB_ALPE_CHEGGIO 2015 OK 81 113
HSD_IT_PIE_VB_ALPE_CHEGGIO 2017 OK 52 102
HSD_IT_PIE_VB_ALPE_CHEGGIO 2019 OK 61 82
HSD_IT_PIE_VB_ALPE_CHEGGIO 2021 OK 85 118
HSD_IT_PIE_VB_ALPE_CHEGGIO 2022 OK 11 64
HSD_IT_PIE_VB_ANTRONA_A_CAVALLI 2002 OK 41 61
HSD_IT_PIE_VB_ANTRONA_A_CAVALLI 2003 OK 78 108
HSD_IT_PIE_VB_ANTRONA_A_CAVALLI 2005 OK 80 124
HSD_IT_PIE_VB_ANTRONA_A_CAVALLI 2006 OK 93 134
HSD_IT_PIE_VB_ANTRONA_A_CAVALLI 2008 OK 87 157
HSD_IT_PIE_VB_ANTRONA_A_CAVALLI 2012 OK 29 103
HSD_IT_PIE_VB_ANTRONA_A_CAVALLI 2013 OK 107 156
HSD_IT_PIE_VB_ANTRONA_A_CAVALLI 2017 OK 52 105
HSD_IT_PIE_VB_ANTRONA_A_CAVALLI 2020 OK 108 148
HSD_IT_PIE_VB_ANTRONA_A_CAVALLI 2021 OK 85 127
HSD_IT_PIE_VB_ANTRONA_LAGO_CAMPOSECCO 2022 OK 136 200
HSD_IT_PIE_VB_FORMAZZA_PONTE 2002 NO 68 92
HSD_IT_PIE_VB_FORMAZZA_PONTE 2005 NO 91 119
HSD_IT_PIE_VB_MACUGNAGA_CAP 2003 NO 74 116
HSD_IT_PIE_VB_MACUGNAGA_CAP 2006 NO 94 131
HSD_IT_PIE_VB_MACUGNAGA_CAP 2012 NO 59 97
HSD_IT_PIE_VB_MACUGNAGA_CAP 2017 NO 45 72
HSD_IT_PIE_VB_MACUGNAGA_CAP 2022 NO 32 47
HSD_IT_PIE_VB_MACUGNAGA_PECETTO 2002 OK 67 109
HSD_IT_PIE_VB_MACUGNAGA_PECETTO 2003 OK 96 128
HSD_IT_PIE_VB_MACUGNAGA_PECETTO 2006 OK 105 140
HSD_IT_PIE_VB_MACUGNAGA_PECETTO 2008 OK 90 123
HSD_IT_PIE_VB_MACUGNAGA_PECETTO 2014 OK 126 170
HSD_IT_PIE_VB_MACUGNAGA_PECETTO 2017 OK 42 119
HSD_IT_PIE_VB_MACUGNAGA_PECETTO 2019 OK 44 113
HSD_IT_PIE_VB_MACUGNAGA_PECETTO 2021 OK 83 117
HSD_IT_PIE_VB_MACUGNAGA_PECETTO 2022 OK 24 103
HSD_IT_PIE_VC_ALAGNA 2002 OK 40 70
HSD_IT_PIE_VC_ALAGNA 2003 OK 68 98
HSD_IT_PIE_VC_ALAGNA 2005 OK 57 117
HSD_IT_PIE_VC_ALAGNA 2006 OK 60 124
HSD_IT_PIE_VC_ALAGNA 2007 OK 46 84
HSD_IT_PIE_VC_ALAGNA 2008 OK 63 112
HSD_IT_PIE_VC_ALAGNA 2012 OK 56 101
HSD_IT_PIE_VC_ALAGNA 2017 OK 54 85
HSD_IT_PIE_VC_ALAGNA 2022 OK 24 40
HSD_IT_PIE_VC_ALAGNA_CAP 2002 OK 46 80
HSD_IT_PIE_VC_ALAGNA_CAP 2003 OK 33 87
HSD_IT_PIE_VC_ALAGNA_CAP 2005 OK 69 117
HSD_IT_PIE_VC_ALAGNA_CAP 2007 OK 53 91
HSD_IT_PIE_VC_ALBANO_VERCELLESE 2001 OK 5 11
HSD_IT_PIE_VC_ALBANO_VERCELLESE 2004 OK 6 16
HSD_IT_PIE_VC_ALBANO_VERCELLESE 2013 OK 0 15
HSD_IT_PIE_VC_CARCOFORO_CAP 2002 OK 41 72
HSD_IT_PIE_VC_CARCOFORO_CAP 2005 OK 66 121
HSD_IT_PIE_VC_CARCOFORO_CAP 2007 OK 65 103
HSD_IT_PIE_VC_CARCOFORO_CAP 2008 OK 73 124
HSD_IT_PIE_VC_CARCOFORO_CAP 2012 OK 50 95
HSD_IT_PIE_VC_CARCOFORO_CAP 2017 OK 36 92
HSD_IT_VDA_AO_AYAS-ALPE_AVENTINE_1730 2015 NO 122 163
HSD_IT_VDA_AO_AYAS-ALPE_AVENTINE_1730 2017 NO 103 172
HSD_IT_VDA_AO_AYAS-ALPE_AVENTINE_1730 2019 NO 109 154
HSD_IT_VDA_AO_AYAS-ALPE_AVENTINE_1730 2022 NO 60 154
HSD_IT_VDA_AO_AYAS-ALPE_AVENTINE_1730 2023 NO 92 153
HSD_IT_VDA_AO_CHAMOIS-LAC_DE_LOU_1080 2008 OK 113 181
HSD_IT_VDA_AO_CHAMOIS-LAC_DE_LOU_1080 2010 OK 145 215
HSD_IT_VDA_AO_CHAMOIS-LAC_DE_LOU_1080 2011 OK 119 198
HSD_IT_VDA_AO_CHAMOIS-LAC_DE_LOU_1080 2012 OK 89 175
HSD_IT_VDA_AO_CHAMOIS-LAC_DE_LOU_1080 2017 OK 85 184
HSD_IT_VDA_AO_CHAMOIS-LAC_DE_LOU_1080 2019 OK 96 198
HSD_IT_VDA_AO_CHAMOIS-LAC_DE_LOU_1080 2020 OK 130 174
HSD_IT_VDA_AO_CHAMOIS-LAC_DE_LOU_1080 2021 OK 108 157
HSD_IT_VDA_AO_CHAMOIS-LAC_DE_LOU_1080 2022 OK 66 169
HSD_IT_VDA_AO_CHAMOIS-LAC_DE_LOU_1080 2023 OK 88 164
HSD_IT_VDA_AO_CHAMPORCHER-PETIT_MONT_BLANC_3050 2007 NO 57 83
HSD_IT_VDA_AO_CHAMPORCHER-PETIT_MONT_BLANC_3050 2008 NO 61 123
HSD_IT_VDA_AO_CHAMPORCHER-PETIT_MONT_BLANC_3050 2012 NO 63 101
HSD_IT_VDA_AO_CHAMPORCHER-PETIT_MONT_BLANC_3050 2013 NO 91 155
HSD_IT_VDA_AO_CHAMPORCHER-PETIT_MONT_BLANC_3050 2015 NO 66 101
HSD_IT_VDA_AO_CHAMPORCHER-PETIT_MONT_BLANC_3050 2017 NO 60 101
HSD_IT_VDA_AO_CHAMPORCHER-PETIT_MONT_BLANC_3050 2019 NO 41 67
HSD_IT_VDA_AO_CHAMPORCHER-PETIT_MONT_BLANC_3050 2022 NO 13 46
HSD_IT_VDA_AO_CHAMPORCHER-PETIT_MONT_BLANC_3050 2023 NO 31 67
HSD_IT_VDA_AO_COGNE-GRAND_CROT_1160 2022 OK 133 173
HSD_IT_VDA_AO_COGNE-LILLAZ_1140 2006 OK 99 129
HSD_IT_VDA_AO_COGNE-LILLAZ_1140 2007 OK 92 137
HSD_IT_VDA_AO_COGNE-LILLAZ_1140 2008 OK 104 139
HSD_IT_VDA_AO_COGNE-LILLAZ_1140 2017 OK 91 155
HSD_IT_VDA_AO_COGNE-LILLAZ_1140 2019 OK 106 160
HSD_IT_VDA_AO_COGNE-LILLAZ_1140 2022 OK 78 135
HSD_IT_VDA_AO_COGNE-LILLAZ_1140 2023 OK 94 125
HSD_IT_VDA_AO_COURMAYEUR-FERRACHET_1170 2014 OK 163 216
HSD_IT_VDA_AO_GRESSONEY_SAINT_JEAN-BIELTSCHOCKE_3040 2006 OK 73 127
HSD_IT_VDA_AO_GRESSONEY_SAINT_JEAN-BIELTSCHOCKE_3040 2007 OK 57 99
HSD_IT_VDA_AO_GRESSONEY_SAINT_JEAN-BIELTSCHOCKE_3040 2008 OK 73 114
HSD_IT_VDA_AO_GRESSONEY_SAINT_JEAN-BIELTSCHOCKE_3040 2012 OK 80 108
HSD_IT_VDA_AO_GRESSONEY_SAINT_JEAN-BIELTSCHOCKE_3040 2013 OK 101 144
HSD_IT_VDA_AO_GRESSONEY_SAINT_JEAN-BIELTSCHOCKE_3040 2017 OK 50 89
HSD_IT_VDA_AO_GRESSONEY_SAINT_JEAN-BIELTSCHOCKE_3040 2019 OK 41 60
HSD_IT_VDA_AO_GRESSONEY_SAINT_JEAN-BIELTSCHOCKE_3040 2021 OK 81 107
HSD_IT_VDA_AO_GRESSONEY_SAINT_JEAN-BIELTSCHOCKE_3040 2022 OK 19 66
HSD_IT_VDA_AO_GRESSONEY_SAINT_JEAN-BIELTSCHOCKE_3040 2023 OK 45 86
HSD_IT_VDA_AO_GRESSONEY_SAINT_JEAN-LAGO_DI_SEEBNA_2560 2016 NO 185 243
HSD_IT_VDA_AO_GRESSONEY-LA_TRINITE_ESELBODE_1270 2005 OK 115 151
HSD_IT_VDA_AO_GRESSONEY-LA_TRINITE_ESELBODE_1270 2006 OK 87 140
HSD_IT_VDA_AO_GRESSONEY-LA_TRINITE_ESELBODE_1270 2007 OK 91 122
HSD_IT_VDA_AO_GRESSONEY-LA_TRINITE_ESELBODE_1270 2012 OK 102 133
HSD_IT_VDA_AO_GRESSONEY-LA_TRINITE_ESELBODE_1270 2017 OK 91 128
HSD_IT_VDA_AO_GRESSONEY-LA_TRINITE_ESELBODE_1270 2019 OK 77 134
HSD_IT_VDA_AO_GRESSONEY-LA_TRINITE_ESELBODE_1270 2022 OK 80 118
HSD_IT_VDA_AO_GRESSONEY-LA_TRINITE_ESELBODE_1270 2023 OK 79 120
HSD_IT_VDA_AO_GRESSONEY-SAINT_JEAN_WEISSMATTEN_1300 2006 OK 120 165
HSD_IT_VDA_AO_GRESSONEY-SAINT_JEAN_WEISSMATTEN_1300 2022 OK 110 178
HSD_IT_VDA_AO_GRESSONEY-SAINT_JEAN_WEISSMATTEN_1300 2023 OK 120 169
HSD_IT_VDA_AO_LA_THUILE-VILLARET_1360 2003 OK 95 142
HSD_IT_VDA_AO_LA_THUILE-VILLARET_1360 2008 OK 117 155
HSD_IT_VDA_AO_MORGEX-LAVANCHER_1390 2011 OK 172 239
HSD_IT_VDA_AO_MORGEX-LAVANCHER_1390 2012 OK 194 267
HSD_IT_VDA_AO_NUS-SAINT_BARTHELEMY_OSSERVATORIO_3080 2015 OK 70 109
HSD_IT_VDA_AO_NUS-SAINT_BARTHELEMY_OSSERVATORIO_3080 2017 OK 56 87
HSD_IT_VDA_AO_NUS-SAINT_BARTHELEMY_OSSERVATORIO_3080 2019 OK 34 74
HSD_IT_VDA_AO_NUS-SAINT_BARTHELEMY_OSSERVATORIO_3080 2021 OK 76 108
HSD_IT_VDA_AO_NUS-SAINT_BARTHELEMY_OSSERVATORIO_3080 2022 OK 39 76
HSD_IT_VDA_AO_NUS-SAINT_BARTHELEMY_OSSERVATORIO_3080 2023 OK 50 119
HSD_IT_VDA_AO_OLLOMONT-BY_1440 2012 OK 120 166
HSD_IT_VDA_AO_OLLOMONT-BY_1440 2015 OK 113 151
HSD_IT_VDA_AO_OLLOMONT-BY_1440 2017 OK 132 186
HSD_IT_VDA_AO_OLLOMONT-BY_1440 2019 OK 126 182
HSD_IT_VDA_AO_OLLOMONT-BY_1440 2021 OK 130 183
HSD_IT_VDA_AO_OLLOMONT-BY_1440 2022 OK 97 174
HSD_IT_VDA_AO_OLLOMONT-BY_1440 2023 OK 134 176
HSD_IT_VDA_AO_PRE_SAINT_DIDIER-PLAN_PRAZ_1500 2002 NO 113 194
HSD_IT_VDA_AO_PRE_SAINT_DIDIER-PLAN_PRAZ_1500 2008 NO 153 199
HSD_IT_VDA_AO_PRE_SAINT_DIDIER-PLAN_PRAZ_1500 2012 NO 114 183
HSD_IT_VDA_AO_PRE_SAINT_DIDIER-PLAN_PRAZ_1500 2016 NO 123 196
HSD_IT_VDA_AO_PRE_SAINT_DIDIER-PLAN_PRAZ_1500 2017 NO 161 214
HSD_IT_VDA_AO_PRE_SAINT_DIDIER-PLAN_PRAZ_1500 2021 NO 137 199
HSD_IT_VDA_AO_RHEMES_NOTRE_DAME-CHANAVEY_1520 2022 OK 97 144
HSD_IT_VDA_AO_RHEMES_NOTRE_DAME-CHAUDANNE_3060 2002 OK 119 164
HSD_IT_VDA_AO_RHEMES_SAINT_GEORGES-FELEUMAZ_1530 2022 OK 145 193
HSD_IT_VDA_AO_SAINT_CHRISTOPHE-AEROPORTO_4090 2016 OK 17 33
HSD_IT_VDA_AO_SAINT_RHEMY_EN_BOSSES-CREVACOL_1590 2007 OK 101 147
HSD_IT_VDA_AO_SAINT_RHEMY_EN_BOSSES-CREVACOL_1590 2011 OK 126 172
HSD_IT_VDA_AO_SAINT_RHEMY_EN_BOSSES-CREVACOL_1590 2012 OK 113 160
HSD_IT_VDA_AO_SAINT_RHEMY_EN_BOSSES-CREVACOL_1590 2015 OK 100 162
HSD_IT_VDA_AO_SAINT_RHEMY_EN_BOSSES-CREVACOL_1590 2016 OK 102 172
HSD_IT_VDA_AO_SAINT_RHEMY_EN_BOSSES-CREVACOL_1590 2017 OK 90 170
HSD_IT_VDA_AO_SAINT_RHEMY_EN_BOSSES-CREVACOL_1590 2019 OK 120 178
HSD_IT_VDA_AO_SAINT_RHEMY_EN_BOSSES-CREVACOL_1590 2022 OK 94 147
HSD_IT_VDA_AO_SAINT_RHEMY_EN_BOSSES-CREVACOL_1590 2023 OK 114 161
HSD_IT_VDA_AO_VALPELLINE-CHOSOZ_1630 2002 OK 15 27
HSD_IT_VDA_AO_VALPELLINE-CHOSOZ_1630 2005 OK 47 79
HSD_IT_VDA_AO_VALPELLINE-CHOSOZ_1630 2012 OK 52 71
HSD_IT_VDA_AO_VALPELLINE-CHOSOZ_1630 2013 OK 28 49
HSD_IT_VDA_AO_VALPELLINE-CHOSOZ_1630 2018 OK 66 100
HSD_IT_VDA_AO_VALPELLINE-CHOSOZ_1630 2019 OK 20 30
HSD_IT_VDA_AO_VALPELLINE-CHOSOZ_1630 2022 OK 36 48
HSD_IT_VDA_AO_VALSAVARENCHE-ORVIEILLE_1670 2007 OK 131 173
HSD_IT_VDA_AO_VALSAVARENCHE-ORVIEILLE_1670 2021 OK 124 171
HSD_IT_VDA_AO_VALSAVARENCHE-PONT_3070 2022 OK 123 162
HSD_IT_VEN_BL_CASERA_COLTRONDO_395 2002 OK 60 154
HSD_IT_VEN_BL_CASERA_COLTRONDO_395 2005 OK 118 162
HSD_IT_VEN_BL_CASERA_COLTRONDO_395 2016 OK 88 121
HSD_IT_VEN_BL_CASERA_COLTRONDO_395 2017 OK 59 97
HSD_IT_VEN_BL_CASERA_COLTRONDO_395 2019 OK 130 191
HSD_IT_VEN_BL_CASERA_COLTRONDO_395 2022 OK 118 169
HSD_IT_VEN_BL_CASERA_COLTRONDO_395 2023 OK 118 166
HSD_IT_VEN_BL_CASERA_DOANA_389 2001 OK 150 198
HSD_IT_VEN_BL_CASERA_DOANA_389 2002 OK 48 171
HSD_IT_VEN_BL_CASERA_DOANA_389 2003 OK 124 172
HSD_IT_VEN_BL_CASERA_DOANA_389 2005 OK 129 178
HSD_IT_VEN_BL_CASERA_DOANA_389 2007 OK 100 140
HSD_IT_VEN_BL_CASERA_DOANA_389 2008 OK 93 185
HSD_IT_VEN_BL_CASERA_DOANA_389 2010 OK 144 189
HSD_IT_VEN_BL_CASERA_DOANA_389 2012 OK 74 129
HSD_IT_VEN_BL_CASERA_DOANA_389 2015 OK 121 159
HSD_IT_VEN_BL_CASERA_DOANA_389 2016 OK 92 139
HSD_IT_VEN_BL_CASERA_DOANA_389 2017 OK 56 93
HSD_IT_VEN_BL_CASERA_DOANA_389 2019 OK 90 196
HSD_IT_VEN_BL_CASERA_DOANA_389 2020 OK 130 181
HSD_IT_VEN_BL_CASERA_DOANA_389 2021 OK 129 207
HSD_IT_VEN_BL_CASERA_DOANA_389 2022 OK 111 168
HSD_IT_VEN_BL_CASERA_DOANA_389 2023 OK 113 167
HSD_IT_VEN_BL_CASERA_PALANTINA_397 2001 OK 65 116
HSD_IT_VEN_BL_CASERA_PALANTINA_397 2002 OK 22 134
HSD_IT_VEN_BL_CASERA_PALANTINA_397 2003 OK 63 139
HSD_IT_VEN_BL_CASERA_PALANTINA_397 2004 OK 137 188
HSD_IT_VEN_BL_CASERA_PALANTINA_397 2005 OK 92 174
HSD_IT_VEN_BL_CASERA_PALANTINA_397 2007 OK 55 129
HSD_IT_VEN_BL_CASERA_PALANTINA_397 2008 OK 75 127
HSD_IT_VEN_BL_CASERA_PALANTINA_397 2010 OK 130 182
HSD_IT_VEN_BL_CASERA_PALANTINA_397 2011 OK 93 158
HSD_IT_VEN_BL_CASERA_PALANTINA_397 2012 OK 23 112
HSD_IT_VEN_BL_CASERA_PALANTINA_397 2013 OK 123 163
HSD_IT_VEN_BL_CASERA_PALANTINA_397 2014 OK 106 176
HSD_IT_VEN_BL_CASERA_PALANTINA_397 2015 OK 82 131
HSD_IT_VEN_BL_CASERA_PALANTINA_397 2016 OK 74 113
HSD_IT_VEN_BL_CASERA_PALANTINA_397 2017 OK 23 83
HSD_IT_VEN_BL_CASERA_PALANTINA_397 2018 OK 130 171
HSD_IT_VEN_BL_CASERA_PALANTINA_397 2020 OK 26 132
HSD_IT_VEN_BL_CASERA_PALANTINA_397 2021 OK 115 171
HSD_IT_VEN_BL_CASERA_PALANTINA_397 2022 OK 56 140
HSD_IT_VEN_BL_CASERA_PALANTINA_397 2023 OK 66 140
HSD_IT_VEN_BL_CASERA_PALANTINA_397 2024 OK 50 83
HSD_IT_VEN_BL_COL_DEI_BALDI_384 2002 OK 115 180
HSD_IT_VEN_BL_COL_DEI_BALDI_384 2017 OK 91 125
HSD_IT_VEN_BL_FAVERGHERA_388 2001 OK 79 140
HSD_IT_VEN_BL_FAVERGHERA_388 2002 OK 46 96
HSD_IT_VEN_BL_FAVERGHERA_388 2005 OK 106 160
HSD_IT_VEN_BL_FAVERGHERA_388 2007 OK 80 111
HSD_IT_VEN_BL_FAVERGHERA_388 2008 OK 98 134
HSD_IT_VEN_BL_FAVERGHERA_388 2010 OK 132 173
HSD_IT_VEN_BL_FAVERGHERA_388 2012 OK 52 113
HSD_IT_VEN_BL_FAVERGHERA_388 2014 OK 98 155
HSD_IT_VEN_BL_FAVERGHERA_388 2016 OK 70 100
HSD_IT_VEN_BL_FAVERGHERA_388 2017 OK 54 71
HSD_IT_VEN_BL_FAVERGHERA_388 2019 OK 63 104
HSD_IT_VEN_BL_FAVERGHERA_388 2020 OK 41 86
HSD_IT_VEN_BL_FAVERGHERA_388 2022 OK 100 143
HSD_IT_VEN_BL_MALGA_LOSCH_390 2002 OK 72 113
HSD_IT_VEN_BL_MALGA_LOSCH_390 2003 OK 121 160
HSD_IT_VEN_BL_MALGA_LOSCH_390 2005 OK 95 180
HSD_IT_VEN_BL_MALGA_LOSCH_390 2007 OK 102 139
HSD_IT_VEN_BL_MALGA_LOSCH_390 2014 OK 136 200
HSD_IT_VEN_BL_MALGA_LOSCH_390 2016 OK 99 136
HSD_IT_VEN_BL_MALGA_LOSCH_390 2017 OK 37 96
HSD_IT_VEN_BL_MALGA_LOSCH_390 2019 OK 82 191
HSD_IT_VEN_BL_MALGA_LOSCH_390 2020 OK 122 170
HSD_IT_VEN_BL_MALGA_LOSCH_390 2021 OK 137 187
HSD_IT_VEN_BL_MALGA_LOSCH_390 2022 OK 88 151
HSD_IT_VEN_BL_MALGA_LOSCH_390 2023 OK 108 159
HSD_IT_VEN_BL_MONTE_PIANA_394 2017 OK 122 160
HSD_IT_VEN_BL_PASSO_FALZAREGO_347 2017 OK 73 105
HSD_IT_VEN_BL_RA_VALLES_385 2016 OK 196 262
HSD_IT_VEN_TV_MONTE_GRAPPA_391 2008 OK 83 114
HSD_IT_VEN_TV_MONTE_GRAPPA_391 2012 OK 49 83
HSD_IT_VEN_TV_MONTE_GRAPPA_391 2017 OK 41 63
HSD_IT_VEN_TV_MONTE_GRAPPA_391 2019 OK 55 97
HSD_IT_VEN_TV_MONTE_GRAPPA_391 2022 OK 96 128
HSD_IT_VEN_VI_CAMPOMOLON_396 2002 OK 115 184
HSD_IT_VEN_VI_CAMPOMOLON_396 2012 OK 94 143
HSD_IT_VEN_VI_CAMPOMOLON_396 2016 OK 78 142
HSD_IT_VEN_VI_CAMPOMOLON_396 2017 OK 42 116
HSD_IT_VEN_VI_CAMPOMOLON_396 2019 OK 128 196
HSD_IT_VEN_VI_CAMPOMOLON_396 2022 OK 111 156
HSD_IT_VEN_VI_MALGA_LARICI_398 2007 OK 83 115
HSD_IT_VEN_VI_MALGA_LARICI_398 2008 OK 89 118
HSD_IT_VEN_VI_MALGA_LARICI_398 2012 OK 79 111
HSD_IT_VEN_VI_MALGA_LARICI_398 2017 OK 42 80
HSD_IT_VEN_VI_MALGA_LARICI_398 2019 OK 53 110
HSD_IT_VEN_VI_MALGA_LARICI_398 2020 OK 71 152
HSD_IT_VEN_VI_MALGA_LARICI_398 2022 OK 56 127
HSD_IT_VEN_VI_MALGA_LARICI_398 2023 OK 95 132
HSD_IT_VEN_VI_MONTE_LISSER_386 2002 OK 67 141
HSD_IT_VEN_VI_MONTE_LISSER_386 2003 OK 88 133
HSD_IT_VEN_VI_MONTE_LISSER_386 2007 OK 73 107
HSD_IT_VEN_VI_MONTE_LISSER_386 2012 OK 41 98
HSD_IT_VEN_VI_MONTE_LISSER_386 2017 OK 42 71
HSD_IT_VEN_VI_MONTE_LISSER_386 2019 OK 56 103
HSD_IT_VEN_VI_MONTE_LISSER_386 2020 OK 71 131
HSD_IT_VEN_VI_MONTE_LISSER_386 2022 OK 77 126
HSD_IT_VEN_VI_PASSO_CAMPOGROSSO_393 2002 OK 72 160
HSD_IT_VEN_VI_PASSO_CAMPOGROSSO_393 2005 OK 110 169
HSD_IT_VEN_VI_PASSO_CAMPOGROSSO_393 2007 OK 42 80
HSD_IT_VEN_VI_PASSO_CAMPOGROSSO_393 2012 OK 46 110
HSD_IT_VEN_VI_PASSO_CAMPOGROSSO_393 2016 OK 69 111
HSD_IT_VEN_VI_PASSO_CAMPOGROSSO_393 2017 OK 41 64
HSD_IT_VEN_VI_PASSO_CAMPOGROSSO_393 2018 OK 88 140
HSD_IT_VEN_VI_PASSO_CAMPOGROSSO_393 2019 OK 72 115
HSD_IT_VEN_VI_PASSO_CAMPOGROSSO_393 2022 OK 57 128
HSD_IT_VEN_VR_MONTE_BALDO_387 2007 OK 66 110
HSD_IT_VEN_VR_MONTE_BALDO_387 2008 OK 76 139
HSD_IT_VEN_VR_MONTE_BALDO_387 2012 OK 65 118
HSD_IT_VEN_VR_MONTE_BALDO_387 2015 OK 89 126
HSD_IT_VEN_VR_MONTE_BALDO_387 2016 OK 73 108
HSD_IT_VEN_VR_MONTE_BALDO_387 2019 OK 73 138
HSD_IT_VEN_VR_MONTE_BALDO_387 2020 OK 133 181
HSD_IT_VEN_VR_MONTE_BALDO_387 2022 OK 66 141
HSD_LOM_BG_CARONA_CARISOLE_08024 2002 OK 114 160
HSD_LOM_BS_EDOLO_PANTANO_D_AVIO_08020 2002 OK 153 201
