name	lon	lat	ele	lon_DEM	lat_DEM	ele_DEM	diff	mark
CH_IYMEL	10.6167	46.85	2450	10.6168055555556	46.8501388888889	2502	-52	NO
CH_SLFME2	9.1667	46.4167	2380	9.16680555555556	46.4168055555556	2245	135	NO
CH_PERLAP	7.2833	46.1	2505	7.28319444444444	46.1001388888889	2895	-390	NO
CH_SLFMU2	7.9333	46.3333	2210	7.93319444444444	46.3331944444444	1903	307	NO
CH_SLFMO2	8.75	46.9333	2083	8.75013888888889	46.9331944444444	1831	252	NO
CH_SLFMT2	9.0167	46.8667	2474	9.01680555555556	46.8668055555556	2768	-294	NO
CH_SLFMAE	7.95	46.6167	2165	7.95013888888889	46.6168055555556	1988	177	NO
CH_SLFNAS	10.25	46.8167	2350	10.2501388888889	46.8168055555556	2487	-137	NO
CH_NAP	7.9333	47	1403	7.93319444444444	46.9998611111111	1245	158	NO
CH_SLFNA2	8.8667	46.4667	2070	8.86680555555555	46.4668055555556	2267	-197	NO
CH_SLFNE3	7.3333	46.15	2204	7.33319444444444	46.1498611111111	1974	230	NO
CH_SLFOB2	8.3167	46.55	2430	8.31680555555556	46.5498611111111	2501	-71	NO
CH_SLFOB3	8.35	46.5	2200	8.35013888888889	46.4998611111111	2023	177	NO
CH_SLFOF2	10.2833	46.6333	2360	10.2831944444444	46.6331944444444	2286	74	NO
CH_IYPTR	11.4833	46.8	2100	11.4831944444444	46.7998611111111	2359	-259	NO
CH_IYPFE	11.0833	46.8	1640	11.0831944444444	46.7998611111111	1779	-139	NO
CH_IYPFG	11.1	46.8	2015	11.1001388888889	46.7998611111111	1606	409	NO
CH_IYPFD	11.6833	46.95	2808	11.6831944444444	46.9501388888889	2693	115	NO
CH_IYPFS	11.6833	46.9333	2050	11.6831944444444	46.9331944444444	2390	-340	NO
CH_SLFLA3	9.7	46.4167	2300	9.69986111111111	46.4168055555556	2131	169	NO
CH_SLFLA2	9.75	46.45	2730	9.75013888888889	46.4501388888889	2620	110	NO
CH_SLFPMA	9.5333	46.5833	2430	9.53319444444444	46.5831944444444	2478	-48	NO
CH_PLF	7.2667	46.75	1042	7.26680555555556	46.7498611111111	1036	6	ok
CH_ROB	10.0667	46.35	1078	10.0668055555556	46.3501388888889	1089	-11	ok
CH_IYPRR	12.1167	46.6667	2340	12.1168055555556	46.6668055555556	2320	20	NO
CH_IYPRM	12.1167	47.0333	2006	12.1168055555556	47.0331944444444	2029	-23	NO
CH_SLFPU2	8.8667	46.6333	2195	8.86680555555555	46.6331944444444	2086	109	NO
CH_IYRAT	11.3	46.85	1907	11.3001388888889	46.8501388888889	1792	115	NO
CH_SBE	9.1833	46.4667	1638	9.18319444444444	46.4668055555556	1737	-99	NO
CH_SLFSA4	7.9	46.1167	2680	7.90013888888889	46.1168055555556	2693	-13	ok
CH_SLFSA5	7.9833	46.1333	2952	7.98319444444444	46.1331944444444	2893	59	NO
CH_SLFSA3	7.9667	46.1167	2810	7.96680555555556	46.1168055555556	2680	130	NO
CH_SLFSA2	7.8833	46.1667	2480	7.88319444444444	46.1668055555556	2225	255	NO
CH_SAM	9.8833	46.5333	1708	9.88319444444445	46.5331944444444	1707	1	ok
CH_SLFSMN	10.3333	46.95	2520	10.3331944444444	46.9501388888889	2672	-152	NO
CH_PERSCH	7.8333	46.55	2913	7.83319444444444	46.5498611111111	2206	707	NO
CH_SLFSH2	7.8333	46.5833	2360	7.83319444444444	46.5831944444444	2591	-231	NO
CH_IYSFI	10.8167	46.7333	1950	10.8168055555556	46.7331944444444	1731	219	NO
CH_IYSTG	10.7667	46.7833	3035	10.7668055555556	46.7831944444444	2976	59	NO
CH_SLFSC3	8.7833	46.8833	2330	8.78319444444444	46.8831944444444	1963	367	NO
CH_SLFSC2	8.7167	46.8167	2030	8.71680555555556	46.8168055555556	2166	-136	NO
CH_SCU	10.2833	46.8	1303	10.2831944444444	46.7998611111111	1492	-189	NO
CH_PERRIT	7.85	46.1667	2690	7.85013888888889	46.1668055555556	2679	11	ok
CH_IYSEI	11.6833	46.5167	2055	11.6831944444444	46.5168055555556	2038	17	NO
CH_IYROT	12.3667	46.6667	1910	12.3668055555556	46.6668055555556	1687	223	NO
CH_SLFSHE	7.8167	46.75	1850	7.81680555555556	46.7498611111111	1832	18	NO
CH_SLFBOR	8.1167	46.2833	2520	8.11680555555555	46.2831944444444	2655	-135	NO
CH_SLFSP3	8.05	46.1833	2420	8.05013888888889	46.1831944444444	2292	128	NO
