station year duration start
HSD_IT_VEN_BL_CASERA_DOANA_389 2020 182 67
HSD_IT_VEN_BL_CASERA_DOANA_389 2021 190 81
HSD_IT_VEN_BL_CASERA_DOANA_389 2022 153 87
HSD_IT_VEN_BL_CASERA_DOANA_389 2023 163 83
HSD_IT_VEN_BL_CASERA_DOANA_389 2024 103 64
HSD_IT_VEN_BL_MALGA_LOSCH_390 1989 166 92
HSD_IT_VEN_BL_MALGA_LOSCH_390 1990 135 66
HSD_IT_VEN_BL_MALGA_LOSCH_390 1991 170 63
HSD_IT_VEN_BL_MALGA_LOSCH_390 1992 183 74
HSD_IT_VEN_BL_MALGA_LOSCH_390 1993 90 93
HSD_IT_VEN_BL_MALGA_LOSCH_390 1994 174 73
HSD_IT_VEN_BL_MALGA_LOSCH_390 1995 80 110
HSD_IT_VEN_BL_MALGA_LOSCH_390 1996 162 88
HSD_IT_VEN_BL_MALGA_LOSCH_390 1997 138 79
HSD_IT_VEN_BL_MALGA_LOSCH_390 1998 167 70
HSD_IT_VEN_BL_MALGA_LOSCH_390 1999 101 133
HSD_IT_VEN_BL_MALGA_LOSCH_390 2000 84 121
HSD_IT_VEN_BL_MALGA_LOSCH_390 2001 84 154
HSD_IT_VEN_BL_MALGA_LOSCH_390 2002 103 146
HSD_IT_VEN_BL_MALGA_LOSCH_390 2003 150 83
HSD_IT_VEN_BL_MALGA_LOSCH_390 2004 94 157
HSD_IT_VEN_BL_MALGA_LOSCH_390 2005 174 71
HSD_IT_VEN_BL_MALGA_LOSCH_390 2006 93 164
HSD_IT_VEN_BL_MALGA_LOSCH_390 2007 135 99
HSD_IT_VEN_BL_MALGA_LOSCH_390 2008 135 125
HSD_IT_VEN_BL_MALGA_LOSCH_390 2009 119 147
HSD_IT_VEN_BL_MALGA_LOSCH_390 2010 196 63
HSD_IT_VEN_BL_MALGA_LOSCH_390 2011 156 79
HSD_IT_VEN_BL_MALGA_LOSCH_390 2012 96 103
HSD_IT_VEN_BL_MALGA_LOSCH_390 2013 165 88
HSD_IT_VEN_BL_MALGA_LOSCH_390 2014 198 75
HSD_IT_VEN_BL_MALGA_LOSCH_390 2015 139 98
HSD_IT_VEN_BL_MALGA_LOSCH_390 2016 130 124
HSD_IT_VEN_BL_MALGA_LOSCH_390 2017 78 135
HSD_IT_VEN_BL_MALGA_LOSCH_390 2018 183 66
HSD_IT_VEN_BL_MALGA_LOSCH_390 2019 189 80
HSD_IT_VEN_BL_MALGA_LOSCH_390 2020 170 68
HSD_IT_VEN_BL_MALGA_LOSCH_390 2021 180 93
HSD_IT_VEN_BL_MALGA_LOSCH_390 2022 142 86
HSD_IT_VEN_BL_MALGA_LOSCH_390 2023 160 83
HSD_IT_VEN_BL_MALGA_LOSCH_390 2024 103 64
HSD_IT_VEN_TV_MONTE_GRAPPA_391 1989 18 81
HSD_IT_VEN_TV_MONTE_GRAPPA_391 1990 43 66
HSD_IT_VEN_TV_MONTE_GRAPPA_391 1991 113 86
HSD_IT_VEN_TV_MONTE_GRAPPA_391 1992 52 132
HSD_IT_VEN_TV_MONTE_GRAPPA_391 1993 103 96
HSD_IT_VEN_TV_MONTE_GRAPPA_391 1994 77 115
HSD_IT_VEN_TV_MONTE_GRAPPA_391 1995 109 110
HSD_IT_VEN_TV_MONTE_GRAPPA_391 1996 144 87
HSD_IT_VEN_TV_MONTE_GRAPPA_391 1997 116 79
HSD_IT_VEN_TV_MONTE_GRAPPA_391 1998 77 91
HSD_IT_VEN_TV_MONTE_GRAPPA_391 1999 56 119
HSD_IT_VEN_TV_MONTE_GRAPPA_391 2003 82 127
HSD_IT_VEN_TV_MONTE_GRAPPA_391 2004 9 53
HSD_IT_VEN_TV_MONTE_GRAPPA_391 2007 24 101
HSD_IT_VEN_TV_MONTE_GRAPPA_391 2008 101 124
HSD_IT_VEN_TV_MONTE_GRAPPA_391 2009 156 85
HSD_IT_VEN_TV_MONTE_GRAPPA_391 2010 102 130
HSD_IT_VEN_TV_MONTE_GRAPPA_391 2011 87 79
HSD_IT_VEN_TV_MONTE_GRAPPA_391 2012 43 107
HSD_IT_VEN_TV_MONTE_GRAPPA_391 2013 103 135
HSD_IT_VEN_TV_MONTE_GRAPPA_391 2014 145 82
HSD_IT_VEN_TV_MONTE_GRAPPA_391 2015 80 143
HSD_IT_VEN_TV_MONTE_GRAPPA_391 2016 67 160
HSD_IT_VEN_TV_MONTE_GRAPPA_391 2017 50 154
HSD_IT_VEN_TV_MONTE_GRAPPA_391 2018 137 90
HSD_IT_VEN_TV_MONTE_GRAPPA_391 2019 50 139
HSD_IT_VEN_TV_MONTE_GRAPPA_391 2020 43 113
HSD_IT_VEN_TV_MONTE_GRAPPA_391 2021 125 93
HSD_IT_VEN_TV_MONTE_GRAPPA_391 2022 123 86
HSD_IT_VEN_TV_MONTE_GRAPPA_391 2023 110 83
HSD_IT_VEN_TV_MONTE_GRAPPA_391 2024 40 127
HSD_IT_VEN_VR_MONTE_TOMBA_392 1989 35 174
HSD_IT_VEN_VR_MONTE_TOMBA_392 1990 21 149
HSD_IT_VEN_VR_MONTE_TOMBA_392 1991 119 85
HSD_IT_VEN_VR_MONTE_TOMBA_392 1992 50 76
HSD_IT_VEN_VR_MONTE_TOMBA_392 1993 76 98
HSD_IT_VEN_VR_MONTE_TOMBA_392 1994 92 104
HSD_IT_VEN_VR_MONTE_TOMBA_392 1995 76 140
HSD_IT_VEN_VR_MONTE_TOMBA_392 1996 145 89
HSD_IT_VEN_VR_MONTE_TOMBA_392 1997 55 144
HSD_IT_VEN_VR_MONTE_TOMBA_392 1998 85 106
HSD_IT_VEN_VR_MONTE_TOMBA_392 1999 34 184
HSD_IT_VEN_VR_MONTE_TOMBA_392 2000 77 66
HSD_IT_VEN_VR_MONTE_TOMBA_392 2001 50 151
HSD_IT_VEN_VR_MONTE_TOMBA_392 2002 55 146
HSD_IT_VEN_VR_MONTE_TOMBA_392 2003 70 91
HSD_IT_VEN_VR_MONTE_TOMBA_392 2004 126 112
HSD_IT_VEN_VR_MONTE_TOMBA_392 2005 112 90
HSD_IT_VEN_VR_MONTE_TOMBA_392 2006 149 85
HSD_IT_VEN_VR_MONTE_TOMBA_392 2007 13 171
HSD_IT_VEN_VR_MONTE_TOMBA_392 2008 76 124
HSD_IT_VEN_VR_MONTE_TOMBA_392 2009 153 85
HSD_IT_VEN_VR_MONTE_TOMBA_392 2010 92 130
HSD_IT_VEN_VR_MONTE_TOMBA_392 2011 129 79
HSD_IT_VEN_VR_MONTE_TOMBA_392 2012 75 103
HSD_IT_VEN_VR_MONTE_TOMBA_392 2013 132 104
HSD_IT_VEN_VR_MONTE_TOMBA_392 2014 123 115
HSD_IT_VEN_VR_MONTE_TOMBA_392 2015 25 138
HSD_IT_VEN_VR_MONTE_TOMBA_392 2016 62 160
HSD_IT_VEN_VR_MONTE_TOMBA_392 2017 41 156
HSD_IT_VEN_VR_MONTE_TOMBA_392 2018 69 154
HSD_IT_VEN_VR_MONTE_TOMBA_392 2019 40 139
HSD_IT_VEN_VR_MONTE_TOMBA_392 2020 27 183
HSD_IT_VEN_VR_MONTE_TOMBA_392 2021 145 93
HSD_IT_VEN_VR_MONTE_TOMBA_392 2022 39 86
HSD_IT_VEN_VR_MONTE_TOMBA_392 2023 57 130
HSD_IT_VEN_VR_MONTE_TOMBA_392 2024 37 122
HSD_IT_VEN_VI_PASSO_CAMPOGROSSO_393 1989 44 176
HSD_IT_VEN_VI_PASSO_CAMPOGROSSO_393 1990 41 206
HSD_IT_VEN_VI_PASSO_CAMPOGROSSO_393 1991 140 85
HSD_IT_VEN_VI_PASSO_CAMPOGROSSO_393 1992 127 76
HSD_IT_VEN_VI_PASSO_CAMPOGROSSO_393 1993 103 95
HSD_IT_VEN_VI_PASSO_CAMPOGROSSO_393 1994 90 115
HSD_IT_VEN_VI_PASSO_CAMPOGROSSO_393 1995 110 110
HSD_IT_VEN_VI_PASSO_CAMPOGROSSO_393 1996 106 123
HSD_IT_VEN_VI_PASSO_CAMPOGROSSO_393 1997 114 101
HSD_IT_VEN_VI_PASSO_CAMPOGROSSO_393 1998 124 91
HSD_IT_VEN_VI_PASSO_CAMPOGROSSO_393 1999 114 85
HSD_IT_VEN_VI_PASSO_CAMPOGROSSO_393 2000 138 67
HSD_IT_VEN_VI_PASSO_CAMPOGROSSO_393 2001 47 158
HSD_IT_VEN_VI_PASSO_CAMPOGROSSO_393 2002 138 79
HSD_IT_VEN_VI_PASSO_CAMPOGROSSO_393 2003 65 144
HSD_IT_VEN_VI_PASSO_CAMPOGROSSO_393 2004 150 101
HSD_IT_VEN_VI_PASSO_CAMPOGROSSO_393 2005 169 70
HSD_IT_VEN_VI_PASSO_CAMPOGROSSO_393 2006 163 86
HSD_IT_VEN_VI_PASSO_CAMPOGROSSO_393 2007 26 159
HSD_IT_VEN_VI_PASSO_CAMPOGROSSO_393 2008 115 124
HSD_IT_VEN_VI_PASSO_CAMPOGROSSO_393 2009 174 85
HSD_IT_VEN_VI_PASSO_CAMPOGROSSO_393 2010 182 63
HSD_IT_VEN_VI_PASSO_CAMPOGROSSO_393 2011 146 79
HSD_IT_VEN_VI_PASSO_CAMPOGROSSO_393 2012 91 103
HSD_IT_VEN_VI_PASSO_CAMPOGROSSO_393 2013 144 104
HSD_IT_VEN_VI_PASSO_CAMPOGROSSO_393 2014 171 82
HSD_IT_VEN_VI_PASSO_CAMPOGROSSO_393 2015 98 138
HSD_IT_VEN_VI_PASSO_CAMPOGROSSO_393 2016 73 160
HSD_IT_VEN_VI_PASSO_CAMPOGROSSO_393 2017 53 156
HSD_IT_VEN_VI_PASSO_CAMPOGROSSO_393 2018 78 154
HSD_IT_VEN_VI_PASSO_CAMPOGROSSO_393 2019 71 139
HSD_IT_VEN_VI_PASSO_CAMPOGROSSO_393 2020 39 183
HSD_IT_VEN_VI_PASSO_CAMPOGROSSO_393 2021 160 93
HSD_IT_VEN_VI_PASSO_CAMPOGROSSO_393 2022 119 88
HSD_IT_VEN_VI_PASSO_CAMPOGROSSO_393 2023 121 83
HSD_IT_VEN_VI_PASSO_CAMPOGROSSO_393 2024 40 127
HSD_IT_VEN_BL_MONTE_PIANA_394 1990 196 65
HSD_IT_VEN_BL_MONTE_PIANA_394 1991 239 56
HSD_IT_VEN_BL_MONTE_PIANA_394 1992 199 70
HSD_IT_VEN_BL_MONTE_PIANA_394 1993 106 77
HSD_IT_VEN_BL_MONTE_PIANA_394 1994 207 52
HSD_IT_VEN_BL_MONTE_PIANA_394 1995 144 110
HSD_IT_VEN_BL_MONTE_PIANA_394 1996 109 150
HSD_IT_VEN_BL_MONTE_PIANA_394 1997 186 75
HSD_IT_VEN_BL_MONTE_PIANA_394 1998 207 67
HSD_IT_VEN_BL_MONTE_PIANA_394 1999 175 83
HSD_IT_VEN_BL_MONTE_PIANA_394 2000 177 67
HSD_IT_VEN_BL_MONTE_PIANA_394 2001 141 132
HSD_IT_VEN_BL_MONTE_PIANA_394 2002 193 70
HSD_IT_VEN_BL_MONTE_PIANA_394 2003 174 74
HSD_IT_VEN_BL_MONTE_PIANA_394 2004 201 50
HSD_IT_VEN_BL_MONTE_PIANA_394 2005 191 71
HSD_IT_VEN_BL_MONTE_PIANA_394 2006 177 85
HSD_IT_VEN_BL_MONTE_PIANA_394 2007 143 98
HSD_IT_VEN_BL_MONTE_PIANA_394 2008 212 52
HSD_IT_VEN_BL_MONTE_PIANA_394 2009 199 73
HSD_IT_VEN_BL_MONTE_PIANA_394 2010 211 63
HSD_IT_VEN_BL_MONTE_PIANA_394 2011 208 46
HSD_IT_VEN_BL_MONTE_PIANA_394 2012 148 68
HSD_IT_VEN_BL_MONTE_PIANA_394 2013 230 57
HSD_IT_VEN_BL_MONTE_PIANA_394 2014 208 75
HSD_IT_VEN_BL_MONTE_PIANA_394 2015 172 76
HSD_IT_VEN_BL_MONTE_PIANA_394 2016 147 124
HSD_IT_VEN_BL_MONTE_PIANA_394 2017 85 135
HSD_IT_VEN_BL_MONTE_PIANA_394 2018 184 66
HSD_IT_VEN_BL_MONTE_PIANA_394 2019 205 80
HSD_IT_VEN_BL_MONTE_PIANA_394 2020 194 64
HSD_IT_VEN_BL_MONTE_PIANA_394 2021 206 81
HSD_IT_VEN_BL_MONTE_PIANA_394 2022 193 62
HSD_IT_VEN_BL_MONTE_PIANA_394 2023 191 75
HSD_IT_VEN_BL_MONTE_PIANA_394 2024 106 61
HSD_IT_VEN_BL_CASERA_COLTRONDO_395 1990 50 148
HSD_IT_VEN_BL_CASERA_COLTRONDO_395 1991 128 137
HSD_IT_VEN_BL_CASERA_COLTRONDO_395 1992 184 70
HSD_IT_VEN_BL_CASERA_COLTRONDO_395 1993 128 93
HSD_IT_VEN_BL_CASERA_COLTRONDO_395 1994 140 72
HSD_IT_VEN_BL_CASERA_COLTRONDO_395 1995 131 110
HSD_IT_VEN_BL_CASERA_COLTRONDO_395 1996 152 82
HSD_IT_VEN_BL_CASERA_COLTRONDO_395 1997 133 76
HSD_IT_VEN_BL_CASERA_COLTRONDO_395 1998 142 69
HSD_IT_VEN_BL_CASERA_COLTRONDO_395 1999 171 75
HSD_IT_VEN_BL_CASERA_COLTRONDO_395 2000 145 68
HSD_IT_VEN_BL_CASERA_COLTRONDO_395 2001 194 62
HSD_IT_VEN_BL_CASERA_COLTRONDO_395 2002 126 84
HSD_IT_VEN_BL_CASERA_COLTRONDO_395 2003 133 78
HSD_IT_VEN_BL_CASERA_COLTRONDO_395 2004 193 53
HSD_IT_VEN_BL_CASERA_COLTRONDO_395 2005 71 71
HSD_IT_VEN_BL_CASERA_COLTRONDO_395 2006 161 85
HSD_IT_VEN_BL_CASERA_COLTRONDO_395 2007 133 100
HSD_IT_VEN_BL_CASERA_COLTRONDO_395 2008 182 71
HSD_IT_VEN_BL_CASERA_COLTRONDO_395 2009 183 73
HSD_IT_VEN_BL_CASERA_COLTRONDO_395 2010 150 90
HSD_IT_VEN_BL_CASERA_COLTRONDO_395 2011 169 55
HSD_IT_VEN_BL_CASERA_COLTRONDO_395 2012 112 98
HSD_IT_VEN_BL_CASERA_COLTRONDO_395 2013 158 88
HSD_IT_VEN_BL_CASERA_COLTRONDO_395 2014 186 70
HSD_IT_VEN_BL_CASERA_COLTRONDO_395 2015 126 106
HSD_IT_VEN_BL_CASERA_COLTRONDO_395 2016 104 130
HSD_IT_VEN_BL_CASERA_COLTRONDO_395 2017 76 135
HSD_IT_VEN_BL_CASERA_COLTRONDO_395 2018 177 66
HSD_IT_VEN_BL_CASERA_COLTRONDO_395 2019 188 80
HSD_IT_VEN_BL_CASERA_COLTRONDO_395 2020 170 67
HSD_IT_VEN_BL_CASERA_COLTRONDO_395 2021 179 81
HSD_IT_VEN_BL_CASERA_COLTRONDO_395 2022 167 62
HSD_IT_VEN_BL_CASERA_COLTRONDO_395 2023 140 83
HSD_IT_VEN_BL_CASERA_COLTRONDO_395 2024 103 64
HSD_IT_VEN_VI_CAMPOMOLON_396 1991 201 85
HSD_IT_VEN_VI_CAMPOMOLON_396 1992 184 75
HSD_IT_VEN_VI_CAMPOMOLON_396 1993 172 78
HSD_IT_VEN_VI_CAMPOMOLON_396 1994 183 69
HSD_IT_VEN_VI_CAMPOMOLON_396 1995 138 110
HSD_IT_VEN_VI_CAMPOMOLON_396 1996 175 86
HSD_IT_VEN_VI_CAMPOMOLON_396 1997 167 79
HSD_IT_VEN_VI_CAMPOMOLON_396 1998 199 67
HSD_IT_VEN_VI_CAMPOMOLON_396 1999 175 84
HSD_IT_VEN_VI_CAMPOMOLON_396 2000 180 67
HSD_IT_VEN_VI_CAMPOMOLON_396 2001 187 78
HSD_IT_VEN_VI_CAMPOMOLON_396 2002 185 70
HSD_IT_VEN_VI_CAMPOMOLON_396 2003 150 94
HSD_IT_VEN_VI_CAMPOMOLON_396 2004 198 80
HSD_IT_VEN_VI_CAMPOMOLON_396 2005 185 71
HSD_IT_VEN_VI_CAMPOMOLON_396 2006 169 86
HSD_IT_VEN_VI_CAMPOMOLON_396 2007 137 100
HSD_IT_VEN_VI_CAMPOMOLON_396 2008 142 121
HSD_IT_VEN_VI_CAMPOMOLON_396 2009 200 74
HSD_IT_VEN_VI_CAMPOMOLON_396 2010 198 63
HSD_IT_VEN_VI_CAMPOMOLON_396 2011 206 46
HSD_IT_VEN_VI_CAMPOMOLON_396 2012 116 103
HSD_IT_VEN_VI_CAMPOMOLON_396 2013 170 88
HSD_IT_VEN_VI_CAMPOMOLON_396 2014 204 75
HSD_IT_VEN_VI_CAMPOMOLON_396 2015 152 95
HSD_IT_VEN_VI_CAMPOMOLON_396 2016 126 124
HSD_IT_VEN_VI_CAMPOMOLON_396 2017 91 134
HSD_IT_VEN_VI_CAMPOMOLON_396 2018 183 66
HSD_IT_VEN_VI_CAMPOMOLON_396 2019 193 80
HSD_IT_VEN_VI_CAMPOMOLON_396 2020 184 67
HSD_IT_VEN_VI_CAMPOMOLON_396 2021 192 81
HSD_IT_VEN_VI_CAMPOMOLON_396 2022 154 86
HSD_IT_VEN_VI_CAMPOMOLON_396 2023 165 83
HSD_IT_VEN_VI_CAMPOMOLON_396 2024 103 64
HSD_IT_VEN_BL_CASERA_PALANTINA_397 1992 111 76
HSD_IT_VEN_BL_CASERA_PALANTINA_397 1993 147 95
HSD_IT_VEN_BL_CASERA_PALANTINA_397 1994 89 148
HSD_IT_VEN_BL_CASERA_PALANTINA_397 1995 88 110
HSD_IT_VEN_BL_CASERA_PALANTINA_397 1996 134 103
HSD_IT_VEN_BL_CASERA_PALANTINA_397 1997 115 79
HSD_IT_VEN_BL_CASERA_PALANTINA_397 1998 122 91
HSD_IT_VEN_BL_CASERA_PALANTINA_397 1999 131 111
HSD_IT_VEN_BL_CASERA_PALANTINA_397 2000 129 76
HSD_IT_VEN_BL_CASERA_PALANTINA_397 2001 90 115
HSD_IT_VEN_BL_CASERA_PALANTINA_397 2002 123 88
HSD_IT_VEN_BL_CASERA_PALANTINA_397 2003 47 144
HSD_IT_VEN_BL_CASERA_PALANTINA_397 2004 167 101
HSD_IT_VEN_BL_CASERA_PALANTINA_397 2005 173 68
HSD_IT_VEN_BL_CASERA_PALANTINA_397 2006 159 86
HSD_IT_VEN_BL_CASERA_PALANTINA_397 2007 126 100
HSD_IT_VEN_BL_CASERA_PALANTINA_397 2008 120 125
HSD_IT_VEN_BL_CASERA_PALANTINA_397 2009 106 146
HSD_IT_VEN_BL_CASERA_PALANTINA_397 2010 180 63
HSD_IT_VEN_BL_CASERA_PALANTINA_397 2011 138 80
HSD_IT_VEN_BL_CASERA_PALANTINA_397 2012 91 103
HSD_IT_VEN_BL_CASERA_PALANTINA_397 2013 157 90
HSD_IT_VEN_BL_CASERA_PALANTINA_397 2014 175 76
HSD_IT_VEN_BL_CASERA_PALANTINA_397 2015 96 138
HSD_IT_VEN_BL_CASERA_PALANTINA_397 2016 96 156
HSD_IT_VEN_BL_CASERA_PALANTINA_397 2017 72 135
HSD_IT_VEN_BL_CASERA_PALANTINA_397 2018 169 66
HSD_IT_VEN_BL_CASERA_PALANTINA_397 2019 100 110
HSD_IT_VEN_BL_CASERA_PALANTINA_397 2020 109 113
HSD_IT_VEN_BL_CASERA_PALANTINA_397 2021 161 93
HSD_IT_VEN_BL_CASERA_PALANTINA_397 2022 140 87
HSD_IT_VEN_BL_CASERA_PALANTINA_397 2023 135 83
HSD_IT_VEN_BL_CASERA_PALANTINA_397 2024 78 89
HSD_IT_VEN_VI_MALGA_LARICI_398 1995 110 110
HSD_IT_VEN_VI_MALGA_LARICI_398 1996 149 89
HSD_IT_VEN_VI_MALGA_LARICI_398 1997 117 79
HSD_IT_VEN_VI_MALGA_LARICI_398 1998 94 90
HSD_IT_VEN_VI_MALGA_LARICI_398 1999 131 111
HSD_IT_VEN_VI_MALGA_LARICI_398 2000 119 78
HSD_IT_VEN_VI_MALGA_LARICI_398 2001 140 106
HSD_IT_VEN_VI_MALGA_LARICI_398 2002 98 104
HSD_IT_VEN_VI_MALGA_LARICI_398 2003 60 145
HSD_IT_VEN_VI_MALGA_LARICI_398 2004 156 101
HSD_IT_VEN_VI_MALGA_LARICI_398 2005 136 90
HSD_IT_VEN_VI_MALGA_LARICI_398 2006 152 86
HSD_IT_VEN_VI_MALGA_LARICI_398 2007 50 144
HSD_IT_VEN_VI_MALGA_LARICI_398 2008 112 125
HSD_IT_VEN_VI_MALGA_LARICI_398 2009 164 85
HSD_IT_VEN_VI_MALGA_LARICI_398 2010 141 96
HSD_IT_VEN_VI_MALGA_LARICI_398 2011 140 79
HSD_IT_VEN_VI_MALGA_LARICI_398 2012 93 103
HSD_IT_VEN_VI_MALGA_LARICI_398 2013 153 90
HSD_IT_VEN_VI_MALGA_LARICI_398 2014 159 82
HSD_IT_VEN_VI_MALGA_LARICI_398 2015 90 138
HSD_IT_VEN_VI_MALGA_LARICI_398 2016 68 160
HSD_IT_VEN_VI_MALGA_LARICI_398 2017 70 135
HSD_IT_VEN_VI_MALGA_LARICI_398 2018 161 74
HSD_IT_VEN_VI_MALGA_LARICI_398 2019 66 140
HSD_IT_VEN_VI_MALGA_LARICI_398 2020 152 69
HSD_IT_VEN_VI_MALGA_LARICI_398 2021 157 93
HSD_IT_VEN_VI_MALGA_LARICI_398 2022 118 86
HSD_IT_VEN_VI_MALGA_LARICI_398 2023 119 83
HSD_IT_VEN_VI_MALGA_LARICI_398 2024 45 122
HSD_IT_VEN_BL_PASSO_FALZAREGO_347 1989 21 177
HSD_IT_VEN_BL_PASSO_FALZAREGO_347 1990 28 216
HSD_IT_VEN_BL_PASSO_FALZAREGO_347 1991 212 64
HSD_IT_VEN_BL_PASSO_FALZAREGO_347 1992 185 70
HSD_IT_VEN_BL_PASSO_FALZAREGO_347 1993 126 77
HSD_IT_VEN_BL_PASSO_FALZAREGO_347 1994 155 52
HSD_IT_VEN_BL_PASSO_FALZAREGO_347 1995 109 111
HSD_IT_VEN_BL_PASSO_FALZAREGO_347 1996 147 88
HSD_IT_VEN_BL_PASSO_FALZAREGO_347 1997 144 75
HSD_IT_VEN_BL_PASSO_FALZAREGO_347 1998 185 69
HSD_IT_VEN_BL_PASSO_FALZAREGO_347 1999 164 84
HSD_IT_VEN_BL_PASSO_FALZAREGO_347 2000 125 67
HSD_IT_VEN_BL_PASSO_FALZAREGO_347 2001 155 64
HSD_IT_VEN_BL_PASSO_FALZAREGO_347 2002 56 146
HSD_IT_VEN_BL_PASSO_FALZAREGO_347 2003 99 78
HSD_IT_VEN_BL_PASSO_FALZAREGO_347 2004 109 84
HSD_IT_VEN_BL_PASSO_FALZAREGO_347 2005 85 117
HSD_IT_VEN_BL_PASSO_FALZAREGO_347 2006 93 86
HSD_IT_VEN_BL_PASSO_FALZAREGO_347 2007 132 99
HSD_IT_VEN_BL_PASSO_FALZAREGO_347 2008 186 72
HSD_IT_VEN_BL_PASSO_FALZAREGO_347 2009 189 73
HSD_IT_VEN_BL_PASSO_FALZAREGO_347 2010 183 63
HSD_IT_VEN_BL_PASSO_FALZAREGO_347 2011 182 54
HSD_IT_VEN_BL_PASSO_FALZAREGO_347 2012 82 103
HSD_IT_VEN_BL_PASSO_FALZAREGO_347 2013 148 58
HSD_IT_VEN_BL_PASSO_FALZAREGO_347 2014 190 75
HSD_IT_VEN_BL_PASSO_FALZAREGO_347 2015 98 136
HSD_IT_VEN_BL_PASSO_FALZAREGO_347 2016 123 125
HSD_IT_VEN_BL_PASSO_FALZAREGO_347 2017 75 135
HSD_IT_VEN_BL_PASSO_FALZAREGO_347 2018 183 66
HSD_IT_VEN_BL_PASSO_FALZAREGO_347 2019 190 81
HSD_IT_VEN_BL_PASSO_FALZAREGO_347 2020 173 67
HSD_IT_VEN_BL_PASSO_FALZAREGO_347 2021 160 110
HSD_IT_VEN_BL_PASSO_FALZAREGO_347 2022 163 62
HSD_IT_VEN_BL_PASSO_FALZAREGO_347 2023 148 70
HSD_IT_VEN_BL_PASSO_FALZAREGO_347 2024 81 86
HSD_IT_PIE_AL_CAPANNE_MARCAROLO 1991 43 137
HSD_IT_PIE_AL_CAPANNE_MARCAROLO 1992 8 144
HSD_IT_PIE_AL_CAPANNE_MARCAROLO 1993 14 180
HSD_IT_PIE_AL_CAPANNE_MARCAROLO 1994 8 138
HSD_IT_PIE_AL_CAPANNE_MARCAROLO 1995 11 109
HSD_IT_PIE_AL_CAPANNE_MARCAROLO 1996 86 121
HSD_IT_PIE_AL_CAPANNE_MARCAROLO 1997 41 122
HSD_IT_PIE_AL_CAPANNE_MARCAROLO 1998 10 107
HSD_IT_PIE_AL_CAPANNE_MARCAROLO 1999 18 132
HSD_IT_PIE_AL_CAPANNE_MARCAROLO 2000 8 80
HSD_IT_PIE_AL_CAPANNE_MARCAROLO 2001 14 116
HSD_IT_PIE_AL_CAPANNE_MARCAROLO 2002 5 160
HSD_IT_PIE_AL_CAPANNE_MARCAROLO 2003 9 129
HSD_IT_PIE_AL_CAPANNE_MARCAROLO 2004 30 172
HSD_IT_PIE_AL_CAPANNE_MARCAROLO 2005 24 173
HSD_IT_PIE_AL_CAPANNE_MARCAROLO 2006 28 149
HSD_IT_PIE_AL_CAPANNE_MARCAROLO 2007 6 201
HSD_IT_PIE_AL_CAPANNE_MARCAROLO 2008 38 114
HSD_IT_PIE_AL_CAPANNE_MARCAROLO 2009 88 89
HSD_IT_PIE_AL_CAPANNE_MARCAROLO 2010 74 126
HSD_IT_PIE_AL_CAPANNE_MARCAROLO 2011 52 82
HSD_IT_PIE_AL_CAPANNE_MARCAROLO 2012 44 151
HSD_IT_PIE_AL_CAPANNE_MARCAROLO 2013 82 134
HSD_IT_PIE_AL_CAPANNE_MARCAROLO 2014 19 151
HSD_IT_PIE_AL_CAPANNE_MARCAROLO 2015 57 142
HSD_IT_PIE_AL_CAPANNE_MARCAROLO 2016 22 180
HSD_IT_PIE_AL_CAPANNE_MARCAROLO 2017 19 157
HSD_IT_PIE_AL_CAPANNE_MARCAROLO 2018 36 158
HSD_IT_PIE_AL_CAPANNE_MARCAROLO 2019 23 146
HSD_IT_PIE_AL_CAPANNE_MARCAROLO 2020 9 76
HSD_IT_PIE_AL_CAPANNE_MARCAROLO 2021 40 117
HSD_IT_PIE_AL_CAPANNE_MARCAROLO 2022 10 99
HSD_IT_PIE_AL_CAPANNE_MARCAROLO 2023 14 141
HSD_IT_PIE_AL_PIANI_DI_CARREGA 2002 6 160
HSD_IT_PIE_AL_PIANI_DI_CARREGA 2003 7 102
HSD_IT_PIE_AL_PIANI_DI_CARREGA 2004 20 179
HSD_IT_PIE_AL_PIANI_DI_CARREGA 2005 25 173
HSD_IT_PIE_AL_PIANI_DI_CARREGA 2006 108 86
HSD_IT_PIE_AL_PIANI_DI_CARREGA 2007 30 146
HSD_IT_PIE_AL_PIANI_DI_CARREGA 2008 80 106
HSD_IT_PIE_AL_PIANI_DI_CARREGA 2009 129 85
HSD_IT_PIE_AL_PIANI_DI_CARREGA 2010 75 126
HSD_IT_PIE_AL_PIANI_DI_CARREGA 2011 29 169
HSD_IT_PIE_AL_PIANI_DI_CARREGA 2012 27 151
HSD_IT_PIE_AL_PIANI_DI_CARREGA 2013 88 135
HSD_IT_PIE_AL_PIANI_DI_CARREGA 2014 20 82
HSD_IT_PIE_AL_PIANI_DI_CARREGA 2015 58 143
HSD_IT_PIE_AL_PIANI_DI_CARREGA 2016 29 180
HSD_IT_PIE_AL_PIANI_DI_CARREGA 2017 4 133
HSD_IT_PIE_AL_PIANI_DI_CARREGA 2018 38 156
HSD_IT_PIE_AL_PIANI_DI_CARREGA 2019 12 152
HSD_IT_PIE_AL_PIANI_DI_CARREGA 2020 11 140
HSD_IT_PIE_AL_PIANI_DI_CARREGA 2021 64 93
