station year los
HSD_IT_BZ_Fontana_Bianca 2009 189
HSD_IT_BZ_Fontana_Bianca 2010 186
HSD_IT_BZ_Fontana_Bianca 2011 173
HSD_IT_BZ_Fontana_Bianca 2012 121
HSD_IT_BZ_Fontana_Bianca 2013 188
HSD_IT_BZ_Fontana_Bianca 2014 189
HSD_IT_BZ_Fontana_Bianca 2015 155
HSD_IT_BZ_Fontana_Bianca 2016 114
HSD_IT_BZ_Fontana_Bianca 2017 88
HSD_IT_BZ_Fontana_Bianca 2018 172
HSD_IT_BZ_Fontana_Bianca 2019 142
HSD_IT_BZ_Luson_Osservatore 1981 98
HSD_IT_BZ_Luson_Osservatore 1982 113
HSD_IT_BZ_Luson_Osservatore 1983 86
HSD_IT_BZ_Luson_Osservatore 1984 115
HSD_IT_BZ_Luson_Osservatore 1985 85
HSD_IT_BZ_Luson_Osservatore 1986 127
HSD_IT_BZ_Luson_Osservatore 1987 96
HSD_IT_BZ_Luson_Osservatore 1988 67
HSD_IT_BZ_Luson_Osservatore 1989 36
HSD_IT_BZ_Luson_Osservatore 1990 17
HSD_IT_BZ_Luson_Osservatore 1991 109
HSD_IT_BZ_Luson_Osservatore 1992 83
HSD_IT_BZ_Luson_Osservatore 1993 52
HSD_IT_BZ_Luson_Osservatore 1994 97
HSD_IT_BZ_Luson_Osservatore 1995 84
HSD_IT_BZ_Luson_Osservatore 1996 65
HSD_IT_BZ_Luson_Osservatore 1997 69
HSD_IT_BZ_Luson_Osservatore 1998 66
HSD_IT_BZ_Luson_Osservatore 1999 69
HSD_IT_BZ_Luson_Osservatore 2000 97
HSD_IT_BZ_Luson_Osservatore 2001 70
HSD_IT_BZ_Luson_Osservatore 2002 23
HSD_IT_BZ_Luson_Osservatore 2003 46
HSD_IT_BZ_Luson_Osservatore 2004 83
HSD_IT_BZ_Luson_Osservatore 2005 50
HSD_IT_BZ_Luson_Osservatore 2006 118
HSD_IT_BZ_Luson_Osservatore 2007 40
HSD_IT_BZ_Luson_Osservatore 2008 59
HSD_IT_BZ_Luson_Osservatore 2009 104
HSD_IT_BZ_Luson_Osservatore 2010 103
HSD_IT_BZ_Luson_Osservatore 2011 53
HSD_IT_BZ_Luson_Osservatore 2012 84
HSD_IT_BZ_Luson_Osservatore 2013 99
HSD_IT_BZ_Luson_Osservatore 2014 68
HSD_IT_BZ_Luson_Osservatore 2015 21
HSD_IT_BZ_Luson_Osservatore 2016 34
HSD_IT_BZ_Luson_Osservatore 2017 28
HSD_IT_BZ_Luson_Osservatore 2018 101
HSD_IT_BZ_Luson_Osservatore 2019 59
HSD_IT_BZ_Meltina_Osservatore 1981 37
HSD_IT_BZ_Meltina_Osservatore 1982 73
HSD_IT_BZ_Meltina_Osservatore 1983 32
HSD_IT_BZ_Meltina_Osservatore 1984 60
HSD_IT_BZ_Meltina_Osservatore 1985 23
HSD_IT_BZ_Meltina_Osservatore 2003 12
HSD_IT_BZ_Meltina_Osservatore 2004 57
HSD_IT_BZ_Meltina_Osservatore 2005 20
HSD_IT_BZ_Meltina_Osservatore 2006 87
HSD_IT_BZ_Meltina_Osservatore 2007 13
HSD_IT_BZ_Meltina_Osservatore 2008 16
HSD_IT_BZ_Meltina_Osservatore 2009 113
HSD_IT_BZ_Meltina_Osservatore 2010 70
HSD_IT_BZ_Meltina_Osservatore 2011 33
HSD_IT_BZ_Meltina_Osservatore 2012 49
HSD_IT_BZ_Meltina_Osservatore 2013 61
HSD_IT_BZ_Meltina_Osservatore 2014 78
HSD_IT_BZ_Meltina_Osservatore 2015 17
HSD_IT_BZ_Meltina_Osservatore 2016 29
HSD_IT_BZ_Meltina_Osservatore 2017 13
HSD_IT_BZ_Meltina_Osservatore 2018 52
HSD_IT_BZ_Meltina_Osservatore 2019 7
HSD_IT_BZ_Ortisei_Osservatore 1982 109
HSD_IT_BZ_Ortisei_Osservatore 1983 101
HSD_IT_BZ_Ortisei_Osservatore 1984 117
HSD_IT_BZ_Ortisei_Osservatore 1985 102
HSD_IT_BZ_Ortisei_Osservatore 1986 146
HSD_IT_BZ_Ortisei_Osservatore 1987 128
HSD_IT_BZ_Ortisei_Osservatore 1988 110
HSD_IT_BZ_Ortisei_Osservatore 1989 89
HSD_IT_BZ_Ortisei_Osservatore 1990 16
HSD_IT_BZ_Ortisei_Osservatore 1991 123
HSD_IT_BZ_Ortisei_Osservatore 1992 117
HSD_IT_BZ_Ortisei_Osservatore 1993 90
HSD_IT_BZ_Ortisei_Osservatore 1994 117
HSD_IT_BZ_Ortisei_Osservatore 1995 78
HSD_IT_BZ_Ortisei_Osservatore 1996 86
HSD_IT_BZ_Ortisei_Osservatore 1997 101
HSD_IT_BZ_Ortisei_Osservatore 1998 86
HSD_IT_BZ_Ortisei_Osservatore 1999 116
HSD_IT_BZ_Ortisei_Osservatore 2000 111
HSD_IT_BZ_Ortisei_Osservatore 2001 76
HSD_IT_BZ_Ortisei_Osservatore 2002 32
HSD_IT_BZ_Ortisei_Osservatore 2003 64
HSD_IT_BZ_Ortisei_Osservatore 2004 105
HSD_IT_BZ_Ortisei_Osservatore 2005 110
HSD_IT_BZ_Ortisei_Osservatore 2006 121
HSD_IT_BZ_Ortisei_Osservatore 2007 44
HSD_IT_BZ_Ortisei_Osservatore 2008 82
HSD_IT_BZ_Ortisei_Osservatore 2009 130
HSD_IT_BZ_Ortisei_Osservatore 2010 116
HSD_IT_BZ_Ortisei_Osservatore 2011 94
HSD_IT_BZ_Ortisei_Osservatore 2012 87
HSD_IT_BZ_Ortisei_Osservatore 2013 119
HSD_IT_BZ_Ortisei_Osservatore 2014 103
HSD_IT_BZ_Ortisei_Osservatore 2015 43
HSD_IT_BZ_Ortisei_Osservatore 2016 55
HSD_IT_BZ_Ortisei_Osservatore 2017 27
HSD_IT_BZ_Ortisei_Osservatore 2018 127
HSD_IT_BZ_Ortisei_Osservatore 2019 85
HSD_IT_BZ_Roia_di_Fuori_Osservatore 1982 117
HSD_IT_BZ_Roia_di_Fuori_Osservatore 1983 103
HSD_IT_BZ_Roia_di_Fuori_Osservatore 1984 143
HSD_IT_BZ_Roia_di_Fuori_Osservatore 1985 142
HSD_IT_BZ_Roia_di_Fuori_Osservatore 1986 183
HSD_IT_BZ_Roia_di_Fuori_Osservatore 1987 178
HSD_IT_BZ_Roia_di_Fuori_Osservatore 1988 171
HSD_IT_BZ_Roia_di_Fuori_Osservatore 1989 154
HSD_IT_BZ_Roia_di_Fuori_Osservatore 1990 162
HSD_IT_BZ_Roia_di_Fuori_Osservatore 1991 169
HSD_IT_BZ_Roia_di_Fuori_Osservatore 1992 188
HSD_IT_BZ_Roia_di_Fuori_Osservatore 1993 188
HSD_IT_BZ_Roia_di_Fuori_Osservatore 1994 179
HSD_IT_BZ_Roia_di_Fuori_Osservatore 1995 160
HSD_IT_BZ_Roia_di_Fuori_Osservatore 1996 158
HSD_IT_BZ_Roia_di_Fuori_Osservatore 1997 181
HSD_IT_BZ_Roia_di_Fuori_Osservatore 1998 169
HSD_IT_BZ_Roia_di_Fuori_Osservatore 1999 195
HSD_IT_BZ_Roia_di_Fuori_Osservatore 2000 181
HSD_IT_BZ_Roia_di_Fuori_Osservatore 2001 194
HSD_IT_BZ_Roia_di_Fuori_Osservatore 2002 164
HSD_IT_BZ_Roia_di_Fuori_Osservatore 2003 162
HSD_IT_BZ_Roia_di_Fuori_Osservatore 2004 173
HSD_IT_BZ_Roia_di_Fuori_Osservatore 2005 153
HSD_IT_BZ_Roia_di_Fuori_Osservatore 2006 163
HSD_IT_BZ_Roia_di_Fuori_Osservatore 2007 143
HSD_IT_BZ_Roia_di_Fuori_Osservatore 2008 184
HSD_IT_BZ_Roia_di_Fuori_Osservatore 2009 169
HSD_IT_BZ_Roia_di_Fuori_Osservatore 2010 185
HSD_IT_BZ_Roia_di_Fuori_Osservatore 2011 157
HSD_IT_BZ_Roia_di_Fuori_Osservatore 2012 156
HSD_IT_BZ_Roia_di_Fuori_Osservatore 2013 178
HSD_IT_BZ_Roia_di_Fuori_Osservatore 2014 172
HSD_IT_BZ_Roia_di_Fuori_Osservatore 2015 155
HSD_IT_BZ_Roia_di_Fuori_Osservatore 2016 132
HSD_IT_BZ_Roia_di_Fuori_Osservatore 2017 125
HSD_IT_BZ_Roia_di_Fuori_Osservatore 2018 175
HSD_IT_BZ_Roia_di_Fuori_Osservatore 2019 169
HSD_IT_BZ_S_Leonardo_in_Passiria_Osservatore 1985 9
HSD_IT_BZ_S_Leonardo_in_Passiria_Osservatore 1986 18
HSD_IT_BZ_S_Leonardo_in_Passiria_Osservatore 1987 11
HSD_IT_BZ_S_Leonardo_in_Passiria_Osservatore 1988 9
HSD_IT_BZ_S_Leonardo_in_Passiria_Osservatore 1989 11
HSD_IT_BZ_S_Leonardo_in_Passiria_Osservatore 1990 15
HSD_IT_BZ_S_Leonardo_in_Passiria_Osservatore 2006 3
HSD_IT_BZ_S_Leonardo_in_Passiria_Osservatore 2008 0
HSD_IT_BZ_S_Leonardo_in_Passiria_Osservatore 2009 0
HSD_IT_BZ_S_Leonardo_in_Passiria_Osservatore 2011 4
HSD_IT_BZ_S_Leonardo_in_Passiria_Osservatore 2012 5
HSD_IT_BZ_S_Leonardo_in_Passiria_Osservatore 2013 2
HSD_IT_BZ_S_Leonardo_in_Passiria_Osservatore 2014 0
HSD_IT_BZ_S_Leonardo_in_Passiria_Osservatore 2015 0
HSD_IT_BZ_S_Leonardo_in_Passiria_Osservatore 2016 1
HSD_IT_BZ_S_Leonardo_in_Passiria_Osservatore 2017 7
HSD_IT_BZ_S_Leonardo_in_Passiria_Osservatore 2018 21
HSD_IT_BZ_S_Vito_di_Braies_Osservatore 1981 145
HSD_IT_BZ_S_Vito_di_Braies_Osservatore 1982 137
HSD_IT_BZ_S_Vito_di_Braies_Osservatore 1983 118
HSD_IT_BZ_S_Vito_di_Braies_Osservatore 1984 152
HSD_IT_BZ_S_Vito_di_Braies_Osservatore 1985 161
HSD_IT_BZ_S_Vito_di_Braies_Osservatore 1986 153
HSD_IT_BZ_S_Vito_di_Braies_Osservatore 1987 146
HSD_IT_BZ_S_Vito_di_Braies_Osservatore 1988 134
HSD_IT_BZ_S_Vito_di_Braies_Osservatore 1989 77
HSD_IT_BZ_S_Vito_di_Braies_Osservatore 1990 82
HSD_IT_BZ_S_Vito_di_Braies_Osservatore 2011 1
HSD_IT_BZ_S_Vito_di_Braies_Osservatore 2012 6
HSD_IT_BZ_S_Vito_di_Braies_Osservatore 2013 1
HSD_IT_BZ_S_Vito_di_Braies_Osservatore 2014 1
HSD_IT_BZ_S_Vito_di_Braies_Osservatore 2016 5
HSD_IT_BZ_S_Vito_di_Braies_Osservatore 2017 7
HSD_IT_BZ_S_Vito_di_Braies_Osservatore 2018 9
HSD_IT_BZ_S_Vito_di_Braies_Osservatore 2019 9
HSD_IT_BZ_San_Candido_Osservatore 2010 117
HSD_IT_BZ_San_Candido_Osservatore 2011 107
HSD_IT_BZ_San_Candido_Osservatore 2012 98
HSD_IT_BZ_San_Candido_Osservatore 2013 130
HSD_IT_BZ_San_Candido_Osservatore 2014 137
HSD_IT_BZ_San_Candido_Osservatore 2015 67
HSD_IT_BZ_San_Candido_Osservatore 2016 85
HSD_IT_BZ_San_Candido_Osservatore 2017 67
HSD_IT_BZ_San_Candido_Osservatore 2018 146
HSD_IT_BZ_San_Candido_Osservatore 2019 116
HSD_IT_BZ_San_Martino_Osservatore 1990 42
HSD_IT_BZ_San_Martino_Osservatore 1994 55
HSD_IT_BZ_San_Martino_Osservatore 1995 99
HSD_IT_BZ_San_Martino_Osservatore 1996 110
HSD_IT_BZ_San_Martino_Osservatore 1997 121
HSD_IT_BZ_San_Martino_Osservatore 1998 109
HSD_IT_BZ_San_Martino_Osservatore 1999 126
HSD_IT_BZ_San_Martino_Osservatore 2000 140
HSD_IT_BZ_San_Martino_Osservatore 2001 143
HSD_IT_BZ_San_Martino_Osservatore 2002 64
HSD_IT_BZ_San_Martino_Osservatore 2003 70
HSD_IT_BZ_San_Martino_Osservatore 2004 133
HSD_IT_BZ_San_Martino_Osservatore 2005 118
HSD_IT_BZ_San_Martino_Osservatore 2006 135
HSD_IT_BZ_San_Martino_Osservatore 2007 96
HSD_IT_BZ_San_Martino_Osservatore 2008 112
HSD_IT_BZ_San_Martino_Osservatore 2009 143
HSD_IT_BZ_San_Martino_Osservatore 2010 128
HSD_IT_BZ_San_Martino_Osservatore 2011 132
HSD_IT_BZ_San_Martino_Osservatore 2012 96
HSD_IT_BZ_San_Martino_Osservatore 2013 132
HSD_IT_BZ_San_Martino_Osservatore 2014 115
HSD_IT_BZ_San_Martino_Osservatore 2015 73
HSD_IT_BZ_San_Martino_Osservatore 2016 78
HSD_IT_BZ_San_Martino_Osservatore 2017 59
HSD_IT_BZ_San_Martino_Osservatore 2018 139
HSD_IT_BZ_San_Martino_Osservatore 2019 87
HSD_IT_BZ_Scena_Osservatore 1986 69
HSD_IT_BZ_Scena_Osservatore 1987 23
HSD_IT_BZ_Scena_Osservatore 1988 6
HSD_IT_BZ_Scena_Osservatore 1989 6
HSD_IT_BZ_Scena_Osservatore 1990 4
HSD_IT_BZ_Scena_Osservatore 1991 55
HSD_IT_BZ_Scena_Osservatore 1992 22
HSD_IT_BZ_Scena_Osservatore 1993 2
HSD_IT_BZ_Scena_Osservatore 1994 20
HSD_IT_BZ_Scena_Osservatore 1995 29
HSD_IT_BZ_Scena_Osservatore 1996 7
HSD_IT_BZ_Scena_Osservatore 1997 27
HSD_IT_BZ_Scena_Osservatore 1998 5
HSD_IT_BZ_Scena_Osservatore 1999 28
HSD_IT_BZ_Scena_Osservatore 2000 27
HSD_IT_BZ_Scena_Osservatore 2001 15
HSD_IT_BZ_Scena_Osservatore 2002 0
HSD_IT_BZ_Scena_Osservatore 2003 8
HSD_IT_BZ_Scena_Osservatore 2004 46
HSD_IT_BZ_Scena_Osservatore 2005 20
HSD_IT_BZ_Scena_Osservatore 2006 57
HSD_IT_BZ_Scena_Osservatore 2007 4
HSD_IT_BZ_Scena_Osservatore 2008 4
HSD_IT_BZ_Scena_Osservatore 2009 71
HSD_IT_BZ_Scena_Osservatore 2010 20
HSD_IT_BZ_Scena_Osservatore 2011 14
HSD_IT_BZ_Scena_Osservatore 2012 12
HSD_IT_BZ_Scena_Osservatore 2013 18
HSD_IT_BZ_Scena_Osservatore 2014 19
HSD_IT_BZ_Scena_Osservatore 2015 4
HSD_IT_BZ_Scena_Osservatore 2016 12
HSD_IT_BZ_Scena_Osservatore 2017 3
HSD_IT_BZ_Scena_Osservatore 2018 26
HSD_IT_BZ_Scena_Osservatore 2019 16
HSD_IT_BZ_Sesto_Osservatore 1981 155
HSD_IT_BZ_Sesto_Osservatore 1982 171
HSD_IT_BZ_Sesto_Osservatore 1983 116
HSD_IT_BZ_Sesto_Osservatore 1984 142
HSD_IT_BZ_Sesto_Osservatore 1985 161
HSD_IT_BZ_Sesto_Osservatore 1986 162
HSD_IT_BZ_Sesto_Osservatore 1987 160
HSD_IT_BZ_Sesto_Osservatore 1988 144
HSD_IT_BZ_Sesto_Osservatore 1989 112
HSD_IT_BZ_Sesto_Osservatore 1990 75
HSD_IT_BZ_Sesto_Osservatore 1991 147
HSD_IT_BZ_Sesto_Osservatore 1992 164
HSD_IT_BZ_Sesto_Osservatore 1993 135
HSD_IT_BZ_Sesto_Osservatore 1994 120
HSD_IT_BZ_Sesto_Osservatore 1995 114
HSD_IT_BZ_Sesto_Osservatore 1996 125
HSD_IT_BZ_Sesto_Osservatore 1997 122
HSD_IT_BZ_Sesto_Osservatore 1998 111
HSD_IT_BZ_Sesto_Osservatore 1999 137
HSD_IT_BZ_Sesto_Osservatore 2000 135
HSD_IT_BZ_Sesto_Osservatore 2001 140
HSD_IT_BZ_Sesto_Osservatore 2002 57
HSD_IT_BZ_Sesto_Osservatore 2003 123
HSD_IT_BZ_Sesto_Osservatore 2004 163
HSD_IT_BZ_Sesto_Osservatore 2005 140
HSD_IT_BZ_Sesto_Osservatore 2006 143
HSD_IT_BZ_Sesto_Osservatore 2007 116
HSD_IT_BZ_Sesto_Osservatore 2008 131
HSD_IT_BZ_Sesto_Osservatore 2009 153
HSD_IT_BZ_Sesto_Osservatore 2010 133
HSD_IT_BZ_Sesto_Osservatore 2011 139
HSD_IT_BZ_Sesto_Osservatore 2012 104
HSD_IT_BZ_Sesto_Osservatore 2013 152
HSD_IT_BZ_Sesto_Osservatore 2014 141
HSD_IT_BZ_Sesto_Osservatore 2015 68
HSD_IT_BZ_Sesto_Osservatore 2016 85
HSD_IT_BZ_Sesto_Osservatore 2017 63
HSD_IT_BZ_Sesto_Osservatore 2018 145
HSD_IT_BZ_Sesto_Osservatore 2019 109
HSD_LOM_BG_CASTIONE_DELLA_PRESOLANA_09035 2005 339
HSD_LOM_BG_CASTIONE_DELLA_PRESOLANA_09035 2006 317
HSD_LOM_BG_CASTIONE_DELLA_PRESOLANA_09035 2007 199
HSD_LOM_BG_CASTIONE_DELLA_PRESOLANA_09035 2008 324
HSD_LOM_BG_CASTIONE_DELLA_PRESOLANA_09035 2009 365
HSD_LOM_BG_CASTIONE_DELLA_PRESOLANA_09035 2010 364
HSD_LOM_BG_CASTIONE_DELLA_PRESOLANA_09035 2011 364
HSD_LOM_BG_CASTIONE_DELLA_PRESOLANA_09035 2012 19
HSD_LOM_BG_CASTIONE_DELLA_PRESOLANA_09035 2013 93
HSD_LOM_BG_CASTIONE_DELLA_PRESOLANA_09035 2014 36
HSD_LOM_BG_CASTIONE_DELLA_PRESOLANA_09035 2015 67
HSD_LOM_BG_CASTIONE_DELLA_PRESOLANA_09035 2016 54
HSD_LOM_BG_CASTIONE_DELLA_PRESOLANA_09035 2017 41
HSD_LOM_BG_VALBONDIONE_09040 2005 122
HSD_LOM_BG_VALBONDIONE_09040 2007 93
HSD_LOM_BG_VALBONDIONE_09040 2008 179
HSD_LOM_BG_VALBONDIONE_09040 2009 201
HSD_LOM_BG_VALBONDIONE_09040 2010 181
HSD_LOM_BG_VALBONDIONE_09040 2011 153
HSD_LOM_BG_VALBONDIONE_09040 2012 123
HSD_LOM_BG_VALBONDIONE_09040 2013 165
HSD_LOM_BG_VALBONDIONE_09040 2014 191
HSD_LOM_BG_VALBONDIONE_09040 2015 122
HSD_LOM_BG_VALBONDIONE_09040 2016 106
HSD_LOM_BG_VALBONDIONE_09040 2017 95
HSD_LOM_BG_VALBONDIONE_09040 2018 163
HSD_LOM_BG_VALBONDIONE_09040 2019 178
HSD_LOM_BG_VALBONDIONE_09040 2020 175
HSD_LOM_BG_VALBONDIONE_09040 2021 163
HSD_LOM_BG_VALBONDIONE_09040 2022 121
HSD_LOM_BG_VALBONDIONE_09040 2023 133
HSD_LOM_BG_VALBONDIONE_09040 2024 188
HSD_LOM_BS_MONNO_09043 2005 75
HSD_LOM_BS_MONNO_09043 2007 99
HSD_LOM_BS_MONNO_09043 2008 144
HSD_LOM_BS_MONNO_09043 2009 148
HSD_LOM_BS_MONNO_09043 2010 159
HSD_LOM_BS_MONNO_09043 2011 140
HSD_LOM_BS_MONNO_09043 2012 139
HSD_LOM_BS_MONNO_09043 2013 174
HSD_LOM_BS_MONNO_09043 2014 140
HSD_LOM_BS_MONNO_09043 2015 83
HSD_LOM_BS_MONNO_09043 2016 98
HSD_LOM_BS_MONNO_09043 2017 128
HSD_LOM_BS_MONNO_09043 2018 152
HSD_LOM_BS_MONNO_09043 2019 132
HSD_LOM_BS_MONNO_09043 2020 149
HSD_LOM_BS_MONNO_09043 2021 125
HSD_LOM_BS_MONNO_09043 2022 50
HSD_LOM_BS_MONNO_09043 2023 85
HSD_LOM_BS_MONNO_09043 2024 120
HSD_LOM_SO_SAN_GIACOMO_FILIPPO_LAGO_TRUZZO_09041 2005 7
HSD_LOM_SO_SAN_GIACOMO_FILIPPO_LAGO_TRUZZO_09041 2007 7
HSD_LOM_SO_SAN_GIACOMO_FILIPPO_LAGO_TRUZZO_09041 2008 169
HSD_LOM_SO_SAN_GIACOMO_FILIPPO_LAGO_TRUZZO_09041 2009 190
HSD_LOM_SO_SAN_GIACOMO_FILIPPO_LAGO_TRUZZO_09041 2010 181
HSD_LOM_SO_SAN_GIACOMO_FILIPPO_LAGO_TRUZZO_09041 2011 153
HSD_LOM_SO_SAN_GIACOMO_FILIPPO_LAGO_TRUZZO_09041 2012 127
HSD_LOM_SO_SAN_GIACOMO_FILIPPO_LAGO_TRUZZO_09041 2013 185
HSD_LOM_SO_SAN_GIACOMO_FILIPPO_LAGO_TRUZZO_09041 2014 176
HSD_LOM_SO_SAN_GIACOMO_FILIPPO_LAGO_TRUZZO_09041 2015 146
HSD_LOM_SO_SAN_GIACOMO_FILIPPO_LAGO_TRUZZO_09041 2016 112
HSD_LOM_SO_SAN_GIACOMO_FILIPPO_LAGO_TRUZZO_09041 2017 163
HSD_LOM_SO_SAN_GIACOMO_FILIPPO_LAGO_TRUZZO_09041 2018 172
HSD_LOM_SO_SAN_GIACOMO_FILIPPO_LAGO_TRUZZO_09041 2019 188
HSD_LOM_SO_SAN_GIACOMO_FILIPPO_LAGO_TRUZZO_09041 2020 169
HSD_LOM_SO_SAN_GIACOMO_FILIPPO_LAGO_TRUZZO_09041 2021 166
HSD_LOM_SO_SAN_GIACOMO_FILIPPO_LAGO_TRUZZO_09041 2022 153
HSD_LOM_SO_SAN_GIACOMO_FILIPPO_LAGO_TRUZZO_09041 2023 153
HSD_LOM_SO_SAN_GIACOMO_FILIPPO_LAGO_TRUZZO_09041 2024 193
