data swe mean_swe covered mean_over_covered
1958-06-01 2.5729390059236 16.934278347845 8702 496.140105614967
1958-06-02 2.4882031067151 16.3765347263433 8171 510.9795502406
1958-06-03 2.40464967001874 15.826241907138 7665 526.407853942171
1958-06-04 2.35776165088287 15.5175265186765 7299 542.020674539402
1958-06-05 2.30937564726391 15.1993583069036 6989 554.45580193209
1958-06-06 2.25874882291202 14.8666410496306 6629 571.770252261937
1958-06-07 2.20784014274434 14.5314970406457 6308 587.320815156889
1958-06-08 2.16461825733917 14.2475601283414 5991 606.314422013146
1958-06-09 2.10415708201041 13.8495961907688 5648 625.171458646017
1958-06-10 2.08295816174794 13.7106969563653 5489 636.829276684695
1958-06-11 2.1126884231147 13.9070562495307 7156 495.474832011474
1958-06-12 2.10242575781841 13.8396072107204 6407 550.713547367001
1958-06-13 2.09516160964799 13.7918188070369 6208 566.404316474365
1958-06-14 2.08429506498033 13.7204062667842 5898 593.087707379265
1958-06-15 2.05590402475498 13.5335444715112 5393 639.790598285975
1958-06-16 2.01870058433508 13.2883997294585 4837 700.411577305184
1958-06-17 1.97981412245069 13.0321689256151 4564 727.993974529907
1958-06-18 1.94351543513495 12.7928425399343 4342 751.16259751239
1958-06-19 1.90698830823385 12.5521833763943 4142 772.619918878584
1958-06-20 1.87662872583038 12.3521143177574 3953 796.656690469659
1958-06-21 1.86056688137234 12.2465214848253 3818 817.774462828105
1958-06-22 1.85803337692227 12.230392889021 3874 804.891816584616
1958-06-23 1.86766557233591 12.2950108043055 5031 623.062075048396
1958-06-24 1.8739942190243 12.3363163964206 4955 634.743935738409
1958-06-25 1.90767641308816 12.5574349532221 7426 431.124508316581
1958-06-26 1.89469093699568 12.4721942720214 4760 668.02487433742
1958-06-27 1.99343173422525 13.1193135193019 10428 320.750105586837
1958-06-28 2.006304515615 13.205932122954 10656 315.959609673354
1958-06-29 1.94285140004166 12.7892108761679 6635 491.427596396366
1958-06-30 1.88463974975822 12.4057850402138 4241 745.783376983624
1958-07-01 1.85291854486097 12.1964448287113 3592 865.672551649434
1958-07-02 1.84188442539894 12.1233962684585 3431 900.866220355512
1958-07-03 1.84890383061467 12.1702268171827 3536 877.491939272498
1958-07-04 1.86174463670054 12.2557820890647 4866 642.133970281367
1958-07-05 1.85789643001312 12.2305870606056 4223 738.385129455
1958-07-06 1.84354624471945 12.1359504469724 3547 872.306936116732
1958-07-07 1.82387777051308 12.0062604169526 3143 973.912853821982
1958-07-08 1.80682508493737 11.893663089696 2996 1012.11658824469
1958-07-09 1.77891943738226 11.7095779198264 2849 1047.86542654884
1958-07-10 1.75674786002975 11.5632101893869 2729 1080.2682304853
1958-07-11 1.73327192185399 11.4083929736225 2617 1111.41811120291
1958-07-12 1.70871996393715 11.2464551898306 2528 1134.21479315763
1958-07-13 1.67947874982959 11.0536181317403 2396 1176.18155104563
1958-07-14 1.64841355575594 10.8487176111877 2275 1215.77644118238
1958-07-15 1.61748443359468 10.6448247030067 2151 1261.6962821275
1958-07-16 1.59268607368555 10.4812815062898 2033 1314.4186922332
1958-07-17 1.58851102988685 10.4533459364315 1982 1344.64732585224
1958-07-18 1.57491984981349 10.3639060105755 1920 1376.19177151158
1958-07-19 1.55364103802266 10.2236382883729 1832 1422.77664042519
1958-07-20 1.53475999207331 10.0991821896026 1751 1470.47207219952
1958-07-21 1.5228747586606 10.0208718500369 1687 1514.42282100698
