station year los
HSD_LOM_BG_CASTIONE_DELLA_PRESOLANA_09035 2014 39
HSD_LOM_BG_CASTIONE_DELLA_PRESOLANA_09035 2015 27
HSD_LOM_BG_CASTIONE_DELLA_PRESOLANA_09035 2016 14
HSD_LOM_BG_CASTIONE_DELLA_PRESOLANA_09035 2017 3
HSD_LOM_BG_VALBONDIONE_09040 2005 127
HSD_LOM_BG_VALBONDIONE_09040 2006 143
HSD_LOM_BG_VALBONDIONE_09040 2007 106
HSD_LOM_BG_VALBONDIONE_09040 2008 152
HSD_LOM_BG_VALBONDIONE_09040 2009 178
HSD_LOM_BG_VALBONDIONE_09040 2010 176
HSD_LOM_BG_VALBONDIONE_09040 2011 160
HSD_LOM_BG_VALBONDIONE_09040 2012 109
HSD_LOM_BG_VALBONDIONE_09040 2013 197
HSD_LOM_BG_VALBONDIONE_09040 2014 177
HSD_LOM_BG_VALBONDIONE_09040 2015 117
HSD_LOM_BG_VALBONDIONE_09040 2016 119
HSD_LOM_BG_VALBONDIONE_09040 2017 75
HSD_LOM_BG_VALBONDIONE_09040 2018 147
HSD_LOM_BG_VALBONDIONE_09040 2019 132
HSD_LOM_BG_VALBONDIONE_09040 2020 167
HSD_LOM_BG_VALBONDIONE_09040 2021 144
HSD_LOM_BG_VALBONDIONE_09040 2022 89
HSD_LOM_BG_VALBONDIONE_09040 2023 126
HSD_LOM_BG_VALBONDIONE_09040 2024 175
HSD_LOM_BS_MONNO_09043 2005 88
HSD_LOM_BS_MONNO_09043 2006 151
HSD_LOM_BS_MONNO_09043 2007 86
HSD_LOM_BS_MONNO_09043 2008 145
HSD_LOM_BS_MONNO_09043 2009 176
HSD_LOM_BS_MONNO_09043 2010 170
HSD_LOM_BS_MONNO_09043 2011 158
HSD_LOM_BS_MONNO_09043 2012 90
HSD_LOM_BS_MONNO_09043 2013 151
HSD_LOM_BS_MONNO_09043 2014 161
HSD_LOM_BS_MONNO_09043 2015 77
HSD_LOM_BS_MONNO_09043 2016 83
HSD_LOM_BS_MONNO_09043 2017 65
HSD_LOM_BS_MONNO_09043 2018 142
HSD_LOM_BS_MONNO_09043 2019 96
HSD_LOM_BS_MONNO_09043 2020 142
HSD_LOM_BS_MONNO_09043 2021 126
HSD_LOM_BS_MONNO_09043 2022 49
HSD_LOM_BS_MONNO_09043 2023 58
HSD_LOM_BS_MONNO_09043 2024 118
HSD_LOM_SO_SAN_GIACOMO_FILIPPO_LAGO_TRUZZO_09041 2005 137
HSD_LOM_SO_SAN_GIACOMO_FILIPPO_LAGO_TRUZZO_09041 2006 169
HSD_LOM_SO_SAN_GIACOMO_FILIPPO_LAGO_TRUZZO_09041 2007 126
HSD_LOM_SO_SAN_GIACOMO_FILIPPO_LAGO_TRUZZO_09041 2008 190
HSD_LOM_SO_SAN_GIACOMO_FILIPPO_LAGO_TRUZZO_09041 2009 191
HSD_LOM_SO_SAN_GIACOMO_FILIPPO_LAGO_TRUZZO_09041 2010 187
HSD_LOM_SO_SAN_GIACOMO_FILIPPO_LAGO_TRUZZO_09041 2011 146
HSD_LOM_SO_SAN_GIACOMO_FILIPPO_LAGO_TRUZZO_09041 2012 136
HSD_LOM_SO_SAN_GIACOMO_FILIPPO_LAGO_TRUZZO_09041 2013 208
HSD_LOM_SO_SAN_GIACOMO_FILIPPO_LAGO_TRUZZO_09041 2014 176
HSD_LOM_SO_SAN_GIACOMO_FILIPPO_LAGO_TRUZZO_09041 2015 142
HSD_LOM_SO_SAN_GIACOMO_FILIPPO_LAGO_TRUZZO_09041 2016 132
HSD_LOM_SO_SAN_GIACOMO_FILIPPO_LAGO_TRUZZO_09041 2017 136
HSD_LOM_SO_SAN_GIACOMO_FILIPPO_LAGO_TRUZZO_09041 2018 149
HSD_LOM_SO_SAN_GIACOMO_FILIPPO_LAGO_TRUZZO_09041 2019 188
HSD_LOM_SO_SAN_GIACOMO_FILIPPO_LAGO_TRUZZO_09041 2020 164
HSD_LOM_SO_SAN_GIACOMO_FILIPPO_LAGO_TRUZZO_09041 2021 170
HSD_LOM_SO_SAN_GIACOMO_FILIPPO_LAGO_TRUZZO_09041 2022 114
HSD_LOM_SO_SAN_GIACOMO_FILIPPO_LAGO_TRUZZO_09041 2023 141
HSD_LOM_SO_SAN_GIACOMO_FILIPPO_LAGO_TRUZZO_09041 2024 229
