name diff
HSD_IT_VDA_AO_RHEMES_NOTRE_DAME-CHANAVEY_1520 0.114818024263432
HSD_IT_VDA_AO_RHEMES_NOTRE_DAME-CHAUDANNE_3060 0.0864965774735532
HSD_IT_VDA_AO_RHEMES_SAINT_GEORGES-FELEUMAZ_1530 0.0638925294888598
HSD_IT_VDA_AO_SAINT_CHRISTOPHE-AEROPORTO_4090 -0.177142857142857
HSD_IT_VDA_AO_SAINT_PIERRE-LAGO_DELLE_RANE_2530 0.0312328767123288
HSD_IT_VDA_AO_SAINT_RHEMY_EN_BOSSES-CREVACOL_1590 0.223555679598102
HSD_IT_VDA_AO_SAINT_RHEMY_EN_BOSSES-GRAN_SAN_BERNARDO_1600 0.0122295390404516
HSD_IT_VDA_AO_VALGRISENCHE-MENTHIEU_1620 -0.19661733615222
HSD_IT_VDA_AO_VALPELLINE-CHOSOZ_1630 0.0579937304075235
HSD_IT_VDA_AO_VALSAVARENCHE-ORVIEILLE_1670 0.147253379350014
HSD_IT_VDA_AO_VALSAVARENCHE-PONT_3070 0.0629865534324133
HSD_IT_VDA_AO_VALTOURNENCHE-BREUIL_CERVINIA_3590 -0.00708905626938414
HSD_IT_VDA_AO_VALTOURNENCHE-GRANDES_MURAILLES_1710 0.0583717357910906
HSD_IT_VEN_BL_CASERA_COLTRONDO_395 0.170185040396143
HSD_IT_VEN_BL_CASERA_DOANA_389 0.314876033057851
HSD_IT_VEN_BL_CASERA_PALANTINA_397 0.382876712328767
HSD_IT_VEN_BL_COL_DEI_BALDI_384 0.0874807593637763
HSD_IT_VEN_BL_FAVERGHERA_388 0.231367008124338
HSD_IT_VEN_BL_MALGA_LOSCH_390 0.260376231710958
HSD_IT_VEN_BL_MONTE_PIANA_394 0.0840860215053763
HSD_IT_VEN_BL_MONTI_ALTI_DI_ORNELLA_382 0.0349751655629139
HSD_IT_VEN_BL_PASSO_FALZAREGO_347 0.0381738457570286
HSD_IT_VEN_BL_RA_VALLES_385 0.104517104517105
HSD_IT_VEN_TV_MONTE_GRAPPA_391 0.14502038439138
HSD_IT_VEN_VI_CAMPOMOLON_396 0.175837613108339
HSD_IT_VEN_VI_MALGA_LARICI_398 0.1964461994077
HSD_IT_VEN_VI_MONTE_LISSER_386 0.191785359390527
HSD_IT_VEN_VI_PASSO_CAMPOGROSSO_393 0.194977328217649
HSD_IT_VEN_VR_MONTE_BALDO_387 0.237407656145064
HSD_LOM_BG_CARONA_CARISOLE_08024 0.103313840155945
HSD_LOM_BG_CARONA_LAGO_FREGABOLGIA_00117 0.0111111111111111
HSD_LOM_BS_EDOLO_PANTANO_D_AVIO_08020 0.0315949752569471
HSD_LOM_SO_APRICA_08017 0.0879194630872483
HSD_LOM_SO_GEROLA_ALTA_PESCEGALLO_08014 0.0286836935166994
HSD_LOM_SO_LANZADA_PALU_08093 0.110763733809736
HSD_LOM_SO_LANZADA_PASSO_MARINELLI_14205 0.0391656023839932
HSD_LOM_SO_LIVIGNO_LA_VALLACCIA_08028 0.0486607142857143
HSD_LOM_SO_PONTE_IN_VALTELLINA_LAGO_REGUZZO_14178 0.101604278074866
HSD_LOM_SO_VALDISOTTO_OGA_S_COLOMBANO_08009 0.0535638970898355
HSD_TAA_TN_CAORIA 0.373809523809524
HSD_TAA_TN_DAONE_MALGA_BISSINA -0.0565535595475715
HSD_TAA_TN_DOS_DEL_SABION_MONTE_GRUAL 0.0335078534031414
HSD_TAA_TN_GRIGNO_BARRICATA 0.04375
HSD_TAA_TN_LAGO_DI_CALAITA 0.0396396396396396
HSD_TAA_TN_MALE_BIVACCO_MARINELLI -0.0658198614318707
HSD_TAA_TN_MARMOLADA_SAS_DEL_MUL 0.0793758480325644
HSD_TAA_TN_MONTE_BONDONE_VIOTE 0.0716204118173679
HSD_TAA_TN_MONTE_GROSTE_RIFUGIO_GRAFFER -0.0325325325325325
HSD_TAA_TN_PAGANELLA_MALGA_TERLAGO -0.12118320610687
HSD_TAA_TN_PASSO_BROCON -0.0486111111111111
HSD_TAA_TN_PASSO_COSTALUNGA 0.0596807772380291
HSD_TAA_TN_PASSO_MANGHEN 0.0363890832750175
HSD_TAA_TN_PASSO_PIAN_DELLE_FUGAZZE 0.437007874015748
HSD_TAA_TN_PASSO_ROLLE -0.00377358490566038
HSD_TAA_TN_PASSO_SOMMO 0.198536139066789
HSD_TAA_TN_PASSO_TONALE -0.0374707259953162
HSD_TAA_TN_PASSO_VALLES 0.122093023255814
HSD_TAA_TN_PINZOLO_MALGA_ZELEDRIA 0.00230017251293847
HSD_TAA_TN_PRADALAGO_RIFUGIO_VIVIANI 0.0619612068965517
HSD_TAA_TN_ROVERETO_MALGA_ZUGNA 0.486157253599114
HSD_TAA_TN_SAN_MARTINO_DI_CASTROZZA 0.264822134387352
HSD_TAA_TN_TREMALZO -0.0466497031382528
HSD_TAA_TN_VAL_DAMBIEZ -0.0957243139757498
HSD_TAA_TN_VAL_GENOVA_MALGA_CARET 0.296058661778185
HSD_TAA_TN_VAL_NOANA_DIGA 0.365139949109415
