HSD_AT_113126 2010 69 128
HSD_AT_113126 2011 85 88
HSD_AT_113126 2012 19 160
HSD_AT_113126 2013 57 136
HSD_AT_113126 2014 94 118
HSD_AT_113126 2015 17 152
HSD_AT_113126 2017 23 133
HSD_AT_113126 2018 112 91
HSD_AT_113126 2019 49 140
HSD_AT_113126 2020 13 74
HSD_AT_113175 1971 85 119
HSD_AT_113175 1972 83 121
HSD_AT_113175 1973 46 138
HSD_AT_113175 1974 121 89
HSD_AT_113175 1975 67 88
HSD_AT_113175 1976 125 78
HSD_AT_113175 1977 114 86
HSD_AT_113175 1978 124 115
HSD_AT_113175 1979 119 108
HSD_AT_113175 1980 112 104
HSD_AT_113175 1981 116 88
HSD_AT_113175 1982 127 92
HSD_AT_113175 1983 62 137
HSD_AT_113175 1984 120 108
HSD_AT_113175 1985 27 131
HSD_AT_113175 1986 103 117
HSD_AT_113175 1987 115 106
HSD_AT_113175 1988 77 144
HSD_AT_113175 1989 26 96
HSD_AT_113175 1990 78 115
HSD_AT_113175 1991 109 87
HSD_AT_113175 1992 120 76
HSD_AT_113175 1993 37 149
HSD_AT_113175 1994 111 82
HSD_AT_113175 1995 71 133
HSD_AT_113175 1996 109 95
HSD_AT_113175 1997 116 76
HSD_AT_113175 1998 63 91
HSD_AT_113175 2002 54 91
HSD_AT_113175 2003 60 94
HSD_AT_113225 1971 84 118
HSD_AT_113225 1972 105 84
HSD_AT_113225 1973 58 139
HSD_AT_113225 1974 69 105
HSD_AT_113225 1975 31 198
HSD_AT_113225 1976 115 79
HSD_AT_113225 1977 98 94
HSD_AT_113225 1978 134 75
HSD_AT_113225 1979 89 110
HSD_AT_113225 1980 99 106
HSD_AT_113225 1981 97 88
HSD_AT_113225 1982 121 89
HSD_AT_113225 1983 66 138
HSD_AT_113225 1984 108 108
HSD_AT_113225 1985 46 111
HSD_AT_113225 1986 95 118
HSD_AT_113225 1987 111 106
HSD_AT_113225 1988 59 144
HSD_AT_113225 1990 25 116
HSD_AT_113225 1991 100 87
HSD_AT_113225 1992 101 77
HSD_AT_113225 1993 99 97
HSD_AT_113225 1994 63 99
HSD_AT_113225 1995 93 111
HSD_AT_113225 1996 114 95
HSD_AT_113225 1997 104 83
HSD_AT_113225 1998 21 91
HSD_AT_113225 1999 107 76
HSD_AT_113225 2000 75 76
HSD_AT_113225 2001 51 107
HSD_AT_113225 2002 10 168
HSD_AT_113225 2004 48 121
HSD_AT_113225 2005 51 117
HSD_AT_113225 2006 120 85
HSD_AT_113225 2007 38 145
HSD_AT_113225 2008 13 71
HSD_AT_113225 2009 128 90
HSD_AT_113225 2010 56 128
HSD_AT_113225 2011 71 83
HSD_AT_113225 2012 63 113
HSD_AT_113225 2013 55 136
HSD_AT_113225 2014 82 118
HSD_AT_113225 2015 14 152
HSD_AT_113225 2016 8 125
HSD_AT_113225 2017 22 133
HSD_AT_113225 2018 82 119
HSD_AT_113225 2019 46 135
HSD_AT_113225 2020 83 73
HSD_AT_113399 1971 57 119
HSD_AT_113399 1972 49 121
HSD_AT_113399 1973 25 139
HSD_AT_113399 1974 19 123
HSD_AT_113399 1975 17 210
HSD_AT_113399 1976 41 144
HSD_AT_113399 1977 65 120
HSD_AT_113399 1978 106 83
HSD_AT_113399 1979 100 87
HSD_AT_113399 1980 74 111
HSD_AT_113399 1981 23 124
HSD_AT_113399 1982 54 110
HSD_AT_113399 1983 54 137
HSD_AT_113399 1984 58 143
HSD_AT_113399 1985 45 111
HSD_AT_113399 1986 89 121
HSD_AT_113399 1987 31 133
HSD_AT_113399 1988 13 85
HSD_AT_113399 1990 22 115
HSD_AT_113399 1991 86 101
HSD_AT_113399 1992 56 110
HSD_AT_113399 1993 28 99
HSD_AT_113399 1994 50 82
HSD_AT_113399 1995 49 111
HSD_AT_113399 1996 81 118
HSD_AT_113399 1997 50 114
HSD_AT_113399 2000 38 117
HSD_AT_113399 2003 21 129
HSD_AT_113399 2004 53 107
HSD_AT_113399 2005 39 143
HSD_AT_113399 2006 86 85
HSD_AT_113399 2007 13 145
HSD_AT_113399 2008 6 71
HSD_AT_113399 2009 43 86
HSD_AT_113399 2010 41 128
HSD_AT_113399 2011 24 90
HSD_AT_113399 2012 38 128
HSD_AT_113399 2013 12 136
HSD_AT_113399 2014 42 146
HSD_AT_113399 2015 10 152
HSD_AT_113399 2016 4 158
HSD_AT_113399 2017 20 133
HSD_AT_113399 2018 33 119
HSD_AT_113399 2019 33 136
HSD_AT_113399 2020 3 105
HSD_AT_113449 1971 124 99
HSD_AT_113449 1972 128 81
HSD_AT_113449 1973 101 139
HSD_AT_113449 1974 98 106
HSD_AT_113449 1975 45 195
HSD_AT_113449 1976 149 69
HSD_AT_113449 1977 135 93
HSD_AT_113449 1978 146 75
HSD_AT_113449 1979 140 88
HSD_AT_113449 1980 160 68
HSD_AT_113449 1981 147 64
HSD_AT_113449 1982 124 97
HSD_AT_113449 1983 111 102
HSD_AT_113449 1984 144 108
HSD_AT_113449 1985 77 111
HSD_AT_113449 1986 163 74
HSD_AT_113449 1987 143 85
HSD_AT_113449 1988 133 85
HSD_AT_113449 1989 17 179
HSD_AT_113449 1990 37 67
HSD_AT_113449 1991 123 84
HSD_AT_113449 1992 187 66
HSD_AT_113449 1993 127 78
HSD_AT_113449 1994 5 52
HSD_AT_113464 1971 84 119
HSD_AT_113464 1972 58 121
HSD_AT_113464 1973 66 139
HSD_AT_113464 1974 21 123
HSD_AT_113464 1975 29 198
HSD_AT_113464 1976 55 77
HSD_AT_113464 1977 73 120
HSD_AT_113464 1978 74 119
HSD_AT_113464 1979 108 87
HSD_AT_113464 1980 99 106
HSD_AT_113464 1981 62 107
HSD_AT_113464 1982 62 101
HSD_AT_113464 1983 27 159
HSD_AT_113464 1984 106 107
HSD_AT_113464 1985 67 111
HSD_AT_113464 1986 64 147
HSD_AT_113464 1987 38 169
HSD_AT_113464 1988 26 85
HSD_AT_113464 1989 11 82
HSD_AT_113464 1990 9 207
HSD_AT_113464 1991 87 101
HSD_AT_113464 1992 62 76
HSD_AT_113464 1993 35 97
HSD_AT_113464 1994 20 116
HSD_AT_113464 1995 13 180
HSD_AT_113464 1996 28 172
HSD_AT_113464 1997 34 116
HSD_AT_113464 1998 12 91
HSD_AT_113464 1999 19 84
HSD_AT_113464 2000 21 117
HSD_AT_113464 2001 18 107
HSD_AT_113464 2002 6 70
HSD_AT_113464 2003 18 157
HSD_AT_113464 2004 39 121
HSD_AT_113464 2005 17 174
HSD_AT_113464 2006 123 85
HSD_AT_113464 2007 24 145
HSD_AT_113464 2008 4 156
HSD_AT_113464 2009 100 90
HSD_AT_113464 2010 64 117
HSD_AT_113464 2011 26 88
HSD_AT_113464 2012 6 128
HSD_AT_113464 2013 31 159
HSD_AT_113464 2014 50 146
HSD_AT_113464 2015 12 152
HSD_AT_113464 2016 16 163
HSD_AT_113464 2017 9 133
HSD_AT_113464 2018 37 155
HSD_AT_113464 2019 38 136
HSD_AT_113464 2020 13 70
HSD_AT_113480 1971 62 115
HSD_AT_113480 1972 102 81
HSD_AT_113480 1973 54 139
HSD_AT_113480 1974 18 123
HSD_AT_113480 1975 10 210
HSD_AT_113480 1976 21 106
HSD_AT_113480 1977 57 120
HSD_AT_113480 1978 73 119
HSD_AT_113480 1979 108 87
HSD_AT_113480 1980 71 110
HSD_AT_113480 1981 102 89
HSD_AT_113480 1982 89 105
HSD_AT_113480 1983 29 113
HSD_AT_113480 1984 76 126
HSD_AT_113480 1985 57 121
HSD_AT_113480 1986 126 74
HSD_AT_113480 1987 103 106
HSD_AT_113480 1988 9 164
HSD_AT_113480 1989 10 82
HSD_AT_113480 1991 86 101
HSD_AT_113480 1992 55 112
HSD_AT_113480 1993 26 99
HSD_AT_113480 1994 24 116
HSD_AT_113480 1995 22 112
HSD_AT_113480 1996 20 173
HSD_AT_113480 1997 44 116
HSD_AT_113480 1999 68 112
HSD_AT_113480 2000 44 111
HSD_AT_113480 2001 7 149
HSD_AT_113480 2002 15 105
HSD_AT_113480 2003 39 127
HSD_AT_113480 2004 25 177
HSD_AT_113480 2005 16 174
HSD_AT_113480 2006 109 87
HSD_AT_113480 2007 15 145
HSD_AT_113480 2008 4 187
HSD_AT_113480 2009 66 97
HSD_AT_113480 2010 49 128
HSD_AT_113480 2011 18 88
HSD_AT_113480 2012 20 158
HSD_AT_113480 2013 35 155
HSD_AT_113480 2014 29 150
HSD_AT_113480 2015 13 119
HSD_AT_113480 2016 9 168
HSD_AT_113480 2017 19 135
HSD_AT_113480 2018 36 155
HSD_AT_113480 2019 37 141
HSD_AT_113480 2020 3 75
HSD_AT_113555 1971 60 115
HSD_AT_113555 1972 102 81
HSD_AT_113555 1973 35 155
HSD_AT_113555 1974 18 123
HSD_AT_113555 1975 8 210
HSD_AT_113555 1976 13 168
HSD_AT_113555 1977 51 127
HSD_AT_113555 1978 53 134
HSD_AT_113555 1979 48 110
HSD_AT_113555 1980 54 111
HSD_AT_113555 1981 101 89
HSD_AT_113555 1982 58 101
HSD_AT_113555 1983 13 160
HSD_AT_113555 1984 86 126
HSD_AT_113555 1985 15 132
HSD_AT_113555 1986 141 74
HSD_AT_113555 1987 91 106
HSD_AT_113555 1989 1 83
HSD_AT_113555 1990 5 207
HSD_AT_113555 1991 27 160
HSD_AT_113555 1992 24 143
HSD_AT_113555 1993 72 97
HSD_AT_113555 1994 34 116
HSD_AT_113555 1995 45 111
HSD_AT_113555 1996 111 95
HSD_AT_113555 1997 56 116
HSD_AT_113555 1998 3 107
HSD_AT_113555 1999 92 93
HSD_AT_113555 2000 52 106
HSD_AT_113555 2001 17 143
HSD_AT_113555 2002 34 99
HSD_AT_113555 2003 53 127
HSD_AT_113555 2004 59 140
HSD_AT_113555 2005 27 174
HSD_AT_113555 2006 120 84
HSD_AT_113555 2007 12 145
HSD_AT_113555 2008 5 187
HSD_AT_113555 2010 59 128
HSD_AT_113555 2011 46 88
HSD_AT_113555 2012 37 143
HSD_AT_113555 2013 56 136
HSD_AT_113555 2014 33 146
HSD_AT_113555 2015 17 153
HSD_AT_113555 2016 7 125
HSD_AT_113555 2017 20 136
HSD_AT_113555 2018 38 156
HSD_AT_113555 2019 36 140
HSD_AT_113555 2020 6 104
HSD_AT_113563 1971 83 115
HSD_AT_113563 1972 108 81
HSD_AT_113563 1973 67 139
HSD_AT_113563 1974 35 123
HSD_AT_113563 1975 28 194
HSD_AT_113563 1976 122 77
HSD_AT_113563 1977 96 99
HSD_AT_113563 1978 105 83
HSD_AT_113563 1979 103 87
HSD_AT_113563 1980 57 106
HSD_AT_113563 1981 102 89
HSD_AT_113563 1982 59 101
HSD_AT_113563 1983 119 102
HSD_AT_113563 1984 115 126
HSD_AT_113563 1985 64 121
HSD_AT_113563 1986 139 74
HSD_AT_113563 1987 91 106
HSD_AT_113563 1989 2 83
HSD_AT_113563 1990 5 207
HSD_AT_113563 1991 86 101
HSD_AT_113563 1992 22 142
HSD_AT_113563 1993 26 97
HSD_AT_113563 1994 68 82
HSD_AT_113563 1995 39 111
HSD_AT_113563 1996 114 95
HSD_AT_113563 1997 83 83
HSD_AT_113563 1998 5 202
HSD_AT_113563 1999 78 112
HSD_AT_113563 2000 50 106
HSD_AT_113563 2001 9 139
HSD_AT_113563 2002 14 105
HSD_AT_113563 2003 59 127
HSD_AT_113563 2004 25 140
HSD_AT_113563 2005 20 174
HSD_AT_113563 2006 123 84
HSD_AT_113563 2007 15 145
HSD_AT_113563 2008 13 110
HSD_AT_113563 2009 35 146
HSD_AT_113563 2010 58 128
HSD_AT_113563 2011 45 88
HSD_AT_113563 2012 37 143
HSD_AT_113563 2013 58 136
HSD_AT_113563 2014 35 146
HSD_AT_113563 2015 16 153
HSD_AT_113563 2016 6 125
HSD_AT_113563 2017 18 136
HSD_AT_113563 2018 41 155
HSD_AT_113563 2019 48 140
HSD_AT_113563 2020 4 104
HSD_AT_113597 1971 103 119
HSD_AT_113597 1972 136 81
HSD_AT_113597 1973 65 138
HSD_AT_113597 1974 105 105
HSD_AT_113597 1975 45 195
HSD_AT_113597 1976 142 71
HSD_AT_113597 1977 146 82
HSD_AT_113597 1978 156 83
HSD_AT_113597 1979 146 88
HSD_AT_113597 1980 121 106
HSD_AT_113597 1981 99 88
HSD_AT_113597 1982 134 89
HSD_AT_113597 1983 46 110
HSD_AT_113597 1984 153 108
HSD_AT_113597 1985 112 111
HSD_AT_113597 1986 157 74
HSD_AT_113597 1987 126 106
HSD_AT_113597 1988 121 85
HSD_AT_113597 1989 23 93
HSD_AT_113597 1990 25 67
HSD_AT_113597 1991 114 87
HSD_AT_113597 1992 111 76
HSD_AT_113597 1993 80 97
HSD_AT_113597 1994 112 82
HSD_AT_113597 1995 95 111
HSD_AT_113597 1996 117 90
HSD_AT_113597 1997 107 79
HSD_AT_113597 1998 81 91
HSD_AT_113597 1999 122 84
HSD_AT_113597 2000 83 76
HSD_AT_113597 2001 49 119
HSD_AT_113597 2002 27 160
HSD_AT_113597 2003 101 94
HSD_AT_113597 2004 93 120
HSD_AT_113597 2005 139 71
HSD_AT_113597 2006 144 85
HSD_AT_113597 2007 39 100
HSD_AT_113597 2008 43 135
HSD_AT_113597 2009 143 90
HSD_AT_113597 2010 78 128
HSD_AT_113597 2011 128 83
HSD_AT_113597 2012 58 125
HSD_AT_113597 2013 88 136
HSD_AT_113597 2014 146 76
HSD_AT_113597 2015 33 139
HSD_AT_113597 2016 53 161
HSD_AT_113597 2017 10 159
HSD_AT_113597 2018 154 67
HSD_AT_113597 2019 41 150
HSD_AT_113597 2020 105 70
HSD_AT_113670 1971 109 99
HSD_AT_113670 1972 117 81
HSD_AT_113670 1973 71 139
HSD_AT_113670 1974 30 123
HSD_AT_113670 1975 34 198
HSD_AT_113670 1976 131 78
HSD_AT_113670 1977 99 93
HSD_AT_113670 1978 131 83
HSD_AT_113670 1979 117 87
HSD_AT_113670 1980 140 72
HSD_AT_113670 1981 114 89
HSD_AT_113670 1982 107 110
HSD_AT_113670 1983 41 113
HSD_AT_113670 1984 125 108
HSD_AT_113670 1985 106 111
HSD_AT_113670 1986 146 74
HSD_AT_113670 1987 141 83
HSD_AT_113670 1988 123 85
HSD_AT_113670 1989 15 82
HSD_AT_113670 1990 8 67
HSD_AT_113670 1991 115 87
HSD_AT_113670 1992 116 77
HSD_AT_113670 1993 94 97
HSD_AT_113670 1994 59 116
HSD_AT_113670 1995 97 112
HSD_AT_113670 1996 110 98
HSD_AT_113670 1997 104 83
HSD_AT_113670 1998 47 91
HSD_AT_113670 1999 113 84
HSD_AT_113670 2000 84 78
HSD_AT_113670 2001 20 107
HSD_AT_113670 2002 6 168
HSD_AT_113670 2003 67 127
HSD_AT_113670 2004 115 102
HSD_AT_113670 2005 140 71
HSD_AT_113670 2006 128 85
HSD_AT_113670 2007 55 145
HSD_AT_113670 2008 9 157
HSD_AT_113670 2009 131 86
HSD_AT_113670 2010 73 128
HSD_AT_113670 2011 66 88
HSD_AT_113670 2012 34 121
HSD_AT_113670 2013 60 136
HSD_AT_113670 2014 67 146
HSD_AT_113670 2015 21 152
HSD_AT_113670 2016 34 163
HSD_AT_113670 2017 22 135
HSD_AT_113670 2018 40 155
HSD_AT_113670 2019 43 140
HSD_AT_113670 2020 11 74
HSD_AT_113704 1971 113 99
HSD_AT_113704 1972 119 81
HSD_AT_113704 1973 96 111
HSD_AT_113704 1974 34 123
HSD_AT_113704 1975 39 198
HSD_AT_113704 1976 138 77
HSD_AT_113704 1977 111 94
HSD_AT_113704 1978 135 83
HSD_AT_113704 1979 133 87
HSD_AT_113704 1980 137 72
HSD_AT_113704 1981 142 64
HSD_AT_113704 1982 118 104
HSD_AT_113704 1983 39 110
HSD_AT_113704 1984 126 108
HSD_AT_113704 1985 76 111
HSD_AT_113704 1986 148 74
HSD_AT_113704 1987 143 83
HSD_AT_113704 1988 121 85
HSD_AT_113704 1989 14 179
HSD_AT_113704 1990 13 67
HSD_AT_113704 1991 114 87
HSD_AT_113704 1992 118 77
HSD_AT_113704 1993 91 97
HSD_AT_113704 1994 107 74
HSD_AT_113704 1995 101 111
HSD_AT_113704 1996 113 95
HSD_AT_113704 1997 71 116
HSD_AT_113704 1998 72 85
HSD_AT_113704 1999 120 84
HSD_AT_113704 2000 81 77
HSD_AT_113704 2001 22 107
HSD_AT_113704 2003 64 129
HSD_AT_113704 2004 116 102
HSD_AT_113704 2005 138 71
HSD_AT_113704 2006 127 86
HSD_AT_113704 2007 51 144
HSD_AT_113704 2008 15 156
HSD_AT_113704 2009 136 86
HSD_AT_113704 2010 76 128
HSD_AT_113704 2011 112 83
HSD_AT_113704 2012 64 121
HSD_AT_113704 2013 88 136
HSD_AT_113704 2014 101 118
HSD_AT_113704 2015 23 152
HSD_AT_113704 2016 46 163
HSD_AT_113704 2017 46 133
HSD_AT_113704 2018 126 87
HSD_AT_113704 2019 51 140
HSD_AT_113704 2020 11 74
HSD_AT_113738 1971 105 99
HSD_AT_113738 1972 106 81
HSD_AT_113738 1973 70 139
HSD_AT_113738 1974 34 123
HSD_AT_113738 1975 9 198
HSD_AT_113738 1976 128 79
HSD_AT_113738 1977 90 99
HSD_AT_113738 1978 140 75
HSD_AT_113738 1979 108 88
HSD_AT_113738 1980 98 106
HSD_AT_113738 1981 128 64
HSD_AT_113738 1982 105 93
HSD_AT_113738 1983 79 110
HSD_AT_113738 1984 116 107
HSD_AT_113738 1985 72 111
HSD_AT_113738 1986 133 73
HSD_AT_113738 1987 113 106
HSD_AT_113738 1988 44 85
HSD_AT_113738 1989 17 82
HSD_AT_113738 1990 3 165
HSD_AT_113738 1991 110 88
HSD_AT_113738 1992 107 78
HSD_AT_113738 1993 84 97
HSD_AT_113738 1994 82 82
HSD_AT_113738 1995 54 111
HSD_AT_113738 1996 88 118
HSD_AT_113738 1997 53 116
HSD_AT_113738 1998 18 95
HSD_AT_113738 1999 110 84
HSD_AT_113738 2000 107 79
HSD_AT_113738 2001 21 107
HSD_AT_113738 2002 28 105
HSD_AT_113738 2003 56 128
HSD_AT_113738 2004 83 120
HSD_AT_113738 2005 81 117
HSD_AT_113738 2006 122 85
HSD_AT_113738 2007 29 145
HSD_AT_113738 2008 7 156
HSD_AT_113738 2009 120 86
HSD_AT_113738 2010 73 125
HSD_AT_113738 2011 70 88
HSD_AT_113738 2012 59 121
HSD_AT_113738 2013 59 136
HSD_AT_113738 2014 56 146
HSD_AT_113738 2015 20 152
HSD_AT_113738 2016 17 166
HSD_AT_113738 2017 23 135
HSD_AT_113738 2018 108 90
HSD_AT_113738 2019 45 140
HSD_AT_113738 2020 4 104
HSD_AT_113746 1971 105 99
HSD_AT_113746 1972 104 81
HSD_AT_113746 1973 64 139
HSD_AT_113746 1974 28 123
HSD_AT_113746 1975 13 210
HSD_AT_113746 1976 67 79
HSD_AT_113746 1977 80 98
HSD_AT_113746 1978 112 83
HSD_AT_113746 1979 110 87
HSD_AT_113746 1980 76 106
HSD_AT_113746 1981 102 89
HSD_AT_113746 1982 94 104
HSD_AT_113746 1983 31 110
HSD_AT_113746 1984 107 107
HSD_AT_113746 1985 71 111
HSD_AT_113746 1986 140 73
HSD_AT_113746 1987 113 106
HSD_AT_113746 1988 32 164
HSD_AT_113746 1989 10 82
HSD_AT_113746 1990 5 207
HSD_AT_113746 1991 98 94
HSD_AT_113746 1992 98 78
HSD_AT_113746 1993 50 97
HSD_AT_113746 1994 42 116
HSD_AT_113746 1995 49 112
HSD_AT_113746 1996 88 118
HSD_AT_113746 1997 50 116
HSD_AT_113746 1998 20 92
HSD_AT_113746 1999 121 66
HSD_AT_113746 2000 49 106
HSD_AT_113746 2001 8 107
HSD_AT_113746 2002 24 118
HSD_AT_113746 2003 54 127
HSD_AT_113746 2004 43 121
HSD_AT_113746 2005 78 118
HSD_AT_113746 2006 123 84
HSD_AT_113746 2007 28 145
HSD_AT_113746 2008 5 156
HSD_AT_113746 2009 110 86
HSD_AT_113746 2010 82 105
HSD_AT_113746 2011 26 88
HSD_AT_113746 2012 21 158
HSD_AT_113746 2013 58 136
HSD_AT_113746 2014 45 146
HSD_AT_113746 2015 22 119
HSD_AT_113746 2016 17 166
HSD_AT_113746 2017 42 135
HSD_AT_113746 2018 38 155
HSD_AT_113746 2019 45 140
HSD_AT_113746 2020 5 104
HSD_AT_113787 1971 125 99
HSD_AT_113787 1972 139 81
HSD_AT_113787 1973 170 73
HSD_AT_113787 1974 123 88
HSD_AT_113787 1976 153 77
HSD_AT_113787 1977 112 94
HSD_AT_113787 1978 172 75
HSD_AT_113787 1979 139 88
HSD_AT_113787 1980 160 72
HSD_AT_113787 1981 158 64
HSD_AT_113787 1982 147 90
HSD_AT_113787 1983 103 110
HSD_AT_113787 1984 141 108
HSD_AT_113787 1985 125 111
HSD_AT_113787 1986 166 73
HSD_AT_113787 1987 148 85
HSD_AT_113787 1988 155 76
HSD_AT_113787 1989 29 179
HSD_AT_113787 1991 117 89
HSD_AT_113787 1992 146 77
HSD_AT_113787 1993 105 97
HSD_AT_113787 1994 119 74
HSD_AT_113787 1995 118 111
HSD_AT_113787 1996 119 118
HSD_AT_113787 1997 126 82
HSD_AT_113787 1998 110 80
HSD_AT_113787 1999 146 66
HSD_AT_113787 2000 140 71
HSD_AT_113787 2001 22 107
HSD_AT_113787 2002 120 70
HSD_AT_113787 2003 84 127
HSD_AT_113787 2004 136 103
HSD_AT_113787 2005 142 70
HSD_AT_113787 2006 151 84
HSD_AT_113787 2007 48 145
HSD_AT_113787 2008 44 140
HSD_AT_113787 2009 146 83
HSD_AT_113787 2010 99 117
HSD_AT_113787 2011 111 88
HSD_AT_113787 2012 94 107
HSD_AT_113787 2013 103 136
HSD_AT_113787 2014 74 146
HSD_AT_113787 2015 68 144
HSD_AT_113787 2017 59 135
HSD_AT_113787 2018 134 87
HSD_AT_113787 2019 113 80
HSD_AT_113787 2020 52 114
HSD_AT_113803 1971 85 115
HSD_AT_113803 1972 113 81
HSD_AT_113803 1973 69 139
HSD_AT_113803 1974 31 123
HSD_AT_113803 1975 10 103
HSD_AT_113803 1976 37 165
HSD_AT_113803 1977 65 120
HSD_AT_113803 1978 118 83
HSD_AT_113803 1979 112 87
HSD_AT_113803 1980 74 107
HSD_AT_113803 1981 110 89
HSD_AT_113803 1982 104 104
HSD_AT_113803 1983 88 110
HSD_AT_113803 1984 110 108
HSD_AT_113803 1985 67 121
HSD_AT_113803 1986 141 74
HSD_AT_113803 1987 112 106
HSD_AT_113803 1989 11 82
HSD_AT_113803 1990 2 165
HSD_AT_113803 1991 94 101
HSD_AT_113803 1992 32 144
HSD_AT_113803 1993 77 99
HSD_AT_113803 1994 45 116
HSD_AT_113803 1995 59 112
HSD_AT_113803 1996 92 118
HSD_AT_113803 1997 65 116
HSD_AT_113803 1998 6 95
HSD_AT_113803 1999 99 93
HSD_AT_113803 2000 108 80
HSD_AT_113803 2001 7 121
HSD_AT_113803 2002 58 103
HSD_AT_113803 2003 64 127
HSD_AT_113803 2004 90 120
HSD_AT_113803 2005 23 174
HSD_AT_113803 2006 126 84
HSD_AT_113803 2007 29 145
HSD_AT_113803 2008 22 107
HSD_AT_113803 2009 114 86
HSD_AT_113803 2010 60 125
HSD_AT_113803 2011 103 88
HSD_AT_113803 2012 34 146
HSD_AT_113803 2013 75 136
HSD_AT_113803 2014 45 146
HSD_AT_113803 2015 30 152
